user_id,corporation,usage_count,total_wins,total_position_sum,win_rate,avg_position,user_name,cn_name,cn_name_plot
ca90f1372734,🌸Integrated Microorganisms🌸,3,1,5,33.33,1.667,田二,🌸微生物星尘🌸,微生物星尘
ca90f1372734,🌸Mining Corp🌸,4,2,6,50.0,1.5,田二,🌸钢铁精炼🌸,钢铁精炼
ca90f1372734,🌸Shinra Tech🌸,6,5,7,83.33,1.167,田二,🌸樱花电🌸,樱花电
ca90f1372734,🌸双轨跃迁🌸,2,1,3,50.0,1.5,田二,🌸双轨跃迁🌸,双轨跃迁
d1d87faf7f69,Cheung Shing MARS,2,2,2,100.0,1.0,陆时,Cheung Shing MARS,Cheung Shing MARS
d1d87faf7f69,Crescent Research Association,3,2,4,66.67,1.333,陆时,月牙研究联盟,月牙研究联盟
d1d87faf7f69,Luna Trade Federation,2,2,2,100.0,1.0,陆时,月球贸易联盟,月球贸易联盟
d1d87faf7f69,Manutech,2,0,4,0.0,2.0,陆时,Manutech,Manutech
d1d87faf7f69,Point Luna,3,1,5,33.33,1.667,陆时,Point Luna,Point Luna
d484c04d1ffb,Aphrodite (breakthrough),2,1,3,50.0,1.5,米饭,Aphrodite (breakthrough),Aphrodite (breakthrough)
d484c04d1ffb,Aridor,6,6,6,100.0,1.0,米饭,Aridor,Aridor
d484c04d1ffb,Arklight (breakthrough),3,2,4,66.67,1.333,米饭,Arklight (breakthrough),Arklight (breakthrough)
d484c04d1ffb,Celestic (breakthrough),3,3,3,100.0,1.0,米饭,Celestic (breakthrough),Celestic (breakthrough)
d484c04d1ffb,Collegium Copernicus,3,3,3,100.0,1.0,米饭,哥白尼学院,哥白尼学院
d484c04d1ffb,Factorum (breakthrough),4,4,4,100.0,1.0,米饭,Factorum (breakthrough),Factorum (breakthrough)
d484c04d1ffb,Hecate Speditions,2,2,2,100.0,1.0,米饭,赫卡忒探险队,赫卡忒探险队
d484c04d1ffb,Id Front,2,2,2,100.0,1.0,米饭,前线基地,前线基地
d484c04d1ffb,Imperial Star Destroyer,2,2,2,100.0,1.0,米饭,帝国歼星舰,帝国歼星舰
d484c04d1ffb,Inventrix (breakthrough),4,4,4,100.0,1.0,米饭,Inventrix (breakthrough),Inventrix (breakthrough)
d484c04d1ffb,Junk Ventures,3,3,3,100.0,1.0,米饭,Junk Ventures,Junk Ventures
d484c04d1ffb,Mars Maths,2,2,2,100.0,1.0,米饭,Mars Maths,Mars Maths
d484c04d1ffb,MorningStar Inc (breakthrough),3,3,3,100.0,1.0,米饭,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
d484c04d1ffb,Pharmacy Union,4,4,4,100.0,1.0,米饭,制药联盟,制药联盟
d484c04d1ffb,Pobolog (breakthrough),5,5,5,100.0,1.0,米饭,Pobolog (breakthrough),Pobolog (breakthrough)
d484c04d1ffb,Point Luna,2,2,2,100.0,1.0,米饭,Point Luna,Point Luna
d484c04d1ffb,Ringcom,3,3,3,100.0,1.0,米饭,Ringcom,Ringcom
d484c04d1ffb,Robinson Industries (breakthrough),6,5,7,83.33,1.167,米饭,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
d484c04d1ffb,Spire,8,8,8,100.0,1.0,米饭,Spire,Spire
d484c04d1ffb,Splice (breakthrough),3,2,4,66.67,1.333,米饭,Splice (breakthrough),Splice (breakthrough)
d484c04d1ffb,StormCraft Incorporated (breakthrough),2,2,2,100.0,1.0,米饭,StormCraft Incorporated (breakthrough),StormCraft Incorporated (breakthrough)
d484c04d1ffb,Teractor (breakthrough),4,4,4,100.0,1.0,米饭,Teractor (breakthrough),Teractor (breakthrough)
d484c04d1ffb,Trade Navigator,2,2,2,100.0,1.0,米饭,贸易领航者,贸易领航者
d484c04d1ffb,Tycho Magnetics,5,5,5,100.0,1.0,米饭,第谷磁力,第谷磁力
d484c04d1ffb,Valley Trust (breakthrough),12,12,12,100.0,1.0,米饭,Valley Trust (breakthrough),Valley Trust (breakthrough)
d484c04d1ffb,Vitor,4,4,4,100.0,1.0,米饭,Vitor,Vitor
d484c04d1ffb,🌸Ark Nova🌸,7,7,7,100.0,1.0,米饭,🌸方舟动物园🌸,方舟动物园
d484c04d1ffb,🌸Integrated Microorganisms🌸,4,3,5,75.0,1.25,米饭,🌸微生物星尘🌸,微生物星尘
d484c04d1ffb,🌸Protogen🌸,2,2,2,100.0,1.0,米饭,🌸微生物热舞🌸,微生物热舞
d484c04d1ffb,🌸Scolex Industries🌸,3,3,3,100.0,1.0,米饭,🌸星核工业🌸,星核工业
d484c04d1ffb,🌸Shinra Tech🌸,7,7,7,100.0,1.0,米饭,🌸樱花电🌸,樱花电
d484c04d1ffb,🌸SolarPlant🌸,3,3,3,100.0,1.0,米饭,🌸太阳能公司🌸,太阳能公司
d484c04d1ffb,🌸StarlinkDrifter🌸,6,5,7,83.33,1.167,米饭,🌸星链漂流者🌸,星链漂流者
d484c04d1ffb,🌸Tyrell🌸,2,1,3,50.0,1.5,米饭,🌸泰瑞尔公司🌸,泰瑞尔公司
d484c04d1ffb,🌸Weyland Yutani🌸,2,2,2,100.0,1.0,米饭,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
d6b023ce7046,Factorum (breakthrough),3,2,4,66.67,1.333,shorst,Factorum (breakthrough),Factorum (breakthrough)
d6b023ce7046,Junk Ventures,4,2,6,50.0,1.5,shorst,Junk Ventures,Junk Ventures
d6b023ce7046,Point Luna,4,2,6,50.0,1.5,shorst,Point Luna,Point Luna
d6b023ce7046,Ringcom,2,2,2,100.0,1.0,shorst,Ringcom,Ringcom
d6b023ce7046,Robinson Industries (breakthrough),2,2,2,100.0,1.0,shorst,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
d6b023ce7046,Terralabs Research (breakthrough),6,4,8,66.67,1.333,shorst,Terralabs Research (breakthrough),Terralabs Research (breakthrough)
d6b023ce7046,Valley Trust (breakthrough),4,3,5,75.0,1.25,shorst,Valley Trust (breakthrough),Valley Trust (breakthrough)
d6b023ce7046,🌸Mining Corp🌸,3,1,5,33.33,1.667,shorst,🌸钢铁精炼🌸,钢铁精炼
d6b023ce7046,🌸MirrorCoat🌸,2,2,2,100.0,1.0,shorst,🌸镜反🌸,镜反
ddb4611be4d9,Saturn Systems,2,1,3,50.0,1.5,duoyu111,Saturn Systems,Saturn Systems
ddb4611be4d9,🌸SolarPlant🌸,2,2,2,100.0,1.0,duoyu111,🌸太阳能公司🌸,太阳能公司
dddf58451851,Ringcom,3,2,4,66.67,1.333,等七月の雪,Ringcom,Ringcom
dddf58451851,Splice (breakthrough),3,2,4,66.67,1.333,等七月の雪,Splice (breakthrough),Splice (breakthrough)
dddf58451851,Vitor,2,0,4,0.0,2.0,等七月の雪,Vitor,Vitor
dddf58451851,🌸SolarPlant🌸,2,2,2,100.0,1.0,等七月の雪,🌸太阳能公司🌸,太阳能公司
df2ea8bc37a8,Arcadian Communities (breakthrough),2,2,2,100.0,1.0,euphonium,Arcadian Communities (breakthrough),Arcadian Communities (breakthrough)
df2ea8bc37a8,🌸Integrated Microorganisms🌸,2,2,2,100.0,1.0,euphonium,🌸微生物星尘🌸,微生物星尘
e017e59ee969,🌸Integrated Microorganisms🌸,2,0,4,0.0,2.0,兔鱼,🌸微生物星尘🌸,微生物星尘
e017e59ee969,🌸MirrorCoat🌸,2,0,4,0.0,2.0,兔鱼,🌸镜反🌸,镜反
e578cd4d3823,Helion (breakthrough),2,2,2,100.0,1.0,act5st,Helion (breakthrough),Helion (breakthrough)
e578cd4d3823,MorningStar Inc (breakthrough),2,2,2,100.0,1.0,act5st,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
e578cd4d3823,Pobolog (breakthrough),3,3,3,100.0,1.0,act5st,Pobolog (breakthrough),Pobolog (breakthrough)
e578cd4d3823,Ringcom,4,4,4,100.0,1.0,act5st,Ringcom,Ringcom
e578cd4d3823,Spire,2,0,4,0.0,2.0,act5st,Spire,Spire
e578cd4d3823,Splice (breakthrough),2,2,2,100.0,1.0,act5st,Splice (breakthrough),Splice (breakthrough)
e578cd4d3823,🌸Shinra Tech🌸,2,1,3,50.0,1.5,act5st,🌸樱花电🌸,樱花电
e5db2083b7f5,Aristarchus,3,1,5,33.33,1.667,猫猫,Aristarchus,Aristarchus
e5db2083b7f5,Celestic (breakthrough),7,2,12,28.57,1.714,猫猫,Celestic (breakthrough),Celestic (breakthrough)
e5db2083b7f5,Chaos,2,1,3,50.0,1.5,猫猫,Chaos,Chaos
e5db2083b7f5,Colonial One,3,0,6,0.0,2.0,猫猫,Colonial One,Colonial One
e5db2083b7f5,Factorum (breakthrough),6,2,10,33.33,1.667,猫猫,Factorum (breakthrough),Factorum (breakthrough)
e5db2083b7f5,Helion (breakthrough),2,1,3,50.0,1.5,猫猫,Helion (breakthrough),Helion (breakthrough)
e5db2083b7f5,Id Front,9,2,16,22.22,1.778,猫猫,前线基地,前线基地
e5db2083b7f5,Imperial Star Destroyer,3,1,5,33.33,1.667,猫猫,帝国歼星舰,帝国歼星舰
e5db2083b7f5,Interplanetary Cinematics (breakthrough),5,2,8,40.0,1.6,猫猫,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
e5db2083b7f5,Inventrix (breakthrough),8,0,16,0.0,2.0,猫猫,Inventrix (breakthrough),Inventrix (breakthrough)
e5db2083b7f5,Manutech,3,2,4,66.67,1.333,猫猫,Manutech,Manutech
e5db2083b7f5,Millennium Falcon,2,0,4,0.0,2.0,猫猫,千年隼,千年隼
e5db2083b7f5,Mining guild (breakthrough),2,0,4,0.0,2.0,猫猫,Mining guild (breakthrough),Mining guild (breakthrough)
e5db2083b7f5,Point Luna,2,1,3,50.0,1.5,猫猫,Point Luna,Point Luna
e5db2083b7f5,Prism,2,0,4,0.0,2.0,猫猫,棱镜光谱研究室,棱镜光谱研究室
e5db2083b7f5,Robinson Industries (breakthrough),2,1,3,50.0,1.5,猫猫,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
e5db2083b7f5,Runciter Associates,4,1,7,25.0,1.75,猫猫,朗西斯联合公司,朗西斯联合公司
e5db2083b7f5,Spire,2,1,3,50.0,1.5,猫猫,Spire,Spire
e5db2083b7f5,Teractor (breakthrough),2,1,3,50.0,1.5,猫猫,Teractor (breakthrough),Teractor (breakthrough)
e5db2083b7f5,Terralabs Research (breakthrough),4,4,4,100.0,1.0,猫猫,Terralabs Research (breakthrough),Terralabs Research (breakthrough)
e5db2083b7f5,Tycho Magnetics,4,1,7,25.0,1.75,猫猫,第谷磁力,第谷磁力
e5db2083b7f5,UNMI (breakthrough),4,0,8,0.0,2.0,猫猫,UNMI (breakthrough),UNMI (breakthrough)
e5db2083b7f5,Viron (breakthrough),6,1,11,16.67,1.833,猫猫,Viron (breakthrough),Viron (breakthrough)
e5db2083b7f5,Vitor,4,2,6,50.0,1.5,猫猫,Vitor,Vitor
e5db2083b7f5,雩喵科学探测器,3,1,5,33.33,1.667,猫猫,雩喵科学探测器,雩喵科学探测器
e5db2083b7f5,🌸Ark Nova🌸,3,1,5,33.33,1.667,猫猫,🌸方舟动物园🌸,方舟动物园
e5db2083b7f5,🌸Scolex Industries🌸,6,2,10,33.33,1.667,猫猫,🌸星核工业🌸,星核工业
e5db2083b7f5,🌸SolarPlant🌸,2,1,3,50.0,1.5,猫猫,🌸太阳能公司🌸,太阳能公司
e5db2083b7f5,🌸Tyrell🌸,8,1,15,12.5,1.875,猫猫,🌸泰瑞尔公司🌸,泰瑞尔公司
e5db2083b7f5,🌸Weyland Yutani🌸,3,1,5,33.33,1.667,猫猫,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
e5db2083b7f5,🌸双轨跃迁🌸,2,0,4,0.0,2.0,猫猫,🌸双轨跃迁🌸,双轨跃迁
ef6915e9319e,Celestic (breakthrough),2,2,2,100.0,1.0,woowoo,Celestic (breakthrough),Celestic (breakthrough)
ef6915e9319e,MorningStar Inc (breakthrough),3,3,3,100.0,1.0,woowoo,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
ef6915e9319e,Point Luna,3,3,3,100.0,1.0,woowoo,Point Luna,Point Luna
ef6915e9319e,TeiAi Group,2,2,2,100.0,1.0,woowoo,帝爱赌场,帝爱赌场
ef6915e9319e,Teractor (breakthrough),2,2,2,100.0,1.0,woowoo,Teractor (breakthrough),Teractor (breakthrough)
ef6915e9319e,Tycho Magnetics,3,2,4,66.67,1.333,woowoo,第谷磁力,第谷磁力
ef6915e9319e,🌸Scolex Industries🌸,2,2,2,100.0,1.0,woowoo,🌸星核工业🌸,星核工业
f14706ed0ce6,EcoLine,3,2,4,66.67,1.333,小0,EcoLine,EcoLine
f31cda257cdd,Tycho Magnetics,2,0,4,0.0,2.0,shippou225,第谷磁力,第谷磁力
f467a3edf1fd,Interplanetary Cinematics (breakthrough),2,0,4,0.0,2.0,初之晴天,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
f467a3edf1fd,Kingdom of Tauraro,2,2,2,100.0,1.0,初之晴天,陶拉罗王国,陶拉罗王国
f467a3edf1fd,Luna Chain,2,2,2,100.0,1.0,初之晴天,连月,连月
f467a3edf1fd,MorningStar Inc (breakthrough),2,2,2,100.0,1.0,初之晴天,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
f467a3edf1fd,Pobolog (breakthrough),2,2,2,100.0,1.0,初之晴天,Pobolog (breakthrough),Pobolog (breakthrough)
f467a3edf1fd,Ringcom,3,2,4,66.67,1.333,初之晴天,Ringcom,Ringcom
f467a3edf1fd,Robinson Industries (breakthrough),2,2,2,100.0,1.0,初之晴天,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
f467a3edf1fd,Valley Trust (breakthrough),3,1,5,33.33,1.667,初之晴天,Valley Trust (breakthrough),Valley Trust (breakthrough)
f467a3edf1fd,🌸EliteTech🌸,2,1,3,50.0,1.5,初之晴天,🌸精英回馈🌸,精英回馈
f467a3edf1fd,🌸Weyland Yutani🌸,2,2,2,100.0,1.0,初之晴天,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
fae8c21dad1a,United Nations Mission One,2,0,4,0.0,2.0,lizard009,United Nations Mission One,United Nations Mission One
fb677bca918a,Ecoline (breakthrough),2,1,3,50.0,1.5,hanmoyesang,Ecoline (breakthrough),Ecoline (breakthrough)
fb677bca918a,雩喵科学探测器,2,1,3,50.0,1.5,hanmoyesang,雩喵科学探测器,雩喵科学探测器
u1053302fad9e,Imperial Star Destroyer,2,1,3,50.0,1.5,重山,帝国歼星舰,帝国歼星舰
u11fa7b8259df,Interplanetary Cinematics (breakthrough),3,2,4,66.67,1.333,dogfly,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
u11fa7b8259df,Pharmacy Union,3,3,3,100.0,1.0,dogfly,制药联盟,制药联盟
u11fa7b8259df,Vitor,2,2,2,100.0,1.0,dogfly,Vitor,Vitor
u122596705be2,Mining guild (breakthrough),2,0,4,0.0,2.0,冬の花,Mining guild (breakthrough),Mining guild (breakthrough)
u122596705be2,Tharsis_republic (breakthrough),2,1,3,50.0,1.5,冬の花,Tharsis_republic (breakthrough),Tharsis_republic (breakthrough)
u122596705be2,Valley Trust (breakthrough),3,0,6,0.0,2.0,冬の花,Valley Trust (breakthrough),Valley Trust (breakthrough)
u122596705be2,Vitor,2,0,4,0.0,2.0,冬の花,Vitor,Vitor
u122596705be2,🌸Ark Nova🌸,2,0,4,0.0,2.0,冬の花,🌸方舟动物园🌸,方舟动物园
u1327ad97cdef,Celestic,2,2,2,100.0,1.0,铱星,Celestic,Celestic
u1327ad97cdef,EcoLine,2,2,2,100.0,1.0,铱星,EcoLine,EcoLine
u1327ad97cdef,Palladin Shipping,2,2,2,100.0,1.0,铱星,Palladin Shipping,Palladin Shipping
u1327ad97cdef,Point Luna,2,2,2,100.0,1.0,铱星,Point Luna,Point Luna
u1327ad97cdef,Tharsis Republic,2,2,2,100.0,1.0,铱星,Tharsis Republic,Tharsis Republic
u14e9c2fb1c75,Vitor,2,1,3,50.0,1.5,yuffiyuffi,Vitor,Vitor
u1691632a6ab2,Aurorai,2,1,3,50.0,1.5,llluuu,Aurorai,Aurorai
u1691632a6ab2,Id Front,2,2,2,100.0,1.0,llluuu,前线基地,前线基地
u1691632a6ab2,Imperial Star Destroyer,2,0,4,0.0,2.0,llluuu,帝国歼星舰,帝国歼星舰
u1691632a6ab2,Manutech,3,2,4,66.67,1.333,llluuu,Manutech,Manutech
u1691632a6ab2,Prism,3,1,5,33.33,1.667,llluuu,棱镜光谱研究室,棱镜光谱研究室
u1691632a6ab2,UNMI (breakthrough),2,1,3,50.0,1.5,llluuu,UNMI (breakthrough),UNMI (breakthrough)
u1691632a6ab2,Vitor,2,2,2,100.0,1.0,llluuu,Vitor,Vitor
u1691632a6ab2,🌸Ark Nova🌸,2,1,3,50.0,1.5,llluuu,🌸方舟动物园🌸,方舟动物园
u16b9fa9b6e9e,Nirgal Enterprises,2,1,3,50.0,1.5,咩咩,Nirgal Enterprises,Nirgal Enterprises
u16b9fa9b6e9e,Tharsis Republic,2,2,2,100.0,1.0,咩咩,Tharsis Republic,Tharsis Republic
u16b9fa9b6e9e,United Nations Mars Initiative,4,2,6,50.0,1.5,咩咩,United Nations Mars Initiative,United Nations Mars Initiative
u1703dab9b66a,Aridor,2,0,4,0.0,2.0,东东,Aridor,Aridor
u1703dab9b66a,Celestic,3,0,6,0.0,2.0,东东,Celestic,Celestic
u1703dab9b66a,EcoTec,2,0,4,0.0,2.0,东东,EcoTec,EcoTec
u1703dab9b66a,Helion,2,0,4,0.0,2.0,东东,Helion,Helion
u1703dab9b66a,Helion (breakthrough),2,0,4,0.0,2.0,东东,Helion (breakthrough),Helion (breakthrough)
u1703dab9b66a,Interplanetary Cinematics,2,0,4,0.0,2.0,东东,Interplanetary Cinematics,Interplanetary Cinematics
u1703dab9b66a,Morning Star Inc.,2,0,4,0.0,2.0,东东,Morning Star Inc.,Morning Star Inc.
u1703dab9b66a,Pharmacy Union,2,0,4,0.0,2.0,东东,制药联盟,制药联盟
u1703dab9b66a,Point Luna,2,1,3,50.0,1.5,东东,Point Luna,Point Luna
u1703dab9b66a,Poseidon,4,1,7,25.0,1.75,东东,Poseidon,Poseidon
u1703dab9b66a,Saturn Systems,3,1,5,33.33,1.667,东东,Saturn Systems,Saturn Systems
u1703dab9b66a,Teractor,2,2,2,100.0,1.0,东东,Teractor,Teractor
u1703dab9b66a,Tharsis Republic,3,2,4,66.67,1.333,东东,Tharsis Republic,Tharsis Republic
u1703dab9b66a,Tharsis_republic (breakthrough),2,0,4,0.0,2.0,东东,Tharsis_republic (breakthrough),Tharsis_republic (breakthrough)
u1703dab9b66a,Tycho Magnetics,2,0,4,0.0,2.0,东东,第谷磁力,第谷磁力
u1703dab9b66a,Valley Trust,5,4,6,80.0,1.2,东东,Valley Trust,Valley Trust
u1703dab9b66a,Valley Trust (breakthrough),3,0,6,0.0,2.0,东东,Valley Trust (breakthrough),Valley Trust (breakthrough)
u171fe885f258,PhoboLog,2,2,2,100.0,1.0,zihan sun,PhoboLog,PhoboLog
u18116ad6aa60,CrediCor,2,2,2,100.0,1.0,lxxbaba,CrediCor,CrediCor
u18116ad6aa60,Saturn Systems,2,2,2,100.0,1.0,lxxbaba,Saturn Systems,Saturn Systems
u1a08ac34c163,Aphrodite (breakthrough),3,3,3,100.0,1.0,comboo,Aphrodite (breakthrough),Aphrodite (breakthrough)
u1a08ac34c163,Arcadian Communities (breakthrough),3,2,4,66.67,1.333,comboo,Arcadian Communities (breakthrough),Arcadian Communities (breakthrough)
u1a08ac34c163,Aridor,2,2,2,100.0,1.0,comboo,Aridor,Aridor
u1a08ac34c163,Arklight (breakthrough),5,2,8,40.0,1.6,comboo,Arklight (breakthrough),Arklight (breakthrough)
u1a08ac34c163,Aurorai,2,2,2,100.0,1.0,comboo,Aurorai,Aurorai
u1a08ac34c163,Celestic (breakthrough),9,7,11,77.78,1.222,comboo,Celestic (breakthrough),Celestic (breakthrough)
u1a08ac34c163,CrediCor,2,1,3,50.0,1.5,comboo,CrediCor,CrediCor
u1a08ac34c163,EcoTec,9,8,10,88.89,1.111,comboo,EcoTec,EcoTec
u1a08ac34c163,Eglogue,2,1,3,50.0,1.5,comboo,Eglogue,Eglogue
u1a08ac34c163,Factorum (breakthrough),2,1,3,50.0,1.5,comboo,Factorum (breakthrough),Factorum (breakthrough)
u1a08ac34c163,Id Front,5,4,6,80.0,1.2,comboo,前线基地,前线基地
u1a08ac34c163,Imperial Star Destroyer,7,5,9,71.43,1.286,comboo,帝国歼星舰,帝国歼星舰
u1a08ac34c163,Interplanetary Cinematics (breakthrough),10,9,11,90.0,1.1,comboo,Interplanetary Cinematics (breakthrough),Interplanetary Cinematics (breakthrough)
u1a08ac34c163,Junk Ventures,2,1,3,50.0,1.5,comboo,Junk Ventures,Junk Ventures
u1a08ac34c163,Luna Chain,7,6,8,85.71,1.143,comboo,连月,连月
u1a08ac34c163,Manutech,4,3,5,75.0,1.25,comboo,Manutech,Manutech
u1a08ac34c163,Mars Maths,2,2,2,100.0,1.0,comboo,Mars Maths,Mars Maths
u1a08ac34c163,MorningStar Inc (breakthrough),4,2,6,50.0,1.5,comboo,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
u1a08ac34c163,Playwrights,2,1,3,50.0,1.5,comboo,Playwrights,Playwrights
u1a08ac34c163,Pobolog (breakthrough),2,2,2,100.0,1.0,comboo,Pobolog (breakthrough),Pobolog (breakthrough)
u1a08ac34c163,Prism,8,6,10,75.0,1.25,comboo,棱镜光谱研究室,棱镜光谱研究室
u1a08ac34c163,Recyclon (breakthrough),2,1,3,50.0,1.5,comboo,Recyclon (breakthrough),Recyclon (breakthrough)
u1a08ac34c163,Robinson Industries (breakthrough),3,2,4,66.67,1.333,comboo,Robinson Industries (breakthrough),Robinson Industries (breakthrough)
u1a08ac34c163,Sagitta Frontier Services,5,4,6,80.0,1.2,comboo,Sagitta Frontier Services,Sagitta Frontier Services
u1a08ac34c163,Spire,7,5,9,71.43,1.286,comboo,Spire,Spire
u1a08ac34c163,Splice (breakthrough),2,1,3,50.0,1.5,comboo,Splice (breakthrough),Splice (breakthrough)
u1a08ac34c163,Teractor (breakthrough),7,6,8,85.71,1.143,comboo,Teractor (breakthrough),Teractor (breakthrough)
u1a08ac34c163,Trade Navigator,6,4,8,66.67,1.333,comboo,贸易领航者,贸易领航者
u1a08ac34c163,Tycho Magnetics,3,1,5,33.33,1.667,comboo,第谷磁力,第谷磁力
u1a08ac34c163,UNMI (breakthrough),3,3,3,100.0,1.0,comboo,UNMI (breakthrough),UNMI (breakthrough)
u1a08ac34c163,Valley Trust (breakthrough),8,4,12,50.0,1.5,comboo,Valley Trust (breakthrough),Valley Trust (breakthrough)
u1a08ac34c163,Vitor,16,11,21,68.75,1.312,comboo,Vitor,Vitor
u1a08ac34c163,雩喵科学探测器,3,3,3,100.0,1.0,comboo,雩喵科学探测器,雩喵科学探测器
u1a08ac34c163,🌸Ark Nova🌸,3,2,4,66.67,1.333,comboo,🌸方舟动物园🌸,方舟动物园
u1a08ac34c163,🌸Buy N Large🌸,2,2,2,100.0,1.0,comboo,🌸大巨购🌸,大巨购
u1a08ac34c163,🌸EliteTech🌸,7,6,8,85.71,1.143,comboo,🌸精英回馈🌸,精英回馈
u1a08ac34c163,🌸Energy Saving Ecology🌸,2,2,2,100.0,1.0,comboo,🌸节能生态🌸,节能生态
u1a08ac34c163,🌸Green Leaf Dance🌸,6,5,7,83.33,1.167,comboo,🌸绿叶舞动🌸,绿叶舞动
u1a08ac34c163,🌸Green Ring🌸,4,4,4,100.0,1.0,comboo,🌸绿环🌸,绿环
u1a08ac34c163,🌸Integrated Microorganisms🌸,2,1,3,50.0,1.5,comboo,🌸微生物星尘🌸,微生物星尘
u1a08ac34c163,🌸Mining Corp🌸,3,3,3,100.0,1.0,comboo,🌸钢铁精炼🌸,钢铁精炼
u1a08ac34c163,🌸Prowler🌸,4,2,6,50.0,1.5,comboo,🌸徘徊者🌸,徘徊者
u1a08ac34c163,🌸RDA🌸,4,4,4,100.0,1.0,comboo,🌸RDA🌸,RDA
u1a08ac34c163,🌸Shinra Tech🌸,11,10,12,90.91,1.091,comboo,🌸樱花电🌸,樱花电
u1a08ac34c163,🌸SolarPlant🌸,11,7,15,63.64,1.364,comboo,🌸太阳能公司🌸,太阳能公司
u1a08ac34c163,🌸StarlinkDrifter🌸,3,3,3,100.0,1.0,comboo,🌸星链漂流者🌸,星链漂流者
u1a08ac34c163,🌸Tyrell🌸,5,3,7,60.0,1.4,comboo,🌸泰瑞尔公司🌸,泰瑞尔公司
u1a08ac34c163,🌸Weyland Yutani🌸,2,2,2,100.0,1.0,comboo,🌸韦兰德-尤坦尼集团🌸,韦兰德-尤坦尼集团
u1a08ac34c163,🌸双轨跃迁🌸,7,6,8,85.71,1.143,comboo,🌸双轨跃迁🌸,双轨跃迁
u1d6428ad859d,Chaos,3,3,3,100.0,1.0,crosshappy,Chaos,Chaos
u1d6428ad859d,🌸EliteTech🌸,4,3,5,75.0,1.25,crosshappy,🌸精英回馈🌸,精英回馈
u1d6428ad859d,🌸Integrated Microorganisms🌸,2,2,2,100.0,1.0,crosshappy,🌸微生物星尘🌸,微生物星尘
u1d6428ad859d,🌸Shinra Tech🌸,4,4,4,100.0,1.0,crosshappy,🌸樱花电🌸,樱花电
u1d6428ad859d,🌸双轨跃迁🌸,2,2,2,100.0,1.0,crosshappy,🌸双轨跃迁🌸,双轨跃迁
u1e4d6d75b8fd,Aphrodite (breakthrough),3,3,3,100.0,1.0,peach,Aphrodite (breakthrough),Aphrodite (breakthrough)
u1e4d6d75b8fd,EcoTec,2,1,3,50.0,1.5,peach,EcoTec,EcoTec
u1e4d6d75b8fd,Inventrix (breakthrough),6,2,10,33.33,1.667,peach,Inventrix (breakthrough),Inventrix (breakthrough)
u1e4d6d75b8fd,Junk Ventures,3,2,4,66.67,1.333,peach,Junk Ventures,Junk Ventures
u1e4d6d75b8fd,MorningStar Inc (breakthrough),4,1,7,25.0,1.75,peach,MorningStar Inc (breakthrough),MorningStar Inc (breakthrough)
u1e4d6d75b8fd,Pobolog (breakthrough),4,2,6,50.0,1.5,peach,Pobolog (breakthrough),Pobolog (breakthrough)
u1e4d6d75b8fd,Point Luna,11,3,19,27.27,1.727,peach,Point Luna,Point Luna
u1e4d6d75b8fd,Runciter Associates,3,1,5,33.33,1.667,peach,朗西斯联合公司,朗西斯联合公司
u1e4d6d75b8fd,Saturn Systems,2,0,4,0.0,2.0,peach,Saturn Systems,Saturn Systems
u1e4d6d75b8fd,Teractor (breakthrough),3,2,4,66.67,1.333,peach,Teractor (breakthrough),Teractor (breakthrough)
u1e4d6d75b8fd,Terralabs Research (breakthrough),2,0,4,0.0,2.0,peach,Terralabs Research (breakthrough),Terralabs Research (breakthrough)
u1e4d6d75b8fd,Tharsis_republic (breakthrough),2,0,4,0.0,2.0,peach,Tharsis_republic (breakthrough),Tharsis_republic (breakthrough)
u1e4d6d75b8fd,Valley Trust (breakthrough),8,1,15,12.5,1.875,peach,Valley Trust (breakthrough),Valley Trust (breakthrough)
u1e4d6d75b8fd,Void,2,1,3,50.0,1.5,peach,Void,Void
u1e4d6d75b8fd,🌸Mining Corp🌸,2,0,4,0.0,2.0,peach,🌸钢铁精炼🌸,钢铁精炼
u1e4d6d75b8fd,🌸Protogen🌸,3,2,4,66.67,1.333,peach,🌸微生物热舞🌸,微生物热舞
u1e4d6d75b8fd,🌸Shinra Tech🌸,2,1,3,50.0,1.5,peach,🌸樱花电🌸,樱花电
