card_name,play_count,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name,cn_name_plot
Herbivores,329,237,1.2796352583586625,217.69908814589667,421.0,329,1.3156342182890854,72.04,食草动物,食草动物
Magnetic Field Generators:ares,197,146,1.2588832487309645,239.03553299492387,248.0,197,1.318840579710145,74.11,Magnetic Field Generators:ares,Magnetic Field Generators:ares
Terraforming Ganymede,550,384,1.3018181818181818,213.06545454545454,716.0,550,1.3232142857142857,69.82,改造木卫三,改造木卫三
Large Ecological Reserve,374,264,1.2941176470588236,214.1577540106952,484.0,374,1.3255208333333333,70.59,大型生态保护区,大型生态保护区
Ecological Survey,436,305,1.3004587155963303,204.10091743119267,567.0,436,1.3273542600896862,69.95,生态调查,生态调查
Bactoviral Research,657,453,1.3105022831050228,198.30593607305937,861.0,657,1.328335832083958,68.95,细菌病毒研究,细菌病毒研究
Extractor Balloons,194,141,1.2731958762886597,232.8659793814433,247.0,194,1.3333333333333333,72.68,热气球提取器,热气球提取器
Designed Organisms,396,274,1.3080808080808082,200.59848484848484,518.0,396,1.3374384236453203,69.19,生物体设计,生物体设计
Voltaic Metallurgy,183,132,1.278688524590164,213.34972677595627,234.0,183,1.3419689119170986,72.13,伏打冶金,伏打冶金
Nanofoundry,171,124,1.2748538011695907,219.19298245614036,218.0,171,1.3425414364640884,72.51,纳米铸造厂,纳米铸造厂
Clone Technology,402,275,1.3159203980099503,218.544776119403,529.0,402,1.3446601941747574,68.41,克隆科技,克隆科技
Tool with the First Order (VIII),195,139,1.2871794871794873,215.0871794871795,251.0,195,1.3463414634146342,71.28,Tool with the First Order (VIII),Tool with the First Order (VIII)
St. Joseph of Cupertino Mission,371,254,1.3153638814016173,220.6253369272237,488.0,371,1.3464566929133859,68.46,库比蒂诺圣约瑟夫传教团,库比蒂诺圣约瑟夫传教团
Forest Moon (VI),88,69,1.2159090909090908,276.6818181818182,107.0,88,1.346938775510204,78.41,Forest Moon (VI),Forest Moon (VI)
Urgent Terraforming Command,370,252,1.318918918918919,211.95675675675676,488.0,370,1.35,68.11,紧急改造令,紧急改造令
Project Inspection,583,390,1.3310463121783878,193.21440823327615,776.0,583,1.3507588532883643,66.9,项目检测,项目检测
Ecological Zone:ares,449,303,1.3251670378619154,198.1781737193764,595.0,449,1.3507625272331154,67.48,Ecological Zone:ares,Ecological Zone:ares
Lunar Observation Post,198,140,1.292929292929293,227.63636363636363,256.0,198,1.3509615384615385,70.71,月球观测站,月球观测站
Hydrothermal Vent Archaea,473,318,1.3276955602536997,198.0169133192389,628.0,473,1.3519668737060042,67.23,深海热泉细菌,深海热泉细菌
AntiGravity Experiment,557,372,1.3321364452423698,205.6588868940754,742.0,557,1.3527336860670194,66.79,反重力先行试验,反重力先行试验
Bioengineering Enclosure,276,190,1.3115942028985508,225.42753623188406,362.0,276,1.3531468531468531,68.84,生物工程组件,生物工程组件
Starcore Mining,644,426,1.3385093167701863,193.2189440993789,862.0,644,1.356269113149847,66.15,星核开采,星核开采
Community Worker,439,294,1.3302961275626424,213.64692482915717,584.0,439,1.356347438752784,66.97,社区工作者,社区工作者
Astra Mechanica,652,431,1.3389570552147239,194.20398773006136,873.0,652,1.3564954682779455,66.1,星械会,星械会
Public Spaceline,234,162,1.3076923076923077,195.86324786324786,306.0,234,1.3565573770491803,69.23,公共太空航线,公共太空航线
Urban Decomposers,418,280,1.3301435406698565,204.85885167464116,556.0,418,1.3574766355140186,66.99,都市分解者,都市分解者
Methane From Titan,460,306,1.3347826086956522,208.58260869565217,614.0,460,1.3595744680851063,66.52,来自泰坦的甲烷,来自泰坦的甲烷
Martian Lumber Corp,454,302,1.3348017621145374,203.88986784140968,606.0,454,1.3599137931034482,66.52,火星木材公司,火星木材公司
Solar Probe,652,428,1.343558282208589,195.08282208588957,876.0,652,1.3610271903323263,65.64,太阳探测器,太阳探测器
Cyanobacteria,350,235,1.3285714285714285,207.1342857142857,465.0,350,1.3611111111111112,67.14,蓝藻菌,蓝藻菌
Mangrove,407,271,1.3341523341523343,199.5921375921376,543.0,407,1.3621103117505995,66.58,红树林,红树林
Anti-Gravity Technology,668,437,1.345808383233533,196.1556886227545,899.0,668,1.3628318584070795,65.42,反重力科技,反重力科技
Ecology Research,471,311,1.3397027600849256,207.7112526539278,631.0,471,1.363825363825364,66.03,生态学研究,生态学研究
Dyson Screens,405,269,1.3358024691358024,197.8395061728395,541.0,405,1.363855421686747,66.42,戴森屏,戴森屏
Air Raid,468,309,1.3397435897435896,193.62820512820514,627.0,468,1.3640167364016735,66.03,空袭,空袭
Insulation,182,127,1.3021978021978022,222.23626373626374,237.0,182,1.3645833333333333,69.78,绝缘,绝缘
Ceres Spaceport,356,237,1.3342696629213484,205.26966292134833,475.0,356,1.366120218579235,66.57,谷神星太空港,谷神星太空港
Sulphur Exports,514,336,1.3463035019455254,204.01750972762645,692.0,514,1.368320610687023,65.37,硫磺出口贸易,硫磺出口贸易
Cloud Seeding,199,137,1.3115577889447236,226.1356783919598,261.0,199,1.368421052631579,68.84,人工降雨,人工降雨
Capital:ares,302,202,1.3311258278145695,222.75496688741723,402.0,302,1.3685897435897436,66.89,Capital:ares,Capital:ares
Martian Fencing,535,349,1.347663551401869,197.1607476635514,721.0,535,1.3688073394495412,65.23,火星击剑,火星击剑
Space Monster Park,581,378,1.3493975903614457,203.71256454388984,784.0,581,1.3688663282571911,65.06,太空怪兽乐园,太空怪兽乐园
Noctis Farming,494,323,1.3461538461538463,192.13765182186233,665.0,494,1.369047619047619,65.38,诺提斯农耕,诺提斯农耕
Lake Marineris,231,157,1.3203463203463204,224.1038961038961,305.0,231,1.3692946058091287,67.97,水手湖,水手湖
Martian Nature Wonders,277,186,1.3285198555956679,210.42238267148014,368.0,277,1.3693379790940767,67.15,火星自然遗产,火星自然遗产
Power Plant,542,353,1.348708487084871,190.96125461254613,731.0,542,1.3695652173913044,65.13,发电厂,发电厂
Luxury Foods,457,299,1.3457330415754925,202.49234135667396,615.0,457,1.3704496788008564,65.43,奢靡大餐,奢靡大餐
L1 Trade Terminal,586,379,1.3532423208191127,200.2935153583618,793.0,586,1.3724832214765101,64.68,L1 贸易终端,L1 贸易终端
Insects,473,308,1.3488372093023255,197.71035940803384,638.0,473,1.3726708074534162,65.12,昆虫,昆虫
Butterfly Effect,159,111,1.3018867924528301,257.8993710691824,207.0,159,1.3727810650887573,69.81,蝴蝶效应,蝴蝶效应
Tundra Farming,381,250,1.3438320209973753,212.35958005249344,512.0,381,1.3734015345268542,65.62,冻原农耕,冻原农耕
Snow Algae,239,161,1.3263598326359833,221.9958158995816,317.0,239,1.3734939759036144,67.36,雪藻,雪藻
Hay Maker,263,176,1.3307984790874525,186.49809885931558,350.0,263,1.3736263736263736,66.92,炎拳,炎拳
Open City,380,249,1.3447368421052632,204.21315789473684,511.0,380,1.3743589743589744,65.53,开放的城市,开放的城市
Expedition to the Surface - Venus,444,289,1.3490990990990992,193.0608108108108,599.0,444,1.3744493392070485,65.09,金星表面探险,金星表面探险
Soil Factory,281,187,1.3345195729537367,225.41992882562278,375.0,281,1.3745704467353952,66.55,土壤工厂,土壤工厂
Maxwell Base,462,300,1.3506493506493507,212.21212121212122,624.0,462,1.375,64.94,麦克斯韦基地,麦克斯韦基地
Energy Supply,355,233,1.343661971830986,207.7943661971831,477.0,355,1.3753424657534246,65.63,电力补给,电力补给
Venus Trade Hub,677,434,1.3589364844903988,190.98670605612998,920.0,677,1.3755458515283843,64.11,金星贸易中心,金星贸易中心
Jovian Lanterns,336,221,1.3422619047619047,221.80059523809524,451.0,336,1.3757225433526012,65.77,木星灯,木星灯
Crashlanding,67,53,1.208955223880597,291.65671641791045,81.0,67,1.3766233766233766,79.1,紧急迫降,紧急迫降
Fish,412,268,1.3495145631067962,201.20388349514562,556.0,412,1.3767772511848342,65.05,鱼,鱼
Titan Shuttles,526,339,1.355513307984791,202.86121673003802,713.0,526,1.376865671641791,64.45,泰坦穿梭机,泰坦穿梭机
Nitrogen-Rich Asteroid,443,287,1.3521444695259595,202.37020316027088,599.0,443,1.3774834437086092,64.79,富氮小行星,富氮小行星
Ice Cap Melting,186,127,1.3172043010752688,206.79032258064515,245.0,186,1.3775510204081634,68.28,冰川融化,冰川融化
Io Mining Industries,623,399,1.3595505617977528,196.73033707865167,847.0,623,1.377567140600316,64.04,木卫一矿业,木卫一矿业
Equatorial Magnetizer,178,122,1.3146067415730338,243.41573033707866,234.0,178,1.377659574468085,68.54,赤道导磁体,赤道导磁体
Plant Smuggling,482,311,1.3547717842323652,197.02697095435684,653.0,482,1.3780487804878048,64.52,植物走私集团,植物走私集团
Harvest,548,352,1.3576642335766422,194.77372262773721,744.0,548,1.3781362007168458,64.23,丰收,丰收
Respiration Enhance,384,250,1.3489583333333333,209.125,518.0,384,1.3781725888324874,65.1,呼吸作用增强,呼吸作用增强
Carbon Nanosystems,709,452,1.3624823695345558,190.57404795486602,966.0,709,1.3783031988873435,63.75,碳纳米系统,碳纳米系统
Space Wargames,175,120,1.3142857142857143,218.45714285714286,230.0,175,1.3783783783783783,68.57,太空战争游戏,太空战争游戏
Nitrogen from Titan,484,312,1.3553719008264462,205.4400826446281,656.0,484,1.3785425101214575,64.46,土卫六氮气,土卫六氮气
Social Events,180,123,1.3166666666666667,243.5388888888889,237.0,180,1.3789473684210527,68.33,社交活动,社交活动
Hi-Tech Lab,525,337,1.358095238095238,204.7047619047619,713.0,525,1.3794392523364487,64.19,高科技实验室,高科技实验室
Solarnet,654,417,1.3623853211009174,194.76452599388378,891.0,654,1.3795180722891567,63.76,太阳系网络,太阳系网络
Molecular Printing,551,353,1.3593466424682397,202.03629764065334,749.0,551,1.3796791443850267,64.07,分子打印,分子打印
Space Port Colony,594,379,1.361952861952862,199.43097643097644,809.0,594,1.380794701986755,63.8,太空港殖民地,太空港殖民地
Ganymede Colony,633,403,1.363349131121643,197.20695102685625,863.0,633,1.3810264385692068,63.67,木卫三殖民地,木卫三殖民地
Advanced Ecosystems,554,354,1.3610108303249098,196.69494584837545,754.0,554,1.3812056737588652,63.9,先进的生态系统,先进的生态系统
Luna Metropolis,656,417,1.3643292682926829,194.8033536585366,895.0,656,1.3813813813813813,63.57,月神都会,月神都会
Public Baths,357,232,1.350140056022409,185.4453781512605,482.0,357,1.3814713896457766,64.99,公共浴场,公共浴场
Orbital Power Grid,66,52,1.2121212121212122,307.09090909090907,80.0,66,1.381578947368421,78.79,轨道电网,轨道电网
Cassini Station,257,170,1.33852140077821,223.6770428015564,344.0,257,1.3820224719101124,66.15,卡西尼太空站,卡西尼太空站
Ocean Sanctuary,440,283,1.356818181818182,198.25,597.0,440,1.3822222222222222,64.32,海豚,海豚
Teslaract,249,165,1.3373493975903614,224.46586345381527,333.0,249,1.3822393822393821,66.27,泰斯拉立方体,泰斯拉立方体
Pets,555,354,1.3621621621621622,195.94954954954954,756.0,555,1.3823008849557523,63.78,宠物,宠物
Robot Pollinators,445,286,1.3573033707865167,197.83820224719102,604.0,445,1.3824175824175824,64.27,机器授粉者,机器授粉者
Meat Industry,646,410,1.3653250773993808,187.54179566563468,882.0,646,1.3826219512195121,63.47,肉类工业,肉类工业
Luxury Estate,348,226,1.3505747126436782,210.92241379310346,470.0,348,1.3826815642458101,64.94,豪华别墅,豪华别墅
Fusion Power,523,334,1.3613766730401529,197.23709369024857,712.0,523,1.3827392120075046,63.86,聚变能源,聚变能源
Venus Magnetizer,306,200,1.34640522875817,210.36601307189542,412.0,306,1.3829113924050633,65.36,金星磁化器,金星磁化器
Worms,457,293,1.3588621444201312,201.86433260393872,621.0,457,1.3832976445396146,64.11,蠕虫,蠕虫
Titan Air-scrapping,290,190,1.3448275862068966,229.51724137931035,390.0,290,1.3833333333333333,65.52,处理泰坦空气,处理泰坦空气
Venus Soils,339,220,1.351032448377581,212.21238938053096,458.0,339,1.3839541547277936,64.9,金星土壤,金星土壤
Minority Refuge,581,369,1.3648881239242685,181.02581755593803,793.0,581,1.3840947546531304,63.51,少数民族难民,少数民族难民
Spin-off Department,594,377,1.3653198653198653,197.65151515151516,811.0,594,1.3841059602649006,63.47,副产品部门,副产品部门
Market Manipulation,375,242,1.3546666666666667,194.78666666666666,508.0,375,1.3844155844155843,64.53,操控市场,操控市场
Venus Allies,531,338,1.3634651600753296,198.60263653483992,724.0,531,1.3844731977818854,63.65,金星盟友,金星盟友
Productive Outpost,531,338,1.3634651600753296,199.90018832391715,724.0,531,1.3844731977818854,63.65,生产前哨站,生产前哨站
Imported Nitrogen,622,394,1.3665594855305465,193.65273311897107,850.0,622,1.384493670886076,63.34,引入氮气,引入氮气
Symbiotic Fungus,489,312,1.361963190184049,201.65235173824132,666.0,489,1.3847695390781563,63.8,共生真菌,共生真菌
Freyja Biodomes,455,291,1.3604395604395605,211.35384615384615,619.0,455,1.3849462365591398,63.96,弗雷雅生态馆,弗雷雅生态馆
Aerosport Tournament,273,179,1.3443223443223444,232.34432234432234,367.0,273,1.3851590106007068,65.57,航空运动锦标赛,航空运动锦标赛
Energy Station,382,246,1.356020942408377,204.73560209424085,518.0,382,1.385204081632653,64.4,能源站,能源站
Media Archives,610,386,1.3672131147540985,186.55901639344262,834.0,610,1.385483870967742,63.28,多媒体档案库,多媒体档案库
Noctis City,475,303,1.3621052631578947,191.82736842105263,647.0,475,1.3855670103092783,63.79,诺提斯城,诺提斯城
Commercial District:ares,353,228,1.3541076487252124,202.73087818696885,478.0,353,1.3856749311294765,64.59,Commercial District:ares,Commercial District:ares
Imported Nutrients,607,384,1.3673805601317957,189.49258649093903,830.0,607,1.385737439222042,63.26,营养物输入,营养物输入
Breeding Farms,257,169,1.3424124513618676,219.54474708171207,345.0,257,1.3857677902621723,65.76,养殖农场,养殖农场
Interplanetary Transport,337,218,1.3531157270029674,209.6053412462908,456.0,337,1.3861671469740633,64.69,星际运输,星际运输
GHG Factories,153,105,1.3137254901960784,249.20915032679738,201.0,153,1.3865030674846626,68.63,温室气体工厂,温室气体工厂
Soletta,109,78,1.2844036697247707,284.3302752293578,140.0,109,1.3865546218487395,71.56,索莱塔,索莱塔
Lunar Embassy,370,238,1.3567567567567567,204.12702702702703,502.0,370,1.3868421052631579,64.32,月球大使馆,月球大使馆
Breathing Filters,499,317,1.3647294589178356,202.8997995991984,681.0,499,1.387033398821218,63.53,呼吸过滤器,呼吸过滤器
Stratospheric Expedition,690,434,1.3710144927536232,191.5768115942029,946.0,690,1.3871428571428572,62.9,平流层远征,平流层远征
Atmoscoop,607,382,1.370675453047776,192.3492586490939,832.0,607,1.3889789303079416,62.93,大气束缚场,大气束缚场
Orbital Cleanup,730,457,1.373972602739726,184.96712328767123,1003.0,730,1.3891891891891892,62.6,轨道清洁,轨道清洁
Nobel Labs,419,267,1.3627684964200477,198.72315035799522,571.0,419,1.3892773892773893,63.72,诺贝尔劳动奖,诺贝尔劳动奖
Magnetic Field Dome,270,176,1.348148148148148,227.90740740740742,364.0,270,1.3892857142857142,65.19,磁力区域圆顶,磁力区域圆顶
Ansible,511,323,1.3679060665362035,210.2054794520548,699.0,511,1.3896353166986564,63.21,安塞波,安塞波
Zeppelins,254,166,1.3464566929133859,234.49212598425197,342.0,254,1.3901515151515151,65.35,齐柏林飞艇,齐柏林飞艇
Plantation,459,291,1.3660130718954249,182.56209150326796,627.0,459,1.3901918976545842,63.4,种植园,种植园
Neutralizer Factory,494,312,1.368421052631579,192.66194331983806,676.0,494,1.3908730158730158,63.16,中和剂工厂,中和剂工厂
New Venice,389,248,1.3624678663239074,200.04370179948586,530.0,389,1.3909774436090225,63.75,新威尼斯,新威尼斯
Galilean Waystation,394,251,1.3629441624365481,210.18527918781726,537.0,394,1.391089108910891,63.71,伽利略中转站,伽利略中转站
Research Outpost,741,462,1.3765182186234817,184.69095816464238,1020.0,741,1.3914780292942743,62.35,科研前哨站,科研前哨站
Darkside Observatory,133,92,1.3082706766917294,230.05263157894737,174.0,133,1.3916083916083917,69.17,暗面天文台,暗面天文台
Space Station,705,440,1.375886524822695,185.68085106382978,970.0,705,1.3916083916083917,62.41,空间站,空间站
Think Tank,253,165,1.3478260869565217,219.25296442687747,341.0,253,1.391634980988593,65.22,智库,智库
Asteroid Mining Consortium,518,326,1.3706563706563706,200.9903474903475,710.0,518,1.3920454545454546,62.93,行星采矿财团,行星采矿财团
Security Fleet,217,143,1.3410138248847927,238.42396313364054,291.0,217,1.3920704845814977,65.9,安保舰队,安保舰队
