combination,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name_plot
MorningStar Inc (breakthrough) + 🌸Integrated Microorganisms🌸,6,1,2.3333333333333335,87.66666666666667,14.0,6,2.4375,16.67,MorningStar Inc (breakthrough) + 🌸微生物星尘🌸
Viron (breakthrough) + 🌸Prowler🌸,6,2,2.3333333333333335,78.33333333333333,14.0,6,2.4375,33.33,Viron (breakthrough) + 🌸徘徊者🌸
Pobolog (breakthrough) + Trade Navigator,6,2,2.3333333333333335,79.5,14.0,6,2.4375,33.33,Pobolog (breakthrough) + 贸易领航者
🌸Thermopoli🌸 + 🌸Weyland Yutani🌸,6,2,2.3333333333333335,86.5,14.0,6,2.4375,33.33,🌸精灵热舞🌸 + 🌸韦兰德-尤坦尼集团🌸
Polaris + 🌸Prowler🌸,22,6,2.409090909090909,76.0,53.0,22,2.4375,27.27,北极星 + 🌸徘徊者🌸
Valley Trust (breakthrough) + 🌸MirrorCoat🌸,6,2,2.3333333333333335,86.16666666666667,14.0,6,2.4375,33.33,Valley Trust (breakthrough) + 🌸镜反🌸
Tycho Magnetics + 🌸Green Ring🌸,6,2,2.3333333333333335,79.33333333333333,14.0,6,2.4375,33.33,第谷磁力 + 🌸绿环🌸
Lakefront Resorts + 🌸Weyland Yutani🌸,6,1,2.3333333333333335,78.5,14.0,6,2.4375,16.67,湖畔度假区 + 🌸韦兰德-尤坦尼集团🌸
Inventrix (breakthrough) + StormCraft Incorporated (breakthrough),6,2,2.3333333333333335,104.16666666666667,14.0,6,2.4375,33.33,Inventrix (breakthrough) + StormCraft Incorporated (breakthrough)
Midas + 🌸Buy N Large🌸,6,2,2.3333333333333335,73.33333333333333,14.0,6,2.4375,33.33,Midas + 🌸大巨购🌸
Teractor (breakthrough) + UNMI (breakthrough),6,0,2.3333333333333335,88.66666666666667,14.0,6,2.4375,0.0,Teractor (breakthrough) + UNMI (breakthrough)
Celestic (breakthrough) + CrediCor,6,2,2.3333333333333335,99.16666666666667,14.0,6,2.4375,33.33,Celestic (breakthrough) + CrediCor
Aurorai + Polaris,6,2,2.3333333333333335,54.166666666666664,14.0,6,2.4375,33.33,Aurorai + 北极星
Helion (breakthrough) + Sagitta Frontier Services,6,2,2.3333333333333335,136.5,14.0,6,2.4375,33.33,Helion (breakthrough) + Sagitta Frontier Services
Ringcom + Viron (breakthrough),15,4,2.4,85.8,36.0,15,2.44,26.67,Ringcom + Viron (breakthrough)
Valley Trust (breakthrough) + 🌸EliteTech🌸,49,12,2.4285714285714284,83.61224489795919,119.0,49,2.440677966101695,24.49,Valley Trust (breakthrough) + 🌸精英回馈🌸
EcoTec + Recyclon (breakthrough),8,1,2.375,78.375,19.0,8,2.4444444444444446,12.5,EcoTec + Recyclon (breakthrough)
Arcadian Communities (breakthrough) + Splice (breakthrough),8,2,2.375,86.5,19.0,8,2.4444444444444446,25.0,Arcadian Communities (breakthrough) + Splice (breakthrough)
StormCraft Incorporated (breakthrough) + Vitor,17,2,2.411764705882353,97.88235294117646,41.0,17,2.4444444444444446,11.76,StormCraft Incorporated (breakthrough) + Vitor
Interplanetary Cinematics (breakthrough) + Poseidon,8,2,2.375,82.0,19.0,8,2.4444444444444446,25.0,Interplanetary Cinematics (breakthrough) + Poseidon
Chaos + Prism,17,6,2.411764705882353,92.88235294117646,41.0,17,2.4444444444444446,35.29,Chaos + 棱镜光谱研究室
Spire + 🌸Green Ring🌸,8,2,2.375,78.375,19.0,8,2.4444444444444446,25.0,Spire + 🌸绿环🌸
Spire + StormCraft Incorporated (breakthrough),8,3,2.375,76.5,19.0,8,2.4444444444444446,37.5,Spire + StormCraft Incorporated (breakthrough)
Polaris + 🌸Weyland Yutani🌸,8,2,2.375,82.5,19.0,8,2.4444444444444446,25.0,北极星 + 🌸韦兰德-尤坦尼集团🌸
Steelaris + 🌸Mining Corp🌸,8,1,2.375,86.0,19.0,8,2.4444444444444446,12.5,钢之星 + 🌸钢铁精炼🌸
Cheung Shing MARS + Thorgate (breakthrough),8,0,2.375,94.5,19.0,8,2.4444444444444446,0.0,Cheung Shing MARS + Thorgate (breakthrough)
Point Luna + 🌸Ark Nova🌸,8,1,2.375,111.125,19.0,8,2.4444444444444446,12.5,Point Luna + 🌸方舟动物园🌸
🌸Green Leaf Dance🌸 + 🌸Scolex Industries🌸,8,2,2.375,86.875,19.0,8,2.4444444444444446,25.0,🌸绿叶舞动🌸 + 🌸星核工业🌸
Ringcom + 🌸Scolex Industries🌸,17,6,2.411764705882353,102.82352941176471,41.0,17,2.4444444444444446,35.29,Ringcom + 🌸星核工业🌸
Pobolog (breakthrough) + Saturn Systems,28,7,2.4285714285714284,95.71428571428571,68.0,28,2.4473684210526314,25.0,Pobolog (breakthrough) + Saturn Systems
Tharsis_republic (breakthrough) + 🌸Ark Nova🌸,10,2,2.4,87.9,24.0,10,2.45,20.0,Tharsis_republic (breakthrough) + 🌸方舟动物园🌸
Manutech + 🌸Mining Corp🌸,30,9,2.433333333333333,102.8,73.0,30,2.45,30.0,Manutech + 🌸钢铁精炼🌸
MorningStar Inc (breakthrough) + 🌸EliteTech🌸,10,3,2.4,103.0,24.0,10,2.45,30.0,MorningStar Inc (breakthrough) + 🌸精英回馈🌸
Ringcom + 🌸Tyrell🌸,10,2,2.4,84.3,24.0,10,2.45,20.0,Ringcom + 🌸泰瑞尔公司🌸
Manutech + 🌸Tyrell🌸,10,2,2.4,100.6,24.0,10,2.45,20.0,Manutech + 🌸泰瑞尔公司🌸
Inventrix (breakthrough) + Poseidon,10,2,2.4,83.6,24.0,10,2.45,20.0,Inventrix (breakthrough) + Poseidon
Celestic (breakthrough) + Steelaris,1,0,2.0,68.0,2.0,1,2.4545454545454546,0.0,Celestic (breakthrough) + 钢之星
Millennium Falcon + 🌸RDA🌸,1,0,2.0,74.0,2.0,1,2.4545454545454546,0.0,千年隼 + 🌸RDA🌸
Millennium Falcon + The Archaic Foundation Institute,1,0,2.0,130.0,2.0,1,2.4545454545454546,0.0,千年隼 + 原始基金会研究所
Brotherhood of Mutants + Saturn Systems,1,0,2.0,230.0,2.0,1,2.4545454545454546,0.0,变种人兄弟会 + Saturn Systems
Celestic (breakthrough) + SolBank,1,0,2.0,111.0,2.0,1,2.4545454545454546,0.0,Celestic (breakthrough) + SolBank
Midas + Palladin Shipping,1,0,2.0,63.0,2.0,1,2.4545454545454546,0.0,Midas + Palladin Shipping
Luna Hyperloop Corporation + Thorgate (breakthrough),1,0,2.0,86.0,2.0,1,2.4545454545454546,0.0,月球超级高速列车 + Thorgate (breakthrough)
Manutech + United Nations Mission One,1,0,2.0,109.0,2.0,1,2.4545454545454546,0.0,Manutech + United Nations Mission One
Luna Hyperloop Corporation + The Archaic Foundation Institute,1,0,2.0,169.0,2.0,1,2.4545454545454546,0.0,月球超级高速列车 + 原始基金会研究所
Brotherhood of Mutants + Robin Haulings,1,0,2.0,103.0,2.0,1,2.4545454545454546,0.0,变种人兄弟会 + 罗宾运输
Midas + Pharmacy Union,1,0,2.0,55.0,2.0,1,2.4545454545454546,0.0,Midas + 制药联盟
Manutech + Mons Insurance,1,0,2.0,91.0,2.0,1,2.4545454545454546,0.0,Manutech + 蒙斯保险
Mars Maths + 🌸Scolex Industries🌸,1,0,2.0,78.0,2.0,1,2.4545454545454546,0.0,Mars Maths + 🌸星核工业🌸
Millennium Falcon + Philares,1,0,2.0,111.0,2.0,1,2.4545454545454546,0.0,千年隼 + 
Mars Maths + Trade Navigator,1,0,2.0,114.0,2.0,1,2.4545454545454546,0.0,Mars Maths + 贸易领航者
Brotherhood of Mutants + Recyclon (breakthrough),1,0,2.0,90.0,2.0,1,2.4545454545454546,0.0,变种人兄弟会 + Recyclon (breakthrough)
Chaos + Mining guild (breakthrough),1,0,2.0,188.0,2.0,1,2.4545454545454546,0.0,Chaos + Mining guild (breakthrough)
Viron (breakthrough) + 🌸Tyrell🌸,23,6,2.4347826086956523,81.69565217391305,56.0,23,2.4545454545454546,26.09,Viron (breakthrough) + 🌸泰瑞尔公司🌸
Viron (breakthrough) + 🌸Weyland Yutani🌸,23,6,2.4347826086956523,92.34782608695652,56.0,23,2.4545454545454546,26.09,Viron (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Midas + Saturn Systems,1,0,2.0,84.0,2.0,1,2.4545454545454546,0.0,Midas + Saturn Systems
Midas + Runciter Associates,1,0,2.0,108.0,2.0,1,2.4545454545454546,0.0,Midas + 朗西斯联合公司
Millennium Falcon + 🌸Weyland Yutani🌸,1,0,2.0,92.0,2.0,1,2.4545454545454546,0.0,千年隼 + 🌸韦兰德-尤坦尼集团🌸
Viron (breakthrough) + Void,1,0,2.0,69.0,2.0,1,2.4545454545454546,0.0,Viron (breakthrough) + Void
Manutech + TeiAi Group,1,0,2.0,50.0,2.0,1,2.4545454545454546,0.0,Manutech + 帝爱赌场
Luna Chain + Millennium Falcon,1,0,2.0,93.0,2.0,1,2.4545454545454546,0.0,连月 + 千年隼
Mars Maths + 🌸双轨跃迁🌸,1,0,2.0,203.0,2.0,1,2.4545454545454546,0.0,Mars Maths + 🌸双轨跃迁🌸
Brotherhood of Mutants + Splice (breakthrough),1,0,2.0,127.0,2.0,1,2.4545454545454546,0.0,变种人兄弟会 + Splice (breakthrough)
Mars Direct + Point Luna,1,0,2.0,62.0,2.0,1,2.4545454545454546,0.0,火星直通车 + Point Luna
Mars Direct + 🌸EliteTech🌸,1,0,2.0,87.0,2.0,1,2.4545454545454546,0.0,火星直通车 + 🌸精英回馈🌸
Utopia Invest + 🌸Prowler🌸,1,0,2.0,92.0,2.0,1,2.4545454545454546,0.0,乌托邦投资计划 + 🌸徘徊者🌸
Mars Direct + Philares,1,0,2.0,113.0,2.0,1,2.4545454545454546,0.0,火星直通车 + 
Luna Chain + Tharsis_republic (breakthrough),1,0,2.0,69.0,2.0,1,2.4545454545454546,0.0,连月 + Tharsis_republic (breakthrough)
Martian Insurance Group + Ringcom,1,0,2.0,114.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + Ringcom
Mars Direct + Martian Insurance Group,1,0,2.0,201.0,2.0,1,2.4545454545454546,0.0,火星直通车 + 火星保险集团
Martian Insurance Group + Point Luna,1,0,2.0,115.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + Point Luna
Ambient + Thorgate (breakthrough),1,0,2.0,135.0,2.0,1,2.4545454545454546,0.0, + Thorgate (breakthrough)
Luna First Incorporated + Mining guild (breakthrough),1,0,2.0,89.0,2.0,1,2.4545454545454546,0.0,月球先行公司 + Mining guild (breakthrough)
Viron (breakthrough) + 🌸Energy Saving Ecology🌸,1,0,2.0,64.0,2.0,1,2.4545454545454546,0.0,Viron (breakthrough) + 🌸节能生态🌸
Martian Insurance Group + Palladin Shipping,1,0,2.0,79.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + Palladin Shipping
Chaos + EcoTec,1,0,2.0,143.0,2.0,1,2.4545454545454546,0.0,Chaos + EcoTec
Vitor + 🌸Thermopoli🌸,1,0,2.0,106.0,2.0,1,2.4545454545454546,0.0,Vitor + 🌸精灵热舞🌸
Martian Insurance Group + Void,1,0,2.0,126.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + Void
Luna Chain + Pristar (breakthrough),1,0,2.0,120.0,2.0,1,2.4545454545454546,0.0,连月 + Pristar (breakthrough)
Martian Insurance Group + 🌸SolarPlant🌸,1,0,2.0,68.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + 🌸太阳能公司🌸
Luna First Incorporated + 🌸Green Leaf Dance🌸,1,0,2.0,85.0,2.0,1,2.4545454545454546,0.0,月球先行公司 + 🌸绿叶舞动🌸
Martian Insurance Group + 🌸Tyrell🌸,1,0,2.0,49.0,2.0,1,2.4545454545454546,0.0,火星保险集团 + 🌸泰瑞尔公司🌸
Manutech + 🌸Green Ring🌸,12,3,2.4166666666666665,83.5,29.0,12,2.4545454545454546,25.0,Manutech + 🌸绿环🌸
Luna Chain + Nirgal Enterprises,1,0,2.0,74.0,2.0,1,2.4545454545454546,0.0,连月 + Nirgal Enterprises
Luna Hyperloop Corporation + Robinson Industries (breakthrough),1,0,2.0,163.0,2.0,1,2.4545454545454546,0.0,月球超级高速列车 + Robinson Industries (breakthrough)
Brotherhood of Mutants + Tycho Magnetics,1,0,2.0,77.0,2.0,1,2.4545454545454546,0.0,变种人兄弟会 + 第谷磁力
Mars Maths + Splice (breakthrough),1,0,2.0,83.0,2.0,1,2.4545454545454546,0.0,Mars Maths + Splice (breakthrough)
Luna Chain + Thorgate (breakthrough),1,0,2.0,84.0,2.0,1,2.4545454545454546,0.0,连月 + Thorgate (breakthrough)
Midas + Nirgal Enterprises,1,0,2.0,69.0,2.0,1,2.4545454545454546,0.0,Midas + Nirgal Enterprises
Utopia Invest + 🌸Protogen🌸,1,0,2.0,98.0,2.0,1,2.4545454545454546,0.0,乌托邦投资计划 + 🌸微生物热舞🌸
Astrodrill + MorningStar Inc (breakthrough),1,0,2.0,124.0,2.0,1,2.4545454545454546,0.0,天体钻井 + MorningStar Inc (breakthrough)
Mind Set Mars + 🌸Mining Corp🌸,1,0,2.0,101.0,2.0,1,2.4545454545454546,0.0,Mind Set Mars + 🌸钢铁精炼🌸
Aristarchus + 🌸Green Leaf Dance🌸,1,0,2.0,121.0,2.0,1,2.4545454545454546,0.0,Aristarchus + 🌸绿叶舞动🌸
Recyclon (breakthrough) + 🌸Green Leaf Dance🌸,1,0,2.0,90.0,2.0,1,2.4545454545454546,0.0,Recyclon (breakthrough) + 🌸绿叶舞动🌸
Recyclon (breakthrough) + 🌸Scolex Industries🌸,1,0,2.0,74.0,2.0,1,2.4545454545454546,0.0,Recyclon (breakthrough) + 🌸星核工业🌸
Arborist Collective + 🌸Buy N Large🌸,1,0,2.0,77.0,2.0,1,2.4545454545454546,0.0,树木学家集体 + 🌸大巨购🌸
Ringcom + Sagitta Frontier Services,1,0,2.0,96.0,2.0,1,2.4545454545454546,0.0,Ringcom + Sagitta Frontier Services
Terralabs Research (breakthrough) + 🌸RDA🌸,1,0,2.0,128.0,2.0,1,2.4545454545454546,0.0,Terralabs Research (breakthrough) + 🌸RDA🌸
Aristarchus + Polyphemos (breakthrough),1,0,2.0,66.0,2.0,1,2.4545454545454546,0.0,Aristarchus + Polyphemos (breakthrough)
Robin Haulings + Robinson Industries (breakthrough),1,0,2.0,86.0,2.0,1,2.4545454545454546,0.0,罗宾运输 + Robinson Industries (breakthrough)
Robin Haulings + Spire,1,0,2.0,70.0,2.0,1,2.4545454545454546,0.0,罗宾运输 + Spire
Robin Haulings + 雩喵科学探测器,1,0,2.0,93.0,2.0,1,2.4545454545454546,0.0,罗宾运输 + 雩喵科学探测器
Robin Haulings + 🌸Integrated Microorganisms🌸,1,0,2.0,126.0,2.0,1,2.4545454545454546,0.0,罗宾运输 + 🌸微生物星尘🌸
Robin Haulings + 🌸Protogen🌸,1,0,2.0,82.0,2.0,1,2.4545454545454546,0.0,罗宾运输 + 🌸微生物热舞🌸
Robinson Industries (breakthrough) + Runciter Associates,1,0,2.0,99.0,2.0,1,2.4545454545454546,0.0,Robinson Industries (breakthrough) + 朗西斯联合公司
Terralabs Research (breakthrough) + Utopia Invest,1,0,2.0,111.0,2.0,1,2.4545454545454546,0.0,Terralabs Research (breakthrough) + 乌托邦投资计划
Robinson Industries (breakthrough) + SolBank,1,0,2.0,132.0,2.0,1,2.4545454545454546,0.0,Robinson Industries (breakthrough) + SolBank
Robinson Industries (breakthrough) + Thorgate (breakthrough),1,0,2.0,217.0,2.0,1,2.4545454545454546,0.0,Robinson Industries (breakthrough) + Thorgate (breakthrough)
Aristarchus + Id Front,1,0,2.0,96.0,2.0,1,2.4545454545454546,0.0,Aristarchus + 前线基地
Aristarchus + Helion (breakthrough),1,0,2.0,84.0,2.0,1,2.4545454545454546,0.0,Aristarchus + Helion (breakthrough)
Aristarchus + Arklight (breakthrough),1,0,2.0,79.0,2.0,1,2.4545454545454546,0.0,Aristarchus + Arklight (breakthrough)
Aridor + 🌸Scolex Industries🌸,1,0,2.0,177.0,2.0,1,2.4545454545454546,0.0,Aridor + 🌸星核工业🌸
Robinson Industries (breakthrough) + 🌸Weyland Yutani🌸,1,0,2.0,65.0,2.0,1,2.4545454545454546,0.0,Robinson Industries (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Recyclon (breakthrough) + Trade Navigator,1,0,2.0,144.0,2.0,1,2.4545454545454546,0.0,Recyclon (breakthrough) + 贸易领航者
Aridor + 🌸Mining Corp🌸,1,0,2.0,146.0,2.0,1,2.4545454545454546,0.0,Aridor + 🌸钢铁精炼🌸
Recyclon (breakthrough) + Tharsis_republic (breakthrough),1,0,2.0,45.0,2.0,1,2.4545454545454546,0.0,Recyclon (breakthrough) + Tharsis_republic (breakthrough)
Tharsis_republic (breakthrough) + UNMI (breakthrough),1,0,2.0,64.0,2.0,1,2.4545454545454546,0.0,Tharsis_republic (breakthrough) + UNMI (breakthrough)
Thorgate (breakthrough) + Utopia Invest,1,0,2.0,150.0,2.0,1,2.4545454545454546,0.0,Thorgate (breakthrough) + 乌托邦投资计划
Prism + Thorgate (breakthrough),1,0,2.0,145.0,2.0,1,2.4545454545454546,0.0,棱镜光谱研究室 + Thorgate (breakthrough)
The Archaic Foundation Institute + Thorgate (breakthrough),1,0,2.0,156.0,2.0,1,2.4545454545454546,0.0,原始基金会研究所 + Thorgate (breakthrough)
Pristar (breakthrough) + Recyclon (breakthrough),1,0,2.0,106.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + Recyclon (breakthrough)
Pristar (breakthrough) + Runciter Associates,1,0,2.0,78.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + 朗西斯联合公司
Tharsis_republic (breakthrough) + 🌸MirrorCoat🌸,1,0,2.0,98.0,2.0,1,2.4545454545454546,0.0,Tharsis_republic (breakthrough) + 🌸镜反🌸
Arklight (breakthrough) + Eglogue,1,0,2.0,50.0,2.0,1,2.4545454545454546,0.0,Arklight (breakthrough) + Eglogue
Pristar (breakthrough) + Spire,1,0,2.0,76.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + Spire
Pristar (breakthrough) + TeiAi Group,1,0,2.0,48.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + 帝爱赌场
Aphrodite (breakthrough) + 🌸StarlinkDrifter🌸,1,0,2.0,74.0,2.0,1,2.4545454545454546,0.0,Aphrodite (breakthrough) + 🌸星链漂流者🌸
Pristar (breakthrough) + Viron (breakthrough),1,0,2.0,102.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + Viron (breakthrough)
Pristar (breakthrough) + 🌸Integrated Microorganisms🌸,1,0,2.0,66.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + 🌸微生物星尘🌸
Pristar (breakthrough) + 🌸Prowler🌸,1,0,2.0,84.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + 🌸徘徊者🌸
Pristar (breakthrough) + 🌸Shinra Tech🌸,1,0,2.0,141.0,2.0,1,2.4545454545454546,0.0,Pristar (breakthrough) + 🌸樱花电🌸
Tharsis_republic (breakthrough) + 🌸EliteTech🌸,1,0,2.0,77.0,2.0,1,2.4545454545454546,0.0,Tharsis_republic (breakthrough) + 🌸精英回馈🌸
Project Workshop + Soylent Seedling Systems,1,0,2.0,39.0,2.0,1,2.4545454545454546,0.0,Project Workshop + 索伦特幼苗系统
Project Workshop + Thorgate (breakthrough),1,0,2.0,112.0,2.0,1,2.4545454545454546,0.0,Project Workshop + Thorgate (breakthrough)
Tharsis_republic (breakthrough) + 雩喵科学探测器,1,0,2.0,70.0,2.0,1,2.4545454545454546,0.0,Tharsis_republic (breakthrough) + 雩喵科学探测器
Tharsis_republic (breakthrough) + Vitor,1,0,2.0,112.0,2.0,1,2.4545454545454546,0.0,Tharsis_republic (breakthrough) + Vitor
Project Workshop + 🌸EliteTech🌸,1,0,2.0,111.0,2.0,1,2.4545454545454546,0.0,Project Workshop + 🌸精英回馈🌸
Aristarchus + 🌸Tyrell🌸,1,0,2.0,147.0,2.0,1,2.4545454545454546,0.0,Aristarchus + 🌸泰瑞尔公司🌸
Project Workshop + 🌸双轨跃迁🌸,1,0,2.0,101.0,2.0,1,2.4545454545454546,0.0,Project Workshop + 🌸双轨跃迁🌸
Arklight (breakthrough) + Manutech,1,0,2.0,86.0,2.0,1,2.4545454545454546,0.0,Arklight (breakthrough) + Manutech
Runciter Associates + TeiAi Group,1,0,2.0,79.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + 帝爱赌场
Runciter Associates + Thorgate (breakthrough),1,0,2.0,137.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + Thorgate (breakthrough)
Soylent Seedling Systems + 🌸EliteTech🌸,1,0,2.0,76.0,2.0,1,2.4545454545454546,0.0,索伦特幼苗系统 + 🌸精英回馈🌸
Aridor + Henkei Genetics,1,0,2.0,49.0,2.0,1,2.4545454545454546,0.0,Aridor + 变形遗传学
Aridor + Helion (breakthrough),1,0,2.0,90.0,2.0,1,2.4545454545454546,0.0,Aridor + Helion (breakthrough)
TeiAi Group + 🌸EliteTech🌸,1,0,2.0,87.0,2.0,1,2.4545454545454546,0.0,帝爱赌场 + 🌸精英回馈🌸
Aridor + Crescent Research Association,1,0,2.0,133.0,2.0,1,2.4545454545454546,0.0,Aridor + 月牙研究联盟
Arcadian Communities (breakthrough) + Pharmacy Union,1,0,2.0,94.0,2.0,1,2.4545454545454546,0.0,Arcadian Communities (breakthrough) + 制药联盟
Aridor + Aurorai,1,0,2.0,76.0,2.0,1,2.4545454545454546,0.0,Aridor + Aurorai
Spire + 🌸Shinra Tech🌸,12,3,2.4166666666666665,86.83333333333333,29.0,12,2.4545454545454546,25.0,Spire + 🌸樱花电🌸
TeiAi Group + UNMI (breakthrough),1,0,2.0,83.0,2.0,1,2.4545454545454546,0.0,帝爱赌场 + UNMI (breakthrough)
Splice (breakthrough) + Thorgate (breakthrough),1,0,2.0,62.0,2.0,1,2.4545454545454546,0.0,Splice (breakthrough) + Thorgate (breakthrough)
Splice (breakthrough) + Trade Navigator,1,0,2.0,110.0,2.0,1,2.4545454545454546,0.0,Splice (breakthrough) + 贸易领航者
Arcadian Communities (breakthrough) + Philares,1,0,2.0,81.0,2.0,1,2.4545454545454546,0.0,Arcadian Communities (breakthrough) + 
StormCraft Incorporated (breakthrough) + 🌸Tyrell🌸,1,0,2.0,83.0,2.0,1,2.4545454545454546,0.0,StormCraft Incorporated (breakthrough) + 🌸泰瑞尔公司🌸
Steelaris + Void,1,0,2.0,67.0,2.0,1,2.4545454545454546,0.0,钢之星 + Void
Steelaris + 🌸Buy N Large🌸,1,0,2.0,80.0,2.0,1,2.4545454545454546,0.0,钢之星 + 🌸大巨购🌸
Steelaris + 🌸PoliticalReform🌸,1,0,2.0,83.0,2.0,1,2.4545454545454546,0.0,钢之星 + 🌸制度改革🌸
Steelaris + 🌸Tyrell🌸,1,0,2.0,78.0,2.0,1,2.4545454545454546,0.0,钢之星 + 🌸泰瑞尔公司🌸
StormCraft Incorporated (breakthrough) + Thorgate (breakthrough),1,0,2.0,103.0,2.0,1,2.4545454545454546,0.0,StormCraft Incorporated (breakthrough) + Thorgate (breakthrough)
StormCraft Incorporated (breakthrough) + Trade Navigator,1,0,2.0,110.0,2.0,1,2.4545454545454546,0.0,StormCraft Incorporated (breakthrough) + 贸易领航者
StormCraft Incorporated (breakthrough) + 🌸Protogen🌸,1,0,2.0,83.0,2.0,1,2.4545454545454546,0.0,StormCraft Incorporated (breakthrough) + 🌸微生物热舞🌸
StormCraft Incorporated (breakthrough) + 🌸Green Ring🌸,1,0,2.0,93.0,2.0,1,2.4545454545454546,0.0,StormCraft Incorporated (breakthrough) + 🌸绿环🌸
TeiAi Group + 🌸Scolex Industries🌸,1,0,2.0,125.0,2.0,1,2.4545454545454546,0.0,帝爱赌场 + 🌸星核工业🌸
Runciter Associates + Tharsis_republic (breakthrough),1,0,2.0,74.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + Tharsis_republic (breakthrough)
Soylent Seedling Systems + Vitor,1,0,2.0,81.0,2.0,1,2.4545454545454546,0.0,索伦特幼苗系统 + Vitor
Soylent Seedling Systems + Trade Navigator,1,0,2.0,111.0,2.0,1,2.4545454545454546,0.0,索伦特幼苗系统 + 贸易领航者
Runciter Associates + UNMI (breakthrough),1,0,2.0,-446.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + UNMI (breakthrough)
Runciter Associates + 🌸Mining Corp🌸,1,0,2.0,86.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + 🌸钢铁精炼🌸
Runciter Associates + 🌸PoliticalReform🌸,1,0,2.0,132.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + 🌸制度改革🌸
Runciter Associates + 🌸Protogen🌸,1,0,2.0,66.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + 🌸微生物热舞🌸
Runciter Associates + 🌸RDA🌸,1,0,2.0,157.0,2.0,1,2.4545454545454546,0.0,朗西斯联合公司 + 🌸RDA🌸
