user_id,total_games,total_wins,total_position_sum,total_score_sum,total_generations_sum,total_tr_sum,total_cards_played_sum,tr_games,cards_games,avg_position,avg_score,avg_generations,avg_tr,avg_cards_played,min_score,max_score,min_position,win_rate,user_name
b0c02f859489,32,11,74,2577,173,1058.0,1097.0,31,31,2.312,80.53,5.41,34.13,35.39,42,129,1,34.38,贝叶斯
ue4d11d66f0ae,31,13,68,2305,162,999.0,1126.0,31,31,2.194,74.35,5.23,32.23,36.32,32,134,1,41.94,居居木
u482a64040b6a,31,7,75,2440,200,1030.0,947.0,31,31,2.419,78.71,6.45,33.23,30.55,42,128,1,22.58,yuqi
u458bf512f076,31,7,78,2489,232,1009.0,1015.0,31,31,2.516,80.29,7.48,32.55,32.74,54,126,1,22.58,quda
u17982b0dc5fd,31,8,79,2479,213,966.0,1185.0,31,31,2.548,79.97,6.87,31.16,38.23,38,142,1,25.81,uniruss
u720dec6bbbc2,30,7,75,2300,206,918.0,1013.0,29,29,2.5,76.67,6.87,31.66,34.93,38,129,1,23.33,kano
23d55973c44b,30,1,96,2059,169,894.0,774.0,29,29,3.2,68.63,5.63,30.83,26.69,45,89,1,3.33,Huasong
uc4fd8292c34b,29,5,76,2166,196,907.0,980.0,28,28,2.621,74.69,6.76,32.39,35.0,30,101,1,17.24,anvelbeta
u2e03d1a14777,29,5,79,2088,174,899.0,878.0,29,29,2.724,72.0,6.0,31.0,30.28,29,160,1,17.24,mcore
uae06b2db053f,29,6,77,2265,171,945.0,1092.0,29,29,2.655,78.1,5.9,32.59,37.66,42,138,1,20.69,奥摩摩
ua65c29bafdd0,29,11,59,2490,162,1044.0,1103.0,29,29,2.034,85.86,5.59,36.0,38.03,54,139,1,37.93,假的雪樱
ud5cbfec1d6dd,28,6,75,2379,248,1061.0,930.0,26,26,2.679,84.96,8.86,40.81,35.77,23,123,1,21.43,kirtust
ua0e8dbc39515,28,4,79,1888,159,922.0,585.0,27,27,2.821,67.43,5.68,34.15,21.67,29,105,1,14.29,george sun
55ef2445c90c,28,7,64,2025,156,1025.0,640.0,28,28,2.286,72.32,5.57,36.61,22.86,43,110,1,25.0,乙木
uaea1d0f78a29,28,6,79,2152,161,892.0,1222.0,28,28,2.821,76.86,5.75,31.86,43.64,43,149,1,21.43,五亿个铃铛
ucffd593d1b98,27,11,59,2109,154,921.0,795.0,27,27,2.185,78.11,5.7,34.11,29.44,44,116,1,40.74,memq
ub578a12e7c47,27,11,48,2213,143,999.0,902.0,27,27,1.778,81.96,5.3,37.0,33.41,56,132,1,40.74,冷殇www
u1610c9cf75f5,27,7,61,2003,162,1102.0,557.0,27,27,2.259,74.19,6.0,40.81,20.63,47,114,1,25.93,colinlin
u9cbbff6bb38c,26,8,59,2901,222,1163.0,1362.0,26,26,2.269,111.58,8.54,44.73,52.38,52,171,1,30.77,askera
uc929dd78cebf,25,3,67,1440,117,839.0,491.0,25,25,2.68,57.6,4.68,33.56,19.64,37,99,1,12.0,空条承太郎
ubcf674aa76fe,25,8,58,2018,140,865.0,853.0,25,25,2.32,80.72,5.6,34.6,34.12,37,114,1,32.0,狗运助我
udf393a8b07eb,25,1,79,1656,139,746.0,768.0,25,25,3.16,66.24,5.56,29.84,30.72,37,109,1,4.0,阿洋
uddad586b1b7d,25,15,40,2113,150,823.0,895.0,25,25,1.6,84.52,6.0,32.92,35.8,44,127,1,60.0,ooc1997
ud6b78f868309,24,7,45,2204,143,862.0,942.0,24,24,1.875,91.83,5.96,35.92,39.25,54,135,1,29.17,小笨蛋铃铛
ue7b395df37fa,24,5,56,2148,166,916.0,1062.0,24,24,2.333,89.5,6.92,38.17,44.25,46,144,1,20.83,茄努力
ubcca500145dd,24,7,54,2067,163,930.0,861.0,24,24,2.25,86.12,6.79,38.75,35.88,40,146,1,29.17,j89101212
uac7f79345283,24,14,39,2277,137,830.0,987.0,23,23,1.625,94.88,5.71,36.09,42.91,61,208,1,58.33,小坏蛋居居
u9947afba1e98,24,17,35,2207,163,950.0,1036.0,24,24,1.458,91.96,6.79,39.58,43.17,60,128,1,70.83,小渊
u688e5af6a5f8,24,5,63,1994,138,789.0,923.0,24,24,2.625,83.08,5.75,32.88,38.46,49,142,1,20.83,sargeras
u2700ee4e6a2b,23,5,60,1662,135,735.0,866.0,23,23,2.609,72.26,5.87,31.96,37.65,40,126,1,21.74,驱岩之力
ud207082af174,23,7,47,1706,135,845.0,537.0,23,23,2.043,74.17,5.87,36.74,23.35,40,113,1,30.43,sun96
4d162aaeb27a,23,6,58,1950,139,760.0,827.0,23,23,2.522,84.78,6.04,33.04,35.96,51,173,1,26.09,文远
69e4b39d9a1e,22,8,44,1939,158,735.0,1088.0,22,22,2.0,88.14,7.18,33.41,49.45,55,126,1,36.36,地球弹射装置
25aeedfe4791,22,8,50,1743,118,767.0,665.0,22,22,2.273,79.23,5.36,34.86,30.23,34,118,1,36.36,囧囧打人
u52e386dc1253,22,0,74,1293,131,572.0,616.0,22,22,3.364,58.77,5.95,26.0,28.0,29,89,2,0.0,奥朗德
uc572c2571884,22,3,64,1532,131,710.0,694.0,22,22,2.909,69.64,5.95,32.27,31.55,38,113,1,13.64,mmpdj
ucc233a2e04bf,21,11,39,1743,119,757.0,787.0,21,21,1.857,83.0,5.67,36.05,37.48,47,134,1,52.38,華尘🐟
u4a6398cb514a,21,11,35,1923,114,826.0,891.0,21,21,1.667,91.57,5.43,39.33,42.43,61,135,1,52.38,大坏蛋居居
59c7524c4759,21,8,48,1962,149,813.0,806.0,21,21,2.286,93.43,7.1,38.71,38.38,55,132,1,38.1,月色
u92e06408e2d9,21,0,59,1524,129,648.0,712.0,21,21,2.81,72.57,6.14,30.86,33.9,48,119,2,0.0,naf-fly
u278844f8e586,21,12,36,2305,138,790.0,1058.0,21,21,1.714,109.76,6.57,37.62,50.38,54,203,1,57.14,迎风布阵
5d35c7163f45,21,0,65,1757,162,766.0,781.0,21,21,3.095,83.67,7.71,36.48,37.19,57,122,2,0.0,蓝蓝鹿
63805e509cbe,20,4,44,1685,114,660.0,618.0,19,19,2.2,84.25,5.7,34.74,32.53,63,128,1,20.0,九方蠡
bc24309a5d68,20,6,47,1437,122,681.0,640.0,20,20,2.35,71.85,6.1,34.05,32.0,44,111,1,30.0,muyu-a
u548dd163e8a9,20,10,38,1654,113,707.0,710.0,20,20,1.9,82.7,5.65,35.35,35.5,58,132,1,50.0,居居
uf15f76ed8e91,20,6,44,1651,191,648.0,656.0,18,18,2.2,82.55,9.55,36.0,36.44,29,102,1,30.0,桶装企鹅
702c931a9f7c,20,5,53,2069,173,816.0,1015.0,20,20,2.65,103.45,8.65,40.8,50.75,43,199,1,25.0,天天是好天
u4fad1bf3923a,20,2,66,1272,123,548.0,674.0,20,20,3.3,63.6,6.15,27.4,33.7,32,135,1,10.0,w.d.gaster
u932fe25b6261,20,0,63,1276,116,587.0,484.0,20,20,3.15,63.8,5.8,29.35,24.2,35,100,2,0.0,ys
u85565a399638,19,3,52,1433,111,598.0,692.0,19,19,2.737,75.42,5.84,31.47,36.42,27,123,1,15.79,悲灵笑骨
u537e91256e48,19,2,59,1233,103,623.0,518.0,19,19,3.105,64.89,5.42,32.79,27.26,29,113,1,10.53,枫叶灬夏
u425d3a95fbf9,19,13,27,1857,182,625.0,867.0,19,19,1.421,97.74,9.58,32.89,45.63,67,151,1,68.42,104728036
uc59bda8af6dc,19,5,44,1556,107,691.0,675.0,19,19,2.316,81.89,5.63,36.37,35.53,56,116,1,26.32,小坏蛋铃铛
u10655cc0a24e,18,2,50,1304,108,573.0,445.0,18,18,2.778,72.44,6.0,31.83,24.72,49,98,1,11.11,matrix
u1e4b1f78aa39,18,2,53,1229,112,638.0,503.0,18,18,2.944,68.28,6.22,35.44,27.94,50,104,1,11.11,调和师
uef2563337d25,18,11,27,1682,105,651.0,710.0,18,18,1.5,93.44,5.83,36.17,39.44,68,126,1,61.11,🐰🐟
ue6027cea32ee,18,3,56,1222,113,525.0,693.0,18,18,3.111,67.89,6.28,29.17,38.5,33,132,1,16.67,我是猫阀大人
ufd68b8de4303,17,0,53,1030,109,499.0,495.0,17,17,3.118,60.59,6.41,29.35,29.12,30,98,2,0.0,sjenka
u6a0fb535ff89,17,0,63,834,97,468.0,351.0,17,17,3.706,49.06,5.71,27.53,20.65,31,82,3,0.0,junne
ff2fe6790f8a,17,5,45,1719,148,592.0,953.0,17,17,2.647,101.12,8.71,34.82,56.06,44,165,1,29.41,汉裔
u2bb2bd90028d,17,6,42,1189,96,524.0,679.0,17,17,2.471,69.94,5.65,30.82,39.94,35,113,1,35.29,剑皇
a6ac96546563,17,6,39,1895,148,560.0,1011.0,17,17,2.294,111.47,8.71,32.94,59.47,73,174,1,35.29,羊羊羊
a27aaaff3576,17,4,43,1307,94,564.0,630.0,17,17,2.529,76.88,5.53,33.18,37.06,45,109,1,23.53,black_UUZ
u1f7f4c6c34ec,16,5,40,1333,100,598.0,613.0,16,16,2.5,83.31,6.25,37.38,38.31,51,123,1,31.25,wwh
2437e5810ba1,16,6,35,1243,97,553.0,528.0,16,16,2.188,77.69,6.06,34.56,33.0,50,103,1,37.5,xiaojiang
u6bc07fd47249,16,8,27,2012,133,776.0,917.0,16,16,1.688,125.75,8.31,48.5,57.31,72,206,1,50.0,bamboozy
de7635ede9fb,16,3,43,1182,92,478.0,516.0,16,16,2.688,73.88,5.75,29.88,32.25,50,101,1,18.75,FranklinChan
u122596705be2,16,1,46,1025,93,503.0,443.0,16,16,2.875,64.06,5.81,31.44,27.69,46,127,1,6.25,冬の花
53f4723aa02b,16,5,38,1198,88,516.0,542.0,16,16,2.375,74.88,5.5,32.25,33.88,45,104,1,31.25,yukikaze
u5fbdedc117db,16,1,47,1078,92,485.0,510.0,16,16,2.938,67.38,5.75,30.31,31.88,42,95,1,6.25,居居梨
u5fe97af5fdf2,16,3,47,1266,136,500.0,509.0,13,13,2.938,79.12,8.5,38.46,39.15,31,137,1,18.75,杉菜一汤
181fafd4960c,16,12,20,1398,90,514.0,582.0,15,15,1.25,87.38,5.62,34.27,38.8,66,129,1,75.0,wjcxymy
u465e201fce5c,15,0,55,839,85,439.0,397.0,15,15,3.667,55.93,5.67,29.27,26.47,37,67,3,0.0,恰恰
67e848d68eac,15,3,34,1221,109,529.0,604.0,15,15,2.267,81.4,7.27,35.27,40.27,54,103,1,20.0,tmbisheng
ud767029616a6,15,1,51,981,142,376.0,477.0,15,15,3.4,65.4,9.47,25.07,31.8,49,94,1,6.67,杨烁
u25d2fdfa8b85,15,6,32,1272,90,549.0,554.0,15,15,2.133,84.8,6.0,36.6,36.93,50,135,1,40.0,caliloft
u593195c84283,15,0,52,941,103,491.0,352.0,15,15,3.467,62.73,6.87,32.73,23.47,51,78,2,0.0,frank62214
