card_name,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,avg_resources,weighted_avg_score,win_rate,cn_name,cn_name_plot
Charity Donation,1852,646,2.223002159827214,105.60205183585313,4117.0,1852,0.0,2.2274176408076514,34.88,慈善捐款,慈善捐款
Biolab,348,106,2.204022988505747,102.73850574712644,767.0,348,0.0,2.2275132275132274,30.46,生物实验室,生物实验室
Small Open Pit Mine,1081,368,2.2201665124884364,111.64477335800186,2400.0,1081,0.0,2.227722772277228,34.04,小采矿坑,小采矿坑
Hydrogen Bombardment,689,222,2.2206095791001452,93.1567489114659,1530.0,689,0.0,2.232267037552156,32.22,氢弹攻击,氢弹攻击
Supported Research,1798,597,2.2296996662958843,95.28197997775305,4009.0,1798,0.0,2.2341356673960613,33.2,受扶持的研究,受扶持的研究
Biobatteries,120,47,2.175,95.25833333333334,261.0,120,0.0,2.24,39.17,生物电池,生物电池
CrediCor,250,73,2.212,62.468,553.0,250,0.0,2.242857142857143,29.2,CrediCor,CrediCor
Friends in High Places,151,53,2.19205298013245,80.94039735099338,331.0,151,0.0,2.2430939226519335,35.1,高层人脉,高层人脉
Strategic Base Planning,1124,355,2.236654804270463,89.80516014234875,2514.0,1124,0.0,2.2435008665511265,31.58,战略基础规划,战略基础规划
United Nations Mission One,201,67,2.208955223880597,60.07462686567164,444.0,201,0.0,2.2467532467532467,33.33,United Nations Mission One,United Nations Mission One
Soylent Seedling Systems,151,43,2.205298013245033,45.602649006622514,333.0,151,1.3311258278145695,2.25414364640884,28.48,索伦特幼苗系统,索伦特幼苗系统
Saturn Systems,138,40,2.2028985507246377,103.8695652173913,304.0,138,0.0,2.255952380952381,28.99,Saturn Systems,Saturn Systems
Focused Organization,688,250,2.251453488372093,101.69622093023256,1549.0,688,0.0,2.2618384401114207,36.34,专注组织,专注组织
Atmospheric Enhancers,981,322,2.254841997961264,87.16717635066259,2212.0,981,0.0,2.2621167161226508,32.82,大气增强器,大气增强器
Cloud Vortex Outpost,320,98,2.240625,86.14375,717.0,320,0.340625,2.262857142857143,30.63,云涡前哨站,云涡前哨站
Public Sponsored Grant,1224,425,2.2573529411764706,94.23937908496733,2763.0,1224,0.0,2.263157894736842,34.72,公共补贴,公共补贴
High Temp. Superconductors,885,293,2.255367231638418,91.2587570621469,1996.0,885,0.0,2.2633879781420765,33.11,超导体改进,超导体改进
Trade Advance,655,204,2.2564885496183207,87.7145038167939,1478.0,655,0.0,2.267153284671533,31.15,Trade Advance,Trade Advance
Lobby Halls,1171,390,2.2621690862510673,93.28095644748079,2649.0,1171,0.0,2.2681099084096585,33.3,议会大厅,议会大厅
Survey Mission,1076,348,2.263011152416357,85.60780669144981,2435.0,1076,0.0,2.2694394213381557,32.34,探索任务,探索任务
Nobel Prize,1148,378,2.264808362369338,93.7560975609756,2600.0,1148,0.0,2.270797962648557,32.93,诺贝尔奖,诺贝尔奖
Poseidon,232,74,2.2413793103448274,91.78448275862068,520.0,232,0.0,2.2709923664122136,31.9,Poseidon,Poseidon
Great Aquifer,1060,319,2.2660377358490567,75.70849056603774,2402.0,1060,0.0,2.2724770642201837,30.09,大型含水层,大型含水层
CO² Reducers,968,294,2.2654958677685952,87.96694214876032,2193.0,968,0.0,2.2725450901803605,30.37,CO₂减排器,CO₂减排器
Research & Development Hub,435,145,2.2574712643678163,111.9264367816092,982.0,435,6.710344827586207,2.2731182795698923,33.33,研发中心,研发中心
Hyperspace Drive Prototype,1334,435,2.2683658170914542,102.40779610194903,3026.0,1334,0.0,2.2734604105571847,32.61,超空间驱动原型,超空间驱动原型
Export Convoy,111,42,2.2162162162162162,75.09909909909909,246.0,111,0.0,2.276595744680851,37.84,出口船队,出口船队
Tool with the First Order (VIII),1336,458,2.2717065868263475,103.27095808383234,3035.0,1336,0.0,2.276720351390922,34.28,Tool with the First Order (VIII),Tool with the First Order (VIII)
Martian Media Center,512,166,2.263671875,98.357421875,1159.0,512,0.0,2.2767527675276753,32.42,火星媒体中心,火星媒体中心
Venus First,1127,366,2.271517302573203,88.55811889973381,2560.0,1127,0.0,2.2774416594641314,32.48,金星优先,金星优先
Point Luna,413,144,2.2663438256658597,101.34140435835351,936.0,413,0.0,2.2821670428893905,34.87,Point Luna,Point Luna
Red Appeasement,157,46,2.2420382165605095,101.22292993630573,352.0,157,0.0,2.283422459893048,29.3,红色和解,红色和解
High Circles,606,195,2.277227722772277,85.93069306930693,1380.0,606,0.0,2.2877358490566038,32.18,高层圈子,高层圈子
Heliostat Mirror Array,506,163,2.2865612648221343,106.60276679841897,1157.0,506,0.0,2.298507462686567,32.21,日镜阵列,日镜阵列
Copernicus Solar Arrays,606,189,2.3069306930693068,107.6006600660066,1398.0,606,0.0,2.3160377358490565,31.19,哥白尼太阳能电池,哥白尼太阳能电池
Accumulated Knowledge,416,117,2.3052884615384617,101.89423076923077,959.0,416,0.0,2.318385650224215,28.12,积累知识,积累知识
Board of Directors,1193,370,2.3168482816429172,91.42665549036043,2764.0,1193,0.6538139145012574,2.321340964840556,31.01,董事会,董事会
Polar Industries,309,79,2.3106796116504853,75.50809061488673,714.0,309,0.0,2.327433628318584,25.57,极地工业,极地工业
Floating Trade Hub,374,114,2.3155080213903743,99.09358288770053,866.0,374,0.5481283422459893,2.3292079207920793,30.48,漂浮贸易站,漂浮贸易站
Research Grant:Pathfinders,1540,433,2.3324675324675326,87.93376623376624,3592.0,1540,0.0,2.335668789808917,28.12,研发资助：探路者,研发资助：探路者
Lakefront Resorts,143,37,2.3076923076923075,75.85314685314685,330.0,143,0.0,2.341040462427746,25.87,湖畔度假区,湖畔度假区
Flat Mars Theory,390,121,2.330769230769231,93.72051282051282,909.0,390,0.0,2.342857142857143,31.03,火星平面理论,火星平面理论
Valuable Gases:Pathfinders,611,181,2.3387888707037643,84.59574468085107,1429.0,611,0.0,2.346333853354134,29.62,贵重气体：探路者,贵重气体：探路者
Old Mining Colony,1088,305,2.349264705882353,93.09283088235294,2556.0,1088,0.0,2.353309481216458,28.03,旧采矿殖民地,旧采矿殖民地
Aurorai,145,49,2.3379310344827586,43.02758620689655,339.0,145,1.206896551724138,2.3657142857142857,33.79,Aurorai,Aurorai
Eccentric Sponsor,793,218,2.3631778058007566,84.92686002522068,1874.0,793,0.0,2.3681652490886997,27.49,奇特的赞助者,奇特的赞助者
Aerospace Mission,336,109,2.3601190476190474,94.99107142857143,793.0,336,0.0,2.371584699453552,32.44,航天任务,航天任务
Personal Agenda,459,134,2.363834422657952,86.92374727668846,1085.0,459,0.0,2.372188139059305,29.19,个人议程,个人议程
Giant Solar Collector,459,120,2.366013071895425,90.81699346405229,1086.0,459,0.0,2.374233128834356,26.14,巨型太阳能收集器,巨型太阳能收集器
Applied Science,285,83,2.3684210526315788,95.00701754385965,675.0,285,0.7543859649122807,2.380952380952381,29.12,应用科学,应用科学
Executive Order,537,167,2.378026070763501,80.18621973929237,1277.0,537,0.0,2.384479717813051,31.1,Executive Order,Executive Order
Tycho Magnetics,188,50,2.367021276595745,105.40957446808511,445.0,188,0.0,2.385321100917431,26.6,第谷磁力,第谷磁力
Recession,244,74,2.377049180327869,89.31557377049181,580.0,244,0.0,2.3905109489051095,30.33,经济衰退,经济衰退
Deep Space Operations,415,117,2.3855421686746987,85.70843373493976,990.0,415,0.0,2.393258426966292,28.19,深空操作,深空操作
Crew Training,736,199,2.395380434782609,86.78804347826087,1763.0,736,0.0,2.3994778067885116,27.04,机组人员培训,机组人员培训
Polaris,179,50,2.3854748603351954,69.27932960893855,427.0,179,0.0,2.401913875598086,27.93,北极星,北极星
Vital Colony,1361,376,2.402645113886848,83.13886847905951,3270.0,1361,0.0,2.404744787922358,27.63,重点殖民地,重点殖民地
Rise To Power,122,34,2.3852459016393444,79.84426229508196,291.0,122,0.0,2.4078947368421053,27.87,权力崛起,权力崛起
Design Company,432,122,2.4027777777777777,88.38194444444444,1038.0,432,0.0,2.409090909090909,28.24,公司设计,公司设计
Battery Shipment,514,154,2.414396887159533,82.86964980544747,1241.0,514,0.0,2.4191176470588234,29.96,电池运输,电池运输
Colony Trade Hub,535,147,2.4299065420560746,88.05046728971962,1300.0,535,0.0,2.433628318584071,27.48,殖民地贸易中心,殖民地贸易中心
Prism,219,65,2.4566210045662102,101.26940639269407,538.0,219,1.0,2.461847389558233,29.68,棱镜光谱研究室,棱镜光谱研究室
雩喵科学探测器,247,67,2.493927125506073,86.47773279352226,616.0,247,2.48582995951417,2.4945848375451263,27.13,雩喵科学探测器,雩喵科学探测器
Playwrights,101,31,2.514851485148515,74.26732673267327,254.0,101,0.0,2.5114503816793894,30.69,Playwrights,Playwrights
Void,177,44,2.519774011299435,51.14124293785311,446.0,177,0.0,2.5169082125603865,24.86,Void,Void
Labour Union,137,31,2.54014598540146,38.56934306569343,348.0,137,0.0,2.532934131736527,22.63,Labour Union,Labour Union
The New Space Race,196,48,2.561224489795918,84.62244897959184,502.0,196,0.0,2.5530973451327434,24.49,新的太空竞赛,新的太空竞赛
Prospecting,308,69,2.633116883116883,77.03246753246754,811.0,308,0.0,2.621301775147929,22.4,勘探,勘探
Midas,296,74,2.689189189189189,59.895270270270274,796.0,296,0.0,2.6717791411042944,25.0,Midas,Midas
