user_id,generations,game_count,max_score,max_cards_played,avg_score,avg_cards_played,user_name
u2700ee4e6a2b,7,5,126,73.0,87.4,48.2,驱岩之力
u2716b8718049,4,1,30,19.0,30.0,19.0,半山
u2716b8718049,5,2,82,39.0,70.0,34.0,半山
u2716b8718049,6,5,109,45.0,84.8,34.0,半山
u2716b8718049,7,3,153,61.0,131.33,48.67,半山
u277fb59c91bf,9,1,89,32.0,89.0,32.0,chiyo0131
u277fb59c91bf,10,1,129,66.0,129.0,66.0,chiyo0131
u278844f8e586,5,2,55,25.0,54.5,22.0,迎风布阵
u278844f8e586,6,9,116,55.0,96.0,44.33,迎风布阵
u278844f8e586,7,6,145,66.0,121.17,55.0,迎风布阵
u278844f8e586,8,4,203,118.0,151.25,71.25,迎风布阵
u27b7063a5163,4,1,40,11.0,40.0,11.0,zuididi
u27b7063a5163,5,2,60,14.0,57.5,13.5,zuididi
u27b7063a5163,6,6,93,46.0,69.83,22.0,zuididi
u27b7063a5163,8,2,104,53.0,101.5,48.0,zuididi
u27d435e41823,6,2,103,47.0,88.0,44.5,luoxiao
u27d435e41823,7,1,144,72.0,144.0,72.0,luoxiao
u28cdd46d2807,5,2,73,21.0,72.5,14.0,horipse
u28cdd46d2807,8,1,75,24.0,75.0,24.0,horipse
u2928761c95a9,6,3,77,44.0,65.67,28.33,噩梦之影
u2928761c95a9,7,3,95,28.0,77.33,25.33,噩梦之影
u2933ce7275a1,5,2,60,29.0,49.5,26.5,eed
u2933ce7275a1,6,4,67,38.0,48.5,26.75,eed
u297294d6dd6d,4,5,61,23.0,54.6,16.2,lolierl
u297294d6dd6d,5,24,121,53.0,65.12,27.29,lolierl
u297294d6dd6d,6,28,128,52.0,77.79,33.86,lolierl
u297294d6dd6d,7,5,139,73.0,89.2,37.4,lolierl
u2a62d82656de,4,2,56,30.0,53.0,25.0,远野汉娜
u2a62d82656de,5,13,98,35.0,60.54,25.31,远野汉娜
u2a62d82656de,6,39,134,54.0,75.85,32.64,远野汉娜
u2a62d82656de,7,16,148,72.0,87.94,47.85,远野汉娜
u2a62d82656de,8,1,103,36.0,103.0,36.0,远野汉娜
u2a62d82656de,9,1,48,25.0,48.0,25.0,远野汉娜
u2bb2bd90028d,4,1,36,22.0,36.0,22.0,剑皇
u2bb2bd90028d,5,6,73,43.0,62.0,28.0,剑皇
u2bb2bd90028d,6,8,106,82.0,69.38,48.0,剑皇
u2bb2bd90028d,7,2,113,65.0,113.0,52.5,剑皇
u2c0fb1011366,7,1,50,23.0,50.0,23.0,航爷
u2c0fb1011366,8,2,76,31.0,75.5,28.0,航爷
u2c0fb1011366,9,2,106,54.0,86.5,42.5,航爷
u2c5db661b926,4,4,64,16.0,52.0,14.25,st izem
u2c5db661b926,5,29,79,34.0,60.24,23.55,st izem
u2c5db661b926,6,36,101,51.0,69.5,29.64,st izem
u2c5db661b926,7,10,106,50.0,85.0,34.7,st izem
u2c7c2c3f4ec5,6,1,71,22.0,71.0,22.0,90
u2c7c2c3f4ec5,7,6,74,32.0,62.5,20.83,90
u2c7c2c3f4ec5,8,16,85,36.0,69.81,26.0,90
u2c7c2c3f4ec5,9,14,104,46.0,82.07,33.07,90
u2c7c2c3f4ec5,10,5,100,53.0,92.2,42.2,90
u2c7c2c3f4ec5,11,1,97,37.0,97.0,37.0,90
u2d5c1705fe93,7,1,80,32.0,80.0,32.0,不窄
u2d5c1705fe93,8,2,60,33.0,57.0,29.5,不窄
u2d6fefa74fe1,7,1,56,23.0,56.0,23.0,天凉夜明
u2d6fefa74fe1,9,1,43,32.0,43.0,32.0,天凉夜明
u2d6fefa74fe1,10,2,77,57.0,72.5,50.5,天凉夜明
u2d6fefa74fe1,12,1,46,31.0,46.0,31.0,天凉夜明
u2d7fb6f964e6,6,2,97,53.0,80.0,43.0,邪恶boss
u2d99dde04a5b,6,1,52,23.0,52.0,23.0,哈哥
u2d99dde04a5b,7,1,90,34.0,90.0,34.0,哈哥
u2e03d1a14777,3,2,59,12.0,44.0,8.5,mcore
u2e03d1a14777,4,4,87,11.0,61.0,8.25,mcore
u2e03d1a14777,5,4,58,21.0,46.25,18.0,mcore
u2e03d1a14777,6,7,81,46.0,69.86,26.43,mcore
u2e03d1a14777,7,7,87,50.0,72.0,37.0,mcore
u2e03d1a14777,8,4,160,93.0,123.0,69.75,mcore
u2e03d1a14777,9,1,86,33.0,86.0,33.0,mcore
u2fb8509a6df3,7,1,54,30.0,54.0,30.0,swws
u2fb8509a6df3,8,1,91,23.0,91.0,23.0,swws
u3060dd57e6ad,7,3,79,39.0,63.33,33.33,溯望
u3060dd57e6ad,8,4,131,93.0,116.25,57.75,溯望
u30c6e89d6385,7,2,42,19.0,40.0,16.5,mayo
u30e37960ab52,5,2,58,29.0,57.0,27.0,lf
u30e37960ab52,6,6,79,39.0,61.17,31.33,lf
u30e37960ab52,7,4,82,45.0,64.25,33.25,lf
u30e37960ab52,9,1,80,40.0,80.0,40.0,lf
u31c9c3e54b88,5,2,103,60.0,78.0,50.0,repeatingcat
u31c9c3e54b88,6,4,75,54.0,58.5,45.33,repeatingcat
u31c9c3e54b88,7,2,137,78.0,92.5,78.0,repeatingcat
u32affef991ca,11,1,76,34.0,76.0,34.0,猫猫头
u32affef991ca,13,1,76,38.0,76.0,38.0,猫猫头
u334660cb6866,3,2,51,16.0,46.5,13.0,肉了个包
u334660cb6866,4,5,64,14.0,55.6,12.4,肉了个包
u334660cb6866,5,8,93,34.0,58.25,25.88,肉了个包
u334660cb6866,6,11,89,46.0,67.09,31.36,肉了个包
u334660cb6866,7,5,118,74.0,78.8,47.0,肉了个包
u334660cb6866,8,7,157,102.0,113.0,65.71,肉了个包
u334660cb6866,9,3,142,79.0,129.33,65.33,肉了个包
u343914bdfe86,5,2,87,30.0,83.0,27.0,konan
u343914bdfe86,6,1,85,29.0,85.0,29.0,konan
u343a603bfdf1,6,1,41,21.0,41.0,21.0,carlo573
u343a603bfdf1,7,1,74,35.0,74.0,35.0,carlo573
u345e53c10ee7,9,1,87,32.0,87.0,32.0,ice_change
u345e53c10ee7,10,1,107,45.0,107.0,45.0,ice_change
u35b1929863b3,5,5,81,31.0,68.0,25.0,厕所游泳
u35b1929863b3,6,3,94,42.0,86.0,37.33,厕所游泳
u3814aff54c0a,7,1,95,38.0,95.0,38.0,清风拂过
u3814aff54c0a,8,1,66,33.0,66.0,33.0,清风拂过
u3814aff54c0a,9,3,91,52.0,70.33,44.67,清风拂过
u38f2ce624896,4,1,66,37.0,66.0,37.0,duoyu222
u38f2ce624896,5,2,64,26.0,61.0,19.0,duoyu222
u38f2ce624896,6,6,124,62.0,99.5,44.5,duoyu222
u38f2ce624896,7,1,97,50.0,97.0,50.0,duoyu222
u3be47ade0bd4,9,2,63,30.0,59.0,26.0,葫芦娃
u3be47ade0bd4,10,1,68,27.0,68.0,27.0,葫芦娃
u3bec7da9f607,9,1,75,43.0,75.0,43.0,阿欢欢欢
u3bec7da9f607,11,1,92,58.0,92.0,58.0,阿欢欢欢
u3bfdcf10cad2,4,3,67,29.0,63.0,21.67,零食愿仔
u3bfdcf10cad2,5,38,114,54.0,82.47,32.89,零食愿仔
u3bfdcf10cad2,6,45,134,69.0,100.04,46.57,零食愿仔
u3bfdcf10cad2,7,9,180,100.0,124.67,57.56,零食愿仔
u3cf5ad36f700,4,3,64,20.0,57.33,18.0,xiang.fan
u3cf5ad36f700,5,8,80,38.0,60.75,26.5,xiang.fan
u3cf5ad36f700,6,20,107,48.0,74.3,34.65,xiang.fan
u3cf5ad36f700,7,8,107,51.0,85.75,36.88,xiang.fan
u3cf5ad36f700,9,2,83,31.0,72.0,31.0,xiang.fan
u3d3749fe94f7,3,1,33,13.0,33.0,13.0,aloon
u3d3749fe94f7,4,30,78,38.0,56.0,21.57,aloon
u3d3749fe94f7,5,145,106,58.0,64.67,31.44,aloon
u3d3749fe94f7,6,160,185,94.0,79.92,41.14,aloon
u3d3749fe94f7,7,46,156,87.0,95.96,48.69,aloon
u3d3a770d9b25,5,1,56,10.0,56.0,10.0,mapliar
u3d3a770d9b25,8,2,102,43.0,83.0,33.5,mapliar
u3d5f69b51720,4,1,37,14.0,37.0,14.0,beichen
u3d5f69b51720,5,30,88,43.0,64.7,29.3,beichen
u3d5f69b51720,6,24,125,56.0,79.67,36.25,beichen
u3d5f69b51720,7,10,157,80.0,101.4,41.9,beichen
u3ed3ded0ec5e,9,1,65,27.0,65.0,27.0,大英警察
u3ed3ded0ec5e,10,2,82,29.0,78.0,29.0,大英警察
u3fe8b245fa5f,8,6,77,50.0,65.33,41.67,chuangf
u3fe8b245fa5f,9,2,56,56.0,54.5,46.0,chuangf
u3fe8b245fa5f,10,2,94,45.0,90.5,41.5,chuangf
u4038249a7b11,11,2,111,43.0,103.0,40.5,razorzzz
u41247750c2db,5,1,69,12.0,69.0,12.0,herbmaster
u41247750c2db,6,3,63,26.0,59.0,20.67,herbmaster
u41247750c2db,8,1,85,34.0,85.0,34.0,herbmaster
u4191c543e4b2,5,2,63,3.0,60.0,2.0,colin lin
u4191c543e4b2,6,3,82,24.0,78.67,18.33,colin lin
u4191c543e4b2,7,1,76,29.0,76.0,29.0,colin lin
u4191c543e4b2,8,1,70,26.0,70.0,26.0,colin lin
u4191c543e4b2,9,2,159,57.0,139.5,50.5,colin lin
u4220ecf3651c,7,2,54,24.0,53.5,21.5,langqiu
u4220ecf3651c,8,1,51,18.0,51.0,18.0,langqiu
u4220ecf3651c,10,1,97,42.0,97.0,42.0,langqiu
u425d3a95fbf9,8,2,79,41.0,73.0,35.5,104728036
u425d3a95fbf9,9,7,123,58.0,87.0,39.29,104728036
u425d3a95fbf9,10,7,151,79.0,107.43,53.43,104728036
u425d3a95fbf9,11,3,146,62.0,116.67,49.0,104728036
u428c9fcc5c3f,7,2,66,23.0,63.5,20.0,peach15
u428c9fcc5c3f,8,3,102,50.0,87.33,37.0,peach15
u428c9fcc5c3f,9,5,122,69.0,96.8,44.8,peach15
u428c9fcc5c3f,10,1,130,50.0,130.0,50.0,peach15
u428f8c15376d,4,1,37,22.0,37.0,22.0,wnywny123
u428f8c15376d,6,2,42,31.0,41.0,28.0,wnywny123
u428f8c15376d,8,1,112,77.0,112.0,77.0,wnywny123
u4352bd3577a0,3,4,53,14.0,49.25,12.67,bosir
u4352bd3577a0,4,24,74,40.0,55.46,20.12,bosir
u4352bd3577a0,5,123,151,65.0,72.67,29.56,bosir
u4352bd3577a0,6,116,138,86.0,85.24,36.9,bosir
u4352bd3577a0,7,26,153,73.0,101.54,41.73,bosir
u43bd3a9c3eb1,6,2,72,33.0,62.0,27.5,阿钰
u44a7b83b09e3,8,1,59,51.0,59.0,51.0,lingdang
u44a7b83b09e3,10,1,63,37.0,63.0,37.0,lingdang
u44b723381098,3,3,60,19.0,51.67,16.0,挂b
u44b723381098,4,7,74,32.0,58.43,19.86,挂b
u44b723381098,5,46,126,55.0,78.09,28.87,挂b
u44b723381098,6,34,139,56.0,89.85,38.47,挂b
u44b723381098,7,3,102,50.0,76.67,32.0,挂b
u44c483e131c1,6,1,35,27.0,35.0,27.0,zhuzi
u44c483e131c1,7,1,36,25.0,36.0,25.0,zhuzi
u458bf512f076,5,1,55,6.0,55.0,6.0,quda
u458bf512f076,6,4,107,50.0,73.75,25.25,quda
u458bf512f076,7,10,83,44.0,70.8,29.6,quda
u458bf512f076,8,11,110,52.0,83.18,35.45,quda
u458bf512f076,9,5,126,59.0,103.2,44.4,quda
u465e201fce5c,5,7,62,32.0,53.14,20.14,恰恰
u465e201fce5c,6,6,67,44.0,61.33,32.33,恰恰
u465e201fce5c,7,2,55,34.0,49.5,31.0,恰恰
u466a89f87e6b,5,2,94,24.0,93.0,21.5,fangruoning
u466a89f87e6b,6,2,82,24.0,75.5,23.5,fangruoning
u466a89f87e6b,8,1,42,,42.0,,fangruoning
u4671660f6ca6,4,1,40,13.0,40.0,13.0,66大人
u4671660f6ca6,5,6,61,25.0,58.17,14.67,66大人
u4671660f6ca6,6,29,91,32.0,66.48,21.24,66大人
u4671660f6ca6,7,47,102,43.0,76.66,25.4,66大人
u4671660f6ca6,8,25,115,42.0,86.72,31.96,66大人
u4671660f6ca6,9,4,125,50.0,117.0,42.25,66大人
u46a5cb64aeb4,9,3,116,80.0,83.0,43.67,min
u46cdaba59281,8,1,94,26.0,94.0,26.0,shallowvir
u46cdaba59281,9,1,77,33.0,77.0,33.0,shallowvir
u471914ff05db,6,1,52,20.0,52.0,20.0,jzymz
u471914ff05db,7,4,84,37.0,63.0,24.75,jzymz
u471914ff05db,8,1,62,17.0,62.0,17.0,jzymz
u471914ff05db,9,2,84,27.0,80.0,23.0,jzymz
u471914ff05db,10,3,108,43.0,92.67,32.33,jzymz
u479e4c13ad25,10,1,73,35.0,73.0,35.0,mcx
u479e4c13ad25,12,1,109,33.0,109.0,33.0,mcx
u47c055fdd149,6,2,73,26.0,71.0,20.5,凉橙
u47c055fdd149,7,2,88,47.0,78.0,40.0,凉橙
u47c055fdd149,8,4,79,30.0,69.25,25.0,凉橙
u47c055fdd149,9,1,77,30.0,77.0,30.0,凉橙
u482a64040b6a,3,1,48,8.0,48.0,8.0,yuqi
u482a64040b6a,4,2,54,20.0,53.0,14.5,yuqi
u482a64040b6a,5,6,89,25.0,63.17,16.17,yuqi
u482a64040b6a,6,6,89,40.0,68.83,19.0,yuqi
u482a64040b6a,7,8,110,45.0,83.88,35.0,yuqi
u482a64040b6a,8,5,128,69.0,106.6,57.2,yuqi
u482a64040b6a,9,3,117,63.0,96.67,44.33,yuqi
u48a3b8508ba3,7,1,72,32.0,72.0,32.0,书罔闻
u48a3b8508ba3,8,2,80,51.0,77.0,45.5,书罔闻
u48a3b8508ba3,9,2,102,42.0,87.0,38.5,书罔闻
u496a9f3def1c,7,2,66,26.0,57.5,25.0,星海
u496a9f3def1c,8,3,64,35.0,60.0,34.0,星海
u496a9f3def1c,9,1,131,67.0,131.0,67.0,星海
u496a9f3def1c,10,1,70,38.0,70.0,38.0,星海
u4a6398cb514a,5,14,128,69.0,84.14,36.21,大坏蛋居居
u4a6398cb514a,6,5,116,55.0,96.2,45.8,大坏蛋居居
u4a6398cb514a,7,2,135,92.0,132.0,77.5,大坏蛋居居
u4aef53cdf749,3,1,36,12.0,36.0,12.0,屈先生
u4aef53cdf749,4,5,71,37.0,55.8,21.0,屈先生
u4aef53cdf749,5,74,114,66.0,58.41,28.86,屈先生
u4aef53cdf749,6,98,166,92.0,68.7,39.08,屈先生
u4aef53cdf749,7,59,165,108.0,75.98,38.93,屈先生
u4aef53cdf749,8,30,143,73.0,87.73,46.07,屈先生
u4aef53cdf749,9,6,123,71.0,109.67,55.17,屈先生
u4ca2bf1641ed,10,1,84,30.0,84.0,30.0,nobody
u4ca2bf1641ed,12,1,85,37.0,85.0,37.0,nobody
u4d5c2567e852,4,3,60,30.0,51.0,21.33,carl
u4d5c2567e852,5,43,128,59.0,73.37,36.07,carl
u4d5c2567e852,6,63,169,85.0,91.06,44.19,carl
u4d5c2567e852,7,12,149,74.0,100.17,44.75,carl
u4d5c2567e852,9,1,147,59.0,147.0,59.0,carl
u4e4bd389b8f3,9,2,68,29.0,66.5,28.5,mmm672345
u4e84c62299ea,6,1,59,30.0,59.0,30.0,shoval
u4e84c62299ea,10,1,100,52.0,100.0,52.0,shoval
u4ed4c52c2a9d,4,6,75,34.0,62.0,21.0,μ!
u4ed4c52c2a9d,5,22,99,50.0,73.14,27.41,μ!
u4ed4c52c2a9d,6,16,116,46.0,86.31,33.31,μ!
u4ed4c52c2a9d,7,2,190,82.0,141.0,61.0,μ!
u4f00de68e1ce,6,1,55,10.0,55.0,10.0,小冉
u4f00de68e1ce,8,3,93,47.0,84.33,35.0,小冉
u4f00de68e1ce,9,1,143,67.0,143.0,67.0,小冉
u4f38266e650d,8,1,54,23.0,54.0,23.0,jojo123
u4f38266e650d,9,1,47,29.0,47.0,29.0,jojo123
u4f4767ccd390,9,3,112,50.0,97.33,41.67,takumin
u4f4767ccd390,10,1,132,46.0,132.0,46.0,takumin
u4f7b6bd0c8af,10,2,64,29.0,60.5,21.5,小胜陈
u4fa6d95cb881,5,1,111,50.0,111.0,50.0,seventeen
u4fa6d95cb881,6,2,129,59.0,111.5,42.0,seventeen
u4fad1bf3923a,5,3,57,30.0,46.33,22.0,w.d.gaster
u4fad1bf3923a,6,11,80,44.0,52.45,30.0,w.d.gaster
u4fad1bf3923a,7,6,135,69.0,92.67,46.33,w.d.gaster
u5165be88bfe8,3,4,51,20.0,39.5,17.67,qinchen1027
u5165be88bfe8,4,43,106,74.0,50.65,21.53,qinchen1027
u5165be88bfe8,5,300,125,77.0,58.61,30.04,qinchen1027
u5165be88bfe8,6,396,156,80.0,67.67,36.99,qinchen1027
u5165be88bfe8,7,131,138,83.0,76.83,42.92,qinchen1027
u5165be88bfe8,8,3,118,77.0,106.33,73.67,qinchen1027
u5165be88bfe8,9,1,96,58.0,96.0,58.0,qinchen1027
u5197689e1093,6,4,82,30.0,67.75,22.75,hxy
u5197689e1093,8,1,88,41.0,88.0,41.0,hxy
u5197689e1093,9,1,86,35.0,86.0,35.0,hxy
u51c5336da75d,8,2,70,26.0,60.5,23.5,1224798779
u51e773e1c2a6,4,25,85,26.0,60.8,16.62,tmr
u51e773e1c2a6,5,83,105,52.0,71.02,28.34,tmr
u51e773e1c2a6,6,96,168,75.0,86.96,40.41,tmr
u51e773e1c2a6,7,13,139,78.0,102.08,46.69,tmr
u52b3d78e30ef,5,1,53,24.0,53.0,24.0,干特
u52b3d78e30ef,10,1,77,,77.0,,干特
u52e386dc1253,5,6,62,23.0,43.83,17.83,奥朗德
u52e386dc1253,6,11,78,39.0,63.27,29.36,奥朗德
u52e386dc1253,7,5,89,44.0,66.8,37.2,奥朗德
u5314570ee9eb,7,2,63,19.0,53.0,15.5,maozhuzi
u53596b8312a7,9,3,78,27.0,65.33,24.33,niven
u53596b8312a7,11,1,80,32.0,80.0,32.0,niven
u537e91256e48,4,1,52,24.0,52.0,24.0,枫叶灬夏
u537e91256e48,5,10,87,28.0,55.1,22.0,枫叶灬夏
u537e91256e48,6,7,113,46.0,76.71,33.14,枫叶灬夏
u537e91256e48,7,1,93,42.0,93.0,42.0,枫叶灬夏
u539c55af1de8,4,1,56,15.0,56.0,15.0,lidai
u539c55af1de8,5,19,98,51.0,70.21,31.95,lidai
u539c55af1de8,6,30,123,59.0,81.23,38.63,lidai
u539c55af1de8,7,9,128,75.0,98.78,47.33,lidai
u539c55af1de8,8,2,128,52.0,125.0,49.0,lidai
u545e40a892ba,5,1,97,43.0,97.0,43.0,xuty
u545e40a892ba,6,3,103,51.0,97.0,44.33,xuty
u545e40a892ba,7,1,105,64.0,105.0,64.0,xuty
u548dd163e8a9,4,1,58,21.0,58.0,21.0,居居
u548dd163e8a9,5,7,89,55.0,74.14,32.71,居居
u548dd163e8a9,6,10,98,48.0,84.1,35.9,居居
u548dd163e8a9,7,2,132,57.0,118.0,50.5,居居
u565f90551d3e,6,2,82,38.0,71.0,34.5,birdpig
u56947fcdc5c2,5,3,66,22.0,53.67,20.33,echo
u56947fcdc5c2,6,5,90,42.0,69.8,25.8,echo
u56947fcdc5c2,7,2,87,50.0,85.0,42.5,echo
u5791c0c0606c,9,1,51,26.0,51.0,26.0,sanshui
u5791c0c0606c,10,1,66,37.0,66.0,37.0,sanshui
u579e4921eb69,6,1,48,19.0,48.0,19.0,暮月
u579e4921eb69,10,1,78,25.0,78.0,25.0,暮月
u579e4921eb69,11,1,86,39.0,86.0,39.0,暮月
u586d367a184d,9,1,102,31.0,102.0,31.0,归来
u586d367a184d,10,1,90,39.0,90.0,39.0,归来
u586d367a184d,11,1,90,25.0,90.0,25.0,归来
u586d367a184d,12,1,110,52.0,110.0,52.0,归来
u58b1a0def4be,8,2,57,26.0,53.5,22.5,我叼你妈
u593195c84283,6,6,65,24.0,57.5,18.33,frank62214
u593195c84283,7,5,77,30.0,64.2,25.0,frank62214
u593195c84283,8,4,78,36.0,68.75,29.25,frank62214
u594949fa1277,10,1,82,52.0,82.0,52.0,慎独ssy
u594949fa1277,11,1,45,21.0,45.0,21.0,慎独ssy
u5a6edd042503,3,1,43,16.0,43.0,16.0,青眼白菜
u5a6edd042503,4,5,68,31.0,54.6,19.8,青眼白菜
u5a6edd042503,5,9,83,32.0,64.11,16.67,青眼白菜
u5a6edd042503,6,10,88,43.0,68.2,29.2,青眼白菜
u5a6edd042503,7,10,124,67.0,86.1,40.2,青眼白菜
u5a6edd042503,8,8,121,60.0,97.62,48.88,青眼白菜
u5a6edd042503,9,3,113,60.0,108.0,46.67,青眼白菜
u5a829f836cfc,6,2,60,40.0,56.0,35.5,abutuoke
u5a829f836cfc,7,1,88,53.0,88.0,53.0,abutuoke
u5b4438057778,10,1,90,43.0,90.0,43.0,请叫我火华桑
u5b4438057778,11,1,96,47.0,96.0,47.0,请叫我火华桑
u5ce03a8de52b,4,2,69,15.0,42.5,11.0,半月2
u5ce03a8de52b,5,19,93,39.0,65.0,21.05,半月2
u5ce03a8de52b,6,50,122,52.0,70.82,26.42,半月2
u5ce03a8de52b,7,10,126,46.0,88.1,35.89,半月2
u5e39c49b44d4,6,2,74,40.0,73.0,34.5,nagasaki
u5e39c49b44d4,7,1,104,62.0,104.0,62.0,nagasaki
u5e7bfe0068b4,6,2,75,26.0,68.5,21.0,chieribot
u5e7bfe0068b4,7,1,100,62.0,100.0,62.0,chieribot
u5fbdedc117db,4,1,58,14.0,58.0,14.0,居居梨
u5fbdedc117db,5,4,85,33.0,67.0,29.25,居居梨
u5fbdedc117db,6,9,88,46.0,66.0,33.33,居居梨
u5fbdedc117db,7,2,95,43.0,79.0,39.5,居居梨
u5fe884ea0df2,9,2,108,44.0,88.0,44.0,lazy1021
u5fe884ea0df2,10,1,106,49.0,106.0,49.0,lazy1021
u5fe97af5fdf2,7,3,90,35.0,61.33,30.0,杉菜一汤
u5fe97af5fdf2,8,6,97,46.0,73.17,34.67,杉菜一汤
u5fe97af5fdf2,9,4,119,53.0,103.25,45.0,杉菜一汤
u5fe97af5fdf2,10,2,54,,46.5,,杉菜一汤
u5fe97af5fdf2,11,1,137,61.0,137.0,61.0,杉菜一汤
u605ccd3686c6,8,1,66,16.0,66.0,16.0,扭曲怪
u605ccd3686c6,9,4,81,41.0,77.25,38.25,扭曲怪
u605ccd3686c6,10,2,110,48.0,98.5,44.0,扭曲怪
u606291e201d5,6,2,67,44.0,67.0,38.5,arcticus
u606291e201d5,7,1,92,47.0,92.0,47.0,arcticus
u60a72b8ddbee,6,1,47,25.0,47.0,25.0,漂那个浮
u60a72b8ddbee,8,1,89,24.0,89.0,24.0,漂那个浮
u60eaee43b548,8,1,78,21.0,78.0,21.0,dzk
u60eaee43b548,9,5,99,41.0,83.0,35.4,dzk
u60eaee43b548,10,1,110,47.0,110.0,47.0,dzk
u60f093b8432b,7,1,79,29.0,79.0,29.0,ytythahaha
u60f093b8432b,8,2,92,30.0,81.5,29.5,ytythahaha
u60f093b8432b,9,1,72,27.0,72.0,27.0,ytythahaha
u6196ef142f6d,5,1,54,21.0,54.0,21.0,dddylan
u6196ef142f6d,6,2,69,34.0,56.0,34.0,dddylan
u6196ef142f6d,7,3,96,67.0,81.33,54.33,dddylan
u6196ef142f6d,8,6,110,68.0,86.67,54.83,dddylan
u62a54f651c8a,6,3,77,30.0,61.33,21.67,anna831121
u62a54f651c8a,7,2,87,32.0,74.0,28.0,anna831121
u62a54f651c8a,8,1,70,27.0,70.0,27.0,anna831121
u62a7d5737b5b,5,1,47,22.0,47.0,22.0,empty_zhm
u62a7d5737b5b,6,1,69,22.0,69.0,22.0,empty_zhm
u637a8cd12e58,9,2,71,32.0,69.0,27.5,戴斯蒙
u63b186e8c471,4,1,40,24.0,40.0,24.0,木更小姐可爱捏
u63b186e8c471,5,14,94,49.0,62.93,29.54,木更小姐可爱捏
u63b186e8c471,6,21,181,77.0,89.0,47.85,木更小姐可爱捏
u63b186e8c471,7,12,234,144.0,121.33,68.42,木更小姐可爱捏
u63db1cfe7de4,5,14,93,48.0,67.14,28.21,海带tt
u63db1cfe7de4,6,21,124,58.0,86.9,40.43,海带tt
u63db1cfe7de4,7,6,139,63.0,116.83,51.17,海带tt
u6548544a601e,6,2,109,58.0,99.5,48.5,rwer1343
u6548544a601e,7,2,100,52.0,85.5,34.5,rwer1343
u6548544a601e,8,1,57,22.0,57.0,22.0,rwer1343
u65cf71bbda10,9,1,98,34.0,98.0,34.0,928949719
u65cf71bbda10,10,2,112,25.0,99.5,21.0,928949719
u667bb4cd15a4,7,1,62,23.0,62.0,23.0,卓某
u667bb4cd15a4,8,1,68,21.0,68.0,21.0,卓某
u667bb4cd15a4,9,4,90,49.0,74.5,35.5,卓某
u667bb4cd15a4,10,4,131,76.0,102.5,43.0,卓某
u66d74bb150f1,4,27,75,32.0,57.48,17.7,番薯企鹅
u66d74bb150f1,5,129,99,54.0,66.28,25.94,番薯企鹅
u66d74bb150f1,6,132,143,75.0,78.77,32.27,番薯企鹅
u66d74bb150f1,7,24,119,61.0,89.29,41.29,番薯企鹅
u66d74bb150f1,8,1,73,30.0,73.0,30.0,番薯企鹅
u677098933c1c,7,2,99,43.0,88.0,36.5,多喝橙汁
u677098933c1c,8,1,83,48.0,83.0,48.0,多喝橙汁
u6798c732ac39,10,1,73,23.0,73.0,23.0,牛逼轰轰的能量瓶小伙儿！
u6798c732ac39,12,1,79,30.0,79.0,30.0,牛逼轰轰的能量瓶小伙儿！
u67ae71d09c8d,4,2,41,21.0,40.5,18.0,转瞬san
u67ae71d09c8d,5,6,73,31.0,62.17,27.5,转瞬san
u67ae71d09c8d,6,14,138,71.0,81.0,35.71,转瞬san
u67ae71d09c8d,7,10,133,59.0,88.7,38.6,转瞬san
u67c748ccedda,8,5,66,33.0,61.2,25.8,peterhu58
u67c748ccedda,9,3,70,38.0,66.33,36.0,peterhu58
u67c748ccedda,10,2,97,38.0,87.5,33.0,peterhu58
u67c748ccedda,11,2,111,45.0,98.5,35.5,peterhu58
u688e5af6a5f8,4,1,54,23.0,54.0,23.0,sargeras
u688e5af6a5f8,5,9,84,46.0,69.11,34.11,sargeras
u688e5af6a5f8,6,9,142,60.0,86.0,38.78,sargeras
u688e5af6a5f8,7,5,137,61.0,108.8,48.8,sargeras
u69cd88861799,3,1,44,14.0,44.0,14.0,ashland
u69cd88861799,4,2,67,14.0,49.0,12.5,ashland
u69cd88861799,5,33,105,56.0,70.12,28.27,ashland
u69cd88861799,6,64,130,61.0,86.92,38.13,ashland
u69cd88861799,7,14,141,65.0,106.14,50.14,ashland
u69d351959f11,4,5,65,26.0,53.6,17.8,雨哉南兮
u69d351959f11,5,20,90,47.0,63.6,29.85,雨哉南兮
u69d351959f11,6,28,139,90.0,86.61,46.07,雨哉南兮
u69d351959f11,7,8,123,68.0,83.0,43.88,雨哉南兮
u69f9ee18835e,5,3,80,29.0,62.67,19.33,jiang.cc
u69f9ee18835e,6,2,87,41.0,74.5,31.5,jiang.cc
u69f9ee18835e,7,1,84,39.0,84.0,39.0,jiang.cc
u69f9ee18835e,8,2,69,27.0,63.5,27.0,jiang.cc
u6a0fb535ff89,4,2,42,21.0,38.0,16.0,junne
u6a0fb535ff89,5,6,49,25.0,41.5,20.17,junne
u6a0fb535ff89,6,7,82,26.0,54.86,19.57,junne
u6a0fb535ff89,7,1,52,28.0,52.0,28.0,junne
u6a0fb535ff89,10,1,73,33.0,73.0,33.0,junne
u6a3b2a961886,5,2,72,25.0,63.0,20.5,hying
u6a3b2a961886,6,2,61,29.0,60.0,26.5,hying
u6bc07fd47249,7,3,93,41.0,85.0,37.0,bamboozy
u6bc07fd47249,8,6,128,69.0,112.0,52.17,bamboozy
