card_name,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,avg_resources,weighted_avg_score,win_rate,cn_name,cn_name_plot
Great Aquifer,856,231,2.375,70.0105140186916,2033.0,856,0.0,2.379232505643341,26.99,大型含水层,大型含水层
Microbiology Patents,1040,299,2.3759615384615387,83.97788461538461,2471.0,1040,0.0,2.3794392523364487,28.75,微生物学专利,微生物学专利
Parliament Hall,338,96,2.3698224852071004,85.9171597633136,801.0,338,0.0,2.380434782608696,28.4,议会大厅,议会大厅
Hydrogen Processing Plant,419,118,2.372315035799523,86.31980906921241,994.0,419,0.0,2.3808463251670378,28.16,氢气处理厂,氢气处理厂
Energy Saving,222,71,2.364864864864865,91.04054054054055,525.0,222,0.0,2.380952380952381,31.98,节能减排,节能减排
Deuterium Export,1285,394,2.3782101167315175,85.42801556420234,3056.0,1285,0.8303501945525292,2.3809885931558936,30.66,输出氘,输出氘
Botanical Experience,970,267,2.377319587628866,85.11752577319588,2306.0,970,0.9927835051546392,2.381,27.53,植物专业知识,植物专业知识
Extreme-Cold Fungus,581,163,2.3752151462994835,81.93459552495698,1380.0,581,0.0,2.381342062193126,28.06,极寒真菌,极寒真菌
Mineral Deposit,1519,445,2.3791968400263332,84.70572745227123,3614.0,1519,0.0,2.381536475145255,29.3,矿床,矿床
Medical Lab,1159,340,2.3787748058671268,87.14322691975842,2757.0,1159,0.0,2.381833473507149,29.34,医疗实验室,医疗实验室
Martian Zoo,1082,328,2.378927911275416,86.40480591497227,2574.0,1082,4.914972273567468,2.3821942446043165,30.31,火星动物园,火星动物园
Geological Survey,872,266,2.378440366972477,83.91055045871559,2074.0,872,0.0,2.382483370288248,30.5,地质调查,地质调查
Agro-Drones,137,42,2.3576642335766422,90.43065693430657,323.0,137,0.0,2.3832335329341316,30.66,农业无人机,农业无人机
Standard Technology,1175,345,2.3804255319148937,83.17617021276595,2797.0,1175,0.0,2.383402489626556,29.36,标准技术,标准技术
Convoy From Europa,1312,391,2.3810975609756095,83.58689024390245,3124.0,1312,0.0,2.3837555886736213,29.8,木卫二护航队,木卫二护航队
Shuttles,1413,420,2.381457891012031,85.94338287331918,3365.0,1413,0.0,2.3839223839223838,29.72, 穿梭机,穿梭机
Omnicourt,1036,316,2.3812741312741315,88.28281853281854,2467.0,1036,0.0,2.3846153846153846,30.5,通用法庭,通用法庭
Spire,209,63,2.3684210526315788,77.32535885167464,495.0,209,3.0047846889952154,2.3849372384937237,30.14,Spire,Spire
Power Plant:Pathfinders,590,174,2.3796610169491523,82.5135593220339,1404.0,590,0.0,2.3854838709677417,29.49,Power Plant:Pathfinders,Power Plant:Pathfinders
Nuclear Zone:ares,1141,317,2.382997370727432,80.77212971078002,2719.0,1141,0.0,2.3859948761742102,27.78,Nuclear Zone:ares,Nuclear Zone:ares
Comet for Venus,908,283,2.3854625550660793,85.4636563876652,2166.0,908,0.0,2.3891257995735606,31.17,飞向金星的彗星,飞向金星的彗星
Ishtar Mining,1260,381,2.3865079365079365,86.90079365079364,3007.0,1260,0.0,2.3891472868217054,30.24,伊什塔尔矿业,伊什塔尔矿业
Lightning Harvest,1116,323,2.3862007168458783,86.5725806451613,2663.0,1116,0.0,2.3891797556719023,28.94,捕获雷电,捕获雷电
Colonial Representation,591,160,2.3840947546531304,87.30456852791878,1409.0,591,0.0,2.389694041867955,27.07,殖民代表权,殖民代表权
Investment Loan,1851,533,2.3889789303079416,83.81955699621827,4422.0,1851,0.0,2.390749601275917,28.8,投资性贷款,投资性贷款
Ozone Generators,149,49,2.3691275167785233,94.24161073825503,353.0,149,0.0,2.3910614525139664,32.89,臭氧生成器,臭氧生成器
Hydrogen Bombardment,535,147,2.385046728971963,81.55514018691589,1276.0,535,0.0,2.3911504424778762,27.48,氢弹攻击,氢弹攻击
Advanced Power Grid,685,200,2.386861313868613,85.74452554744525,1635.0,685,0.0,2.3916083916083917,29.2,电网改进,电网改进
Mars Nomads,404,125,2.383663366336634,84.40346534653466,963.0,404,0.0,2.391705069124424,30.94,火星游牧者,火星游牧者
Floater Prototypes,1236,364,2.3907766990291264,85.92394822006473,2955.0,1236,0.0,2.3933649289099526,29.45,造云原型机,造云原型机
Advanced Alloys,1640,480,2.3920731707317073,85.18353658536586,3923.0,1640,0.0,2.394011976047904,29.27,优化合金,优化合金
Gene Repair,1327,395,2.39336850037679,87.54860587792012,3176.0,1327,0.0,2.395725865880619,29.77,基因修复,基因修复
Stratopolis,407,120,2.388206388206388,89.24324324324324,972.0,407,4.255528255528255,2.3958810068649887,29.48,凌云之城,凌云之城
Quantum Communications,982,292,2.3930753564154785,88.73828920570264,2350.0,982,0.0,2.3962450592885376,29.74,量子通信,量子通信
Ice Moon Colony,1009,271,2.393458870168484,85.17641228939544,2415.0,1009,0.0,2.3965351299326274,26.86,冰月殖民地,冰月殖民地
Strategic Base Planning,827,236,2.392986698911729,78.13905683192262,1979.0,827,0.0,2.396732788798133,28.54,战略基础规划,战略基础规划
Business Network,1396,409,2.394699140401146,84.12750716332378,3343.0,1396,0.0,2.396914446002805,29.3,商业网络,商业网络
Processor Factory,169,47,2.378698224852071,89.53254437869822,402.0,169,3.698224852071006,2.3969849246231156,27.81,处理器工厂,处理器工厂
Extractor Balloons,291,79,2.388316151202749,81.07560137457045,695.0,291,1.4810996563573884,2.398753894080997,27.15,热气球提取器,热气球提取器
Natural Preserve:ares,930,255,2.3967741935483873,83.6258064516129,2229.0,930,0.0,2.4,27.42,Natural Preserve:ares,Natural Preserve:ares
Lunar Observation Post,770,220,2.396103896103896,87.54415584415584,1845.0,770,3.1636363636363636,2.4,28.57,月球观测站,月球观测站
Community Worker,1299,382,2.3979984603541187,86.45419553502694,3115.0,1299,0.0,2.400300978179082,29.41,社区工作者,社区工作者
Stanford Torus,1273,377,2.3982717989002356,87.0510604870385,3053.0,1273,0.0,2.4006139677666924,29.62,斯坦福环面,斯坦福环面
Heavy Taxation,1173,345,2.3981244671781754,84.54987212276215,2813.0,1173,0.0,2.400665004156276,29.41,重税,重税
CO² Reducers,801,214,2.397003745318352,79.15480649188514,1920.0,801,0.0,2.4007220216606497,26.72,CO₂减排器,CO₂减排器
Sponsored Mohole,221,62,2.3891402714932126,80.9366515837104,528.0,221,0.0,2.402390438247012,28.05,莫霍计划赞助,莫霍计划赞助
EM Drive,543,159,2.3977900552486187,87.10497237569061,1302.0,543,0.0,2.4031413612565444,29.28,无工质推进飞船,无工质推进飞船
Mining Colony,959,264,2.400417101147028,85.0354535974974,2302.0,959,0.0,2.403437815975733,27.53,采矿殖民地,采矿殖民地
Space Relay,1482,441,2.401484480431849,85.95681511470985,3559.0,1482,0.0,2.4034391534391535,29.76,太空中继站,太空中继站
16 Psyche,1033,301,2.4007744433688285,86.63891577928364,2480.0,1033,0.0,2.4035747883349012,29.14,灵神星16,灵神星16
Lunar Steel,852,236,2.4002347417840375,86.34037558685446,2045.0,852,0.0,2.4036281179138324,27.7,月钢,月钢
Public Baths,890,268,2.401123595505618,82.77865168539326,2137.0,890,0.0,2.4043478260869566,30.11,公共浴场,公共浴场
Research Coordination,1303,404,2.402916346891788,83.56945510360705,3131.0,1303,0.0,2.4051012753188297,31.01,研究环境,研究环境
Valuable Gases:Pathfinders,555,155,2.4,81.27747747747748,1332.0,555,0.0,2.405128205128205,27.93,贵重气体：探路者,贵重气体：探路者
Windmills,1190,329,2.403361344537815,84.22605042016806,2860.0,1190,0.0,2.4057377049180326,27.65,风力发电,风力发电
Phobos Space Haven,840,235,2.4023809523809523,87.61785714285715,2018.0,840,0.0,2.405747126436782,27.98,福波斯(火卫一)空间港,福波斯(火卫一)空间港
Directed Impactors,226,57,2.393805309734513,88.38938053097345,541.0,226,0.1415929203539823,2.40625,25.22,定向冲撞器,定向冲撞器
Ceres Tech Market,1638,450,2.4053724053724053,84.71550671550672,3940.0,1638,0.0,2.407074340527578,27.47,谷神星科技市场,谷神星科技市场
Small Asteroid,1050,305,2.4047619047619047,83.32761904761905,2525.0,1050,0.0,2.4074074074074074,29.05,小型小行星,小型小行星
Technology Demonstration,1817,527,2.406714364336819,83.86846450192625,4373.0,1817,0.0,2.4082295614510016,29.0,科学论证,科学论证
Space Mirrors,586,170,2.4044368600682593,83.82252559726962,1409.0,586,0.0,2.409090909090909,29.01,太空镜,太空镜
Early Expedition,715,197,2.406993006993007,83.35664335664336,1721.0,715,0.0,2.410738255033557,27.55,早期探险,早期探险
Adapted Lichen,403,119,2.404466501240695,85.32009925558313,969.0,403,0.0,2.4110854503464205,29.53,自适应地衣,自适应地衣
Martian Rails,351,104,2.4045584045584047,89.99430199430199,844.0,351,0.0,2.4120734908136483,29.63,火星高铁,火星高铁
Executive Order,513,152,2.4074074074074074,77.97270955165692,1235.0,513,0.0,2.4125230202578267,29.63,Executive Order,Executive Order
Darkside Observatory,319,93,2.404388714733542,87.23510971786834,767.0,319,0.0,2.4126074498567336,29.15,暗面天文台,暗面天文台
Cryptocurrency,592,176,2.4087837837837838,80.5304054054054,1426.0,592,0.27702702702702703,2.4131832797427655,29.73,加密货币,加密货币
Mining Expedition,521,148,2.4088291746641075,81.70441458733205,1255.0,521,0.0,2.413793103448276,28.41,矿业探险,矿业探险
Labor Trafficking,296,86,2.4054054054054053,81.49662162162163,712.0,296,0.0,2.414110429447853,29.05,劳动力贩卖,劳动力贩卖
Imported GHG,1229,345,2.4125305126118795,82.82180634662328,2965.0,1229,0.0,2.414614773629865,28.07,引入温室气体,引入温室气体
Great Escarpment Consortium,235,67,2.404255319148936,89.14468085106382,565.0,235,0.0,2.4150943396226414,28.51,巨大断崖,巨大断崖
Thiolava Vents,372,100,2.4086021505376345,82.40591397849462,896.0,372,9.731182795698924,2.415422885572139,26.88,硫熔岩喷口,硫熔岩喷口
Archimedes Hydroponics Station,114,31,2.3947368421052633,92.26315789473684,273.0,114,0.0,2.4166666666666665,27.19,阿基米德水培站,阿基米德水培站
Rotator Impacts,162,44,2.4012345679012346,80.6358024691358,389.0,162,0.08641975308641975,2.4166666666666665,27.16,回旋冲撞,回旋冲撞
Ansible,1186,352,2.415682967959528,87.91989881956155,2865.0,1186,0.0,2.4177631578947367,29.68,安塞波,安塞波
Vesta Shipyard,1457,409,2.417295813315031,85.88126286890872,3522.0,1457,0.0,2.4189643577673166,28.07,维斯塔造船厂,维斯塔造船厂
Water Splitting Plant,101,31,2.396039603960396,84.11881188118812,242.0,101,0.0,2.4198473282442747,30.69,海水分解装置,海水分解装置
Callisto Penal Mines,931,261,2.417830290010741,86.51664876476906,2251.0,931,0.0,2.420395421436004,28.03,木卫四开采法,木卫四开采法
Dust Seals,527,151,2.4193548387096775,83.34345351043643,1275.0,527,0.0,2.423698384201077,28.65,垃圾密封,垃圾密封
Atmospheric Enhancers,767,220,2.4211212516297262,76.31942633637549,1857.0,767,0.0,2.424090338770389,28.68,大气增强器,大气增强器
Hi-Tech Lab,932,261,2.421673819742489,87.59763948497854,2257.0,932,0.0,2.424116424116424,28.0,高科技实验室,高科技实验室
Toll Station,1253,345,2.422984836392658,84.09736632083,3036.0,1253,0.0,2.4247856586126266,27.53,收费站,收费站
Interplanetary Trade,597,177,2.422110552763819,84.1390284757119,1446.0,597,0.0,2.425837320574163,29.65,星际贸易,星际贸易
Mining Quota,761,219,2.4231274638633375,87.7976346911958,1844.0,761,0.0,2.4260429835651074,28.78,采矿配额,采矿配额
Great Dam:promo,106,29,2.4056603773584904,86.94339622641509,255.0,106,0.0,2.426470588235294,27.36,Great Dam:promo,Great Dam:promo
Marketing Experts,1093,305,2.42451967063129,83.84537968892955,2650.0,1093,0.0,2.4265360641139804,27.9,营销专家,营销专家
Power Plant,1186,343,2.4258010118043845,82.70236087689713,2877.0,1186,0.0,2.4276315789473686,28.92,发电厂,发电厂
Solar Power,1045,285,2.425837320574163,82.86411483253589,2535.0,1045,0.0,2.427906976744186,27.27,太阳能,太阳能
Power Grid,161,46,2.4161490683229814,86.93167701863354,389.0,161,0.0,2.4293193717277486,28.57,电网,电网
Space Station,1748,474,2.429633867276888,83.43020594965675,4247.0,1748,0.0,2.4308211473565806,27.12,空间站,空间站
Trans-Neptune Probe,1705,453,2.43108504398827,85.13607038123168,4145.0,1705,0.0,2.4322766570605188,26.57,海王星探测器,海王星探测器
Rim Freighters,1145,321,2.4305676855895197,84.78951965065502,2783.0,1145,0.0,2.432340425531915,28.03,里姆货船,里姆货船
Cloud Seeding,233,62,2.424892703862661,88.78540772532189,565.0,233,0.0,2.4334600760456273,26.61,人工降雨,人工降雨
Lakefront Resorts,110,26,2.418181818181818,71.81818181818181,266.0,110,0.0,2.4357142857142855,23.64,湖畔度假区,湖畔度假区
Hyperspace Drive Prototype,1098,292,2.4344262295081966,85.77140255009107,2673.0,1098,0.0,2.4361702127659575,26.59,超空间驱动原型,超空间驱动原型
Colonizer Training Camp,980,270,2.4357142857142855,83.58571428571429,2387.0,980,0.0,2.4376237623762376,27.55,开拓者训练营,开拓者训练营
Deep Well Heating,1016,266,2.436023622047244,81.68208661417323,2475.0,1016,0.0,2.4378585086042066,26.18,深井加热,深井加热
Small Comet,690,187,2.436231884057971,79.94927536231884,1681.0,690,0.0,2.438888888888889,27.1,小彗星,小彗星
Nuclear Power,831,232,2.436823104693141,84.28279181708784,2025.0,831,0.0,2.4390243902439024,27.92,核能,核能
Atmo Collectors,614,168,2.436482084690554,83.06677524429968,1496.0,614,0.7149837133550488,2.43944099378882,27.36,大气收藏家,大气收藏家
Biomass Combustors,343,96,2.434402332361516,82.89795918367346,835.0,343,0.0,2.4396782841823055,27.99,生物量燃烧,生物量燃烧
Solar Reflectors,136,37,2.426470588235294,84.27941176470588,330.0,136,0.0,2.4397590361445785,27.21,太阳反射器,太阳反射器
Security Fleet,242,73,2.4338842975206614,91.8305785123967,589.0,242,2.5289256198347108,2.4411764705882355,30.17,安保舰队,安保舰队
Supermarkets,736,204,2.438858695652174,84.90625,1795.0,736,0.0,2.441253263707572,27.72,超市,超市
Law Suit,734,184,2.4400544959128063,84.89373297002724,1791.0,734,0.0,2.4424083769633507,25.07,诉讼,诉讼
Development Center,1172,310,2.4411262798634814,85.75767918088737,2861.0,1172,0.0,2.442595673876872,26.45,发展中心,发展中心
Tectonic Stress Power,781,215,2.440460947503201,86.46350832266326,1906.0,781,0.0,2.442663378545006,27.53,构造应力能源,构造应力能源
Rad-Suits,965,273,2.4414507772020726,85.01865284974093,2356.0,965,0.0,2.44321608040201,28.29,镭射服,镭射服
Industrial Microbes,911,240,2.442371020856202,81.83863885839736,2225.0,911,0.0,2.4442082890541976,26.34,工业微生物,工业微生物
Research Grant:Pathfinders,1309,328,2.4430863254392667,79.53323147440794,3198.0,1309,0.0,2.4443614637789395,25.06,研发资助：探路者,研发资助：探路者
Asteroid Mining Consortium,845,245,2.442603550295858,87.32426035502958,2064.0,845,0.0,2.4445714285714284,28.99,行星采矿财团,行星采矿财团
Giant Space Mirror,747,217,2.4431057563587686,85.12182061579652,1825.0,747,0.0,2.4453024453024454,29.05,巨型太空镜,巨型太空镜
Nobel Prize,860,238,2.444186046511628,82.28255813953488,2102.0,860,0.0,2.446067415730337,27.67,诺贝尔奖,诺贝尔奖
Titan Shuttles,1233,330,2.446066504460665,84.16139497161394,3016.0,1233,0.8248175182481752,2.447347585114806,26.76,泰坦穿梭机,泰坦穿梭机
Fusion Power,732,211,2.44672131147541,87.09972677595628,1791.0,732,0.0,2.4488188976377954,28.83,聚变能源,聚变能源
Satellites,1098,314,2.45264116575592,85.13752276867031,2693.0,1098,0.0,2.4539007092198584,28.6,卫星,卫星
Adaptation Technology,680,195,2.4529411764705884,84.85441176470589,1668.0,680,0.0,2.454929577464789,28.68,适应性技术,适应性技术
Lunar Beam,557,150,2.454219030520646,83.46858168761221,1367.0,557,0.0,2.4565587734241907,26.93,月球射线,月球射线
Venus Orbital Survey,1357,380,2.456153279292557,85.57774502579218,3333.0,1357,0.0,2.457101658255227,28.0,金星轨道勘测,金星轨道勘测
Research & Development Hub,326,90,2.4539877300613497,86.50613496932516,800.0,326,7.343558282208589,2.457865168539326,27.61,研发中心,研发中心
Galilean Waystation,1005,269,2.462686567164179,85.36517412935324,2475.0,1005,0.0,2.463768115942029,26.77,伽利略中转站,伽利略中转站
Polaris,151,39,2.456953642384106,66.23841059602648,371.0,151,0.0,2.4640883977900554,25.83,北极星,北极星
Outdoor Sports,756,206,2.462962962962963,86.51190476190476,1862.0,756,0.0,2.464376590330789,27.25,户外运动,户外运动
Community Services,406,117,2.4655172413793105,84.80295566502463,1001.0,406,0.0,2.467889908256881,28.82,社区服务,社区服务
Aurorai,126,36,2.4603174603174605,36.166666666666664,310.0,126,1.1507936507936507,2.467948717948718,28.57,Aurorai,Aurorai
AI Central,1329,376,2.468021068472536,85.51166290443943,3280.0,1329,0.0,2.4687270051508463,28.29,人工智能核心,人工智能核心
Regolith Eaters,584,138,2.4674657534246576,81.04109589041096,1441.0,584,1.4777397260273972,2.469055374592834,23.63,风化层蚕食者,风化层蚕食者
Robotic Workforce,792,224,2.4696969696969697,85.97853535353535,1956.0,792,0.0,2.4708029197080292,28.28,机器人大军,机器人大军
Designed Microorganisms,537,134,2.46927374301676,80.85661080074487,1326.0,537,0.0,2.4708994708994707,24.95,创造微生物,创造微生物
Tool with the First Order (VIII),1037,283,2.4705882352941178,81.93924783027965,2562.0,1037,0.0,2.471415182755389,27.29,Tool with the First Order (VIII),Tool with the First Order (VIII)
Advertising,1080,314,2.471296296296296,84.15648148148148,2669.0,1080,0.0,2.472072072072072,29.07,广告业,广告业
Cryo-Sleep,1213,331,2.471558120362737,83.36191261335532,2998.0,1213,0.0,2.4722445695897024,27.29,低温睡眠,低温睡眠
项目重整,549,158,2.471766848816029,85.28233151183971,1357.0,549,0.0,2.4732297063903284,28.78,项目重整,项目重整
Solar Cosmic Rays,270,71,2.4703703703703703,81.43703703703704,667.0,270,0.0,2.473333333333333,26.3,太阳射线,太阳射线
Asteroid Mining,933,258,2.4737406216505895,86.05251875669882,2308.0,933,0.0,2.474558670820353,27.65,小行星采矿,小行星采矿
Charity Donation,1362,372,2.474302496328928,83.38325991189427,3370.0,1362,0.0,2.4748563218390807,27.31,慈善捐款,慈善捐款
Building Industries,528,142,2.4734848484848486,84.83522727272727,1306.0,528,0.0,2.474910394265233,26.89,建筑行业,建筑行业
Meltworks,462,115,2.4740259740259742,88.01731601731602,1143.0,462,0.0,2.475609756097561,24.89,熔融工厂,熔融工厂
Oumuamua Type Object Survey,1237,342,2.4761519805982215,84.78092158447858,3063.0,1237,0.0,2.476716653512234,27.65,奥陌陌天体调查,奥陌陌天体调查
Space Hotels,958,274,2.4759916492693113,85.02087682672234,2372.0,958,0.0,2.4767206477732793,28.6,太空酒店,太空酒店
Trade Envoys,688,180,2.4767441860465116,84.15697674418605,1704.0,688,0.0,2.477715877437326,26.16,贸易特使,贸易特使
Steelworks,106,35,2.4716981132075473,89.60377358490567,262.0,106,0.0,2.4779411764705883,33.02,钢铁厂,钢铁厂
GHG Factories,181,49,2.4751381215469612,80.33701657458563,448.0,181,0.0,2.4786729857819907,27.07,温室气体工厂,温室气体工厂
Electro Catapult,722,191,2.4778393351800556,83.50831024930748,1789.0,722,0.0,2.478723404255319,26.45,电磁弹射器,电磁弹射器
Economic Espionage,308,79,2.477272727272727,85.34415584415585,763.0,308,1.8831168831168832,2.4792899408284024,25.65,经济间谍活动,经济间谍活动
Lagrange Observatory,1802,465,2.479467258601554,81.67813540510544,4468.0,1802,0.0,2.4798034934497815,25.8,拉格朗日观察点,拉格朗日观察点
Artificial Photosynthesis,766,213,2.4817232375979112,83.70104438642298,1901.0,766,0.0,2.4824120603015074,27.81,人造光合作用,人造光合作用
Spin-Inducing Asteroid,560,155,2.482142857142857,80.41785714285714,1390.0,560,0.0,2.483050847457627,27.68,自旋牵引陨石,自旋牵引陨石
Martian Fencing,1589,416,2.485210824417873,82.16991818753934,3949.0,1589,0.0,2.4854848672019765,26.18,火星击剑,火星击剑
Board of Directors,892,250,2.4854260089686098,80.31502242152466,2217.0,892,0.7006726457399103,2.4859002169197395,28.03,董事会,董事会
Supercapacitors,929,235,2.485468245425188,82.745963401507,2309.0,929,0.0,2.4859228362878,25.3,超级电容,超级电容
Food Factory,369,84,2.4850948509485096,86.3739837398374,917.0,369,0.0,2.4862155388471177,22.76,食品工厂,食品工厂
Venus L1 Shade,142,39,2.4859154929577465,80.19014084507042,353.0,142,0.0,2.488372093023256,27.46,金星 L1 遮阳板,金星 L1 遮阳板
Polar Industries,217,47,2.488479262672811,66.82488479262673,540.0,217,0.0,2.4898785425101213,21.66,极地工业,极地工业
Museum of Early Colonisation,433,110,2.489607390300231,85.79214780600462,1078.0,433,0.0,2.490280777537797,25.4,殖民博物馆,殖民博物馆
Aquifer Pumping,129,30,2.488372093023256,83.2015503875969,321.0,129,0.0,2.490566037735849,23.26,含水层抽水,含水层抽水
Geothermal Power,846,208,2.49290780141844,81.95981087470449,2109.0,846,0.0,2.493150684931507,24.59,地热能,地热能
Martian Survey,900,224,2.493333333333333,81.78777777777778,2244.0,900,0.0,2.4935483870967743,24.89,火星勘察,火星勘察
Poseidon,158,41,2.4936708860759493,75.84177215189874,394.0,158,0.0,2.49468085106383,25.95,Poseidon,Poseidon
Space Elevator,997,247,2.497492477432297,85.35406218655967,2490.0,997,0.0,2.4975657254138266,24.77,太空电梯,太空电梯
Mine,857,213,2.498249708284714,82.89031505250875,2141.0,857,0.0,2.4983089064261557,24.85,采矿,采矿
Micro-Mills,387,98,2.498708010335917,81.86821705426357,967.0,387,0.0,2.498800959232614,25.32,小型风车,小型风车
Manutech,104,30,2.5,78.14423076923077,260.0,104,0.0,2.5,28.85,Manutech,Manutech
Search For Life,1008,262,2.5009920634920637,82.38194444444444,2521.0,1008,0.31646825396825395,2.5009633911368017,25.99,寻找生命,寻找生命
Physics Complex,439,117,2.503416856492027,87.85649202733485,1099.0,439,1.7198177676537585,2.50319829424307,26.65,物理研究所,物理研究所
Lunar Exports,889,229,2.5061867266591675,84.14510686164229,2228.0,889,0.0,2.5059847660500543,25.76,月球出口,月球出口
Eccentric Sponsor,626,156,2.5063897763578273,77.23801916932908,1569.0,626,0.0,2.5060975609756095,24.92,奇特的赞助者,奇特的赞助者
Cyberia Systems,307,75,2.50814332247557,85.57003257328991,770.0,307,0.0,2.507418397626113,24.43,赛博利亚系统,赛博利亚系统
Martian Media Center,355,93,2.5098591549295777,80.85352112676057,891.0,355,0.0,2.5090909090909093,26.2,火星媒体中心,火星媒体中心
Bribed Committee,770,208,2.5142857142857142,82.52597402597402,1936.0,770,0.0,2.51375,27.01,贿赂委员会,贿赂委员会
Vital Colony,1170,287,2.5153846153846153,76.14615384615385,2943.0,1170,0.0,2.515,24.53,重点殖民地,重点殖民地
Casinos,491,126,2.5173116089613035,84.31364562118127,1236.0,491,0.0,2.5163147792706333,25.66,赌场,赌场
Private Security,264,74,2.518939393939394,85.81818181818181,665.0,264,0.0,2.5170068027210886,28.03,私人安保服务,私人安保服务
Rich Deposits,418,116,2.5191387559808613,79.94258373205741,1053.0,418,0.0,2.517857142857143,27.75,丰富矿藏,丰富矿藏
House Printing,882,213,2.520408163265306,84.39115646258503,2223.0,882,0.0,2.5197368421052633,24.15,房屋印刷,房屋印刷
Earth Elevator,591,148,2.524534686971235,85.61421319796955,1492.0,591,0.0,2.5233494363929148,25.04,地球太空梯,地球太空梯
Potatoes,837,215,2.5244922341696534,81.24850657108722,2113.0,837,0.0,2.5236447520184546,25.69,土豆,土豆
Inventors' Guild,1155,314,2.5246753246753246,84.43549783549784,2916.0,1155,0.0,2.5240506329113925,27.19,发明家公会,发明家公会
Economic Help,244,63,2.528688524590164,88.86475409836065,617.0,244,0.0,2.5255474452554743,25.82,经济援助,经济援助
Heat Trappers,234,52,2.52991452991453,81.65384615384616,592.0,234,0.0,2.5265151515151514,22.22,热力捕获者,热力捕获者
Battery Shipment,447,115,2.530201342281879,76.13646532438479,1131.0,447,0.0,2.5283018867924527,25.73,电池运输,电池运输
Rey ... Skywalker?! (IX),289,66,2.5328719723183393,80.62629757785467,732.0,289,0.0,2.529780564263323,22.84,Rey ... Skywalker?! (IX),Rey ... Skywalker?! (IX)
Self-replicating Robots,270,69,2.533333333333333,85.74074074074075,684.0,270,0.0,2.53,25.56,自我复制机器人,自我复制机器人
Crew Training,632,146,2.5316455696202533,79.44303797468355,1600.0,632,0.0,2.5302114803625377,23.1,机组人员培训,机组人员培训
Void,163,39,2.539877300613497,47.95705521472393,414.0,163,0.0,2.533678756476684,23.93,Void,Void
Strip Mine,365,90,2.5424657534246577,79.31506849315069,928.0,365,0.0,2.539240506329114,24.66,露天矿场,露天矿场
Sponsors,1053,288,2.5489078822412155,81.56125356125357,2684.0,1053,0.0,2.5475530932594643,27.35,赞助商,赞助商
Heliostat Mirror Array,355,89,2.5605633802816903,81.30140845070423,909.0,355,0.0,2.555844155844156,25.07,日镜阵列,日镜阵列
Personal Agenda,351,84,2.561253561253561,75.55555555555556,899.0,351,0.0,2.5564304461942258,23.93,个人议程,个人议程
Small Open Pit Mine,701,170,2.559201141226819,79.3166904422254,1794.0,701,0.0,2.556771545827633,24.25,小采矿坑,小采矿坑
Titanium Mine,945,243,2.5597883597883597,82.73650793650793,2419.0,945,0.0,2.557948717948718,25.71,钛合金矿脉,钛合金矿脉
Focused Organization,463,118,2.5658747300215983,78.67602591792657,1188.0,463,0.0,2.561866125760649,25.49,专注组织,专注组织
The New Space Race,180,43,2.5833333333333335,82.11666666666666,465.0,180,0.0,2.5714285714285716,23.89,新的太空竞赛,新的太空竞赛
Old Mining Colony,776,174,2.577319587628866,79.3917525773196,2000.0,776,0.0,2.574441687344913,22.42,旧采矿殖民地,旧采矿殖民地
Design Company,315,79,2.5841269841269843,75.47936507936508,814.0,315,0.0,2.5768115942028986,25.08,公司设计,公司设计
Acquired Company,777,193,2.5804375804375805,82.45045045045045,2005.0,777,0.0,2.577447335811648,24.84,并购公司,并购公司
Copernicus Solar Arrays,427,95,2.585480093676815,80.10070257611241,1104.0,427,0.0,2.5798687089715537,22.25,哥白尼太阳能电池,哥白尼太阳能电池
Flat Mars Theory,269,65,2.591078066914498,80.74721189591078,697.0,269,0.0,2.5819397993311037,24.16,火星平面理论,火星平面理论
Deep Space Operations,312,74,2.5961538461538463,73.73397435897436,810.0,312,0.0,2.587719298245614,23.72,深空操作,深空操作
Recession,169,43,2.6094674556213016,77.42603550295858,441.0,169,0.0,2.592964824120603,25.44,经济衰退,经济衰退
Aerospace Mission,231,59,2.606060606060606,78.35930735930737,602.0,231,0.0,2.5938697318007664,25.54,航天任务,航天任务
Labour Union,124,26,2.620967741935484,35.153225806451616,325.0,124,0.0,2.5974025974025974,20.97,Labour Union,Labour Union
Colony Trade Hub,409,93,2.6185819070904643,78.26161369193154,1071.0,409,0.0,2.6104783599088837,22.74,殖民地贸易中心,殖民地贸易中心
Metals Company,140,29,2.6357142857142857,74.22857142857143,369.0,140,0.0,2.611764705882353,20.71,金属公司,金属公司
Point Luna,263,66,2.6273764258555135,73.42585551330798,691.0,263,0.0,2.614334470989761,25.1,Point Luna,Point Luna
Applied Science,176,41,2.6363636363636362,82.01704545454545,464.0,176,0.8465909090909091,2.616504854368932,23.3,应用科学,应用科学
Giant Solar Collector,280,58,2.65,76.93214285714286,742.0,280,0.0,2.6354838709677417,20.71,巨型太阳能收集器,巨型太阳能收集器
Fuel Factory,749,162,2.6448598130841123,80.12817089452604,1981.0,749,0.0,2.639281129653402,21.63,油脂工厂,油脂工厂
雩喵科学探测器,205,45,2.6634146341463416,74.64390243902439,546.0,205,2.5170731707317073,2.6425531914893616,21.95,雩喵科学探测器,雩喵科学探测器
