user_id,total_games,total_wins,total_position_sum,total_score_sum,total_generations_sum,total_tr_sum,total_cards_played_sum,tr_games,cards_games,avg_position,avg_score,avg_generations,avg_tr,avg_cards_played,min_score,max_score,min_position,win_rate,user_name
ue077a7fa5418,2,2,2,234,19,88.0,117.0,2,2,1.0,117.0,9.5,44.0,58.5,94,140,1,100.0,hms
u933c0c7fcf2e,2,2,2,214,27,88.0,84.0,2,2,1.0,107.0,13.5,44.0,42.0,94,120,1,100.0,hecunren1
e186a5f8d57f,2,1,3,195,20,67.0,76.0,2,2,1.5,97.5,10.0,33.5,38.0,88,107,1,50.0,一盘琦
u924a85dde5c9,2,0,4,249,23,94.0,108.0,2,2,2.0,124.5,11.5,47.0,54.0,119,130,2,0.0,zwj
u913c5dd047b2,2,2,2,218,25,101.0,87.0,2,2,1.0,109.0,12.5,50.5,43.5,90,128,1,100.0,elzac
dd20aa0b91cd,2,2,2,325,23,126.0,159.0,2,2,1.0,162.5,11.5,63.0,79.5,122,203,1,100.0,thewailing
a9cffdf992a7,2,1,3,199,27,83.0,113.0,2,2,1.5,99.5,13.5,41.5,56.5,96,103,1,50.0,西瓜
91129a9f5594,2,0,4,294,23,95.0,119.0,2,2,2.0,147.0,11.5,47.5,59.5,124,170,2,0.0,十万人爱戴的火星企业家
ue254bfc84585,2,1,3,242,28,105.0,141.0,2,2,1.5,121.0,14.0,52.5,70.5,89,153,1,50.0,amos何
b0f459fb20e3,2,0,4,150,20,73.0,58.0,2,2,2.0,75.0,10.0,36.5,29.0,71,79,2,0.0,1472067571
ue4c5c17e8b65,2,1,3,200,22,91.0,63.0,2,2,1.5,100.0,11.0,45.5,31.5,94,106,1,50.0,李晔
b6cede03dfc6,2,1,3,291,21,102.0,109.0,2,2,1.5,145.5,10.5,51.0,54.5,130,161,1,50.0,nozessraudl
ue6989debd945,2,2,2,196,23,103.0,50.0,2,2,1.0,98.0,11.5,51.5,25.0,92,104,1,100.0,李立文
u794567145e4e,2,1,3,195,26,79.0,95.0,2,2,1.5,97.5,13.0,39.5,47.5,78,117,1,50.0,胡泽宇
b7ced0fafb82,2,2,2,706,20,163.0,401.0,2,2,1.0,353.0,10.0,81.5,200.5,329,377,1,100.0,liukiuna
ue50925fa8db8,2,2,2,298,26,105.0,152.0,2,2,1.0,149.0,13.0,52.5,76.0,114,184,1,100.0,shallow
cbffb37a2998,2,2,2,305,26,104.0,137.0,2,2,1.0,152.5,13.0,52.0,68.5,133,172,1,100.0,备用房主
c41e5c04a3fe,2,1,3,167,23,80.0,67.0,2,2,1.5,83.5,11.5,40.0,33.5,77,90,1,50.0,trisurge
bddeb4fa16a6,2,2,2,373,22,111.0,177.0,2,2,1.0,186.5,11.0,55.5,88.5,156,217,1,100.0,dai半仙
u7cb47e59a1c7,2,2,2,234,22,92.0,127.0,2,2,1.0,117.0,11.0,46.0,63.5,109,125,1,100.0,牧牛流马
ued3ead9245ad,2,1,3,164,19,96.0,58.0,2,2,1.5,82.0,9.5,48.0,29.0,62,102,1,50.0,求索
349aa1ceb85d,2,1,3,288,19,97.0,170.0,2,2,1.5,144.0,9.5,48.5,85.0,121,167,1,50.0,socrates
u83209c6c8309,2,0,4,122,26,64.0,39.0,2,2,2.0,61.0,13.0,32.0,19.5,51,71,2,0.0,良子
u85f5850e67a2,2,0,4,213,27,103.0,78.0,2,2,2.0,106.5,13.5,51.5,39.0,90,123,2,0.0,skyline
u7edfb1e2751a,2,0,4,215,26,93.0,141.0,2,2,2.0,107.5,13.0,46.5,70.5,87,128,2,0.0,sbbb1234
16e190eed657,2,1,3,314,19,106.0,168.0,2,2,1.5,157.0,9.5,53.0,84.0,123,191,1,50.0,xb
1956b6b551a9,2,2,2,506,25,121.0,274.0,2,2,1.0,253.0,12.5,60.5,137.0,224,282,1,100.0,ihz
1c86df029d8e,2,2,2,367,26,96.0,166.0,2,2,1.0,183.5,13.0,48.0,83.0,180,187,1,100.0,藏锋
1eaa851a54e7,2,0,4,350,26,68.0,190.0,2,2,2.0,175.0,13.0,34.0,95.0,140,210,2,0.0,adonkey
ufa854ddcb06c,2,0,4,248,27,84.0,97.0,2,2,2.0,124.0,13.5,42.0,48.5,117,131,2,0.0,熏熏子
29d10f51c8c4,2,1,3,281,19,111.0,122.0,2,2,1.5,140.5,9.5,55.5,61.0,139,142,1,50.0,zixni
2d8d33416cd1,2,1,3,172,15,74.0,65.0,2,2,1.5,86.0,7.5,37.0,32.5,80,92,1,50.0,铃铛
30cfc08828b9,2,2,2,265,15,113.0,83.0,2,2,1.0,132.5,7.5,56.5,41.5,118,147,1,100.0,萌梵
uf84be893d6ae,2,0,4,126,28,62.0,93.0,2,2,2.0,63.0,14.0,31.0,46.5,54,72,2,0.0,veneto
u8982cd935b89,2,1,3,174,21,97.0,94.0,2,2,1.5,87.0,10.5,48.5,47.0,67,107,1,50.0,yian
u7d12183e4a38,2,0,4,283,27,90.0,154.0,2,2,2.0,141.5,13.5,45.0,77.0,134,149,2,0.0,142857
8f2e5eac0cda,2,1,3,223,20,100.0,72.0,2,2,1.5,111.5,10.0,50.0,36.0,73,150,1,50.0,nitrene
39bd7db8afa5,2,1,3,221,20,104.0,92.0,2,2,1.5,110.5,10.0,52.0,46.0,91,130,1,50.0,noorder
uf407b20c6812,2,2,2,496,22,114.0,258.0,2,2,1.0,248.0,11.0,57.0,129.0,185,311,1,100.0,sakurakaiju
uf309c85ee3b6,2,1,3,251,24,99.0,93.0,2,2,1.5,125.5,12.0,49.5,46.5,124,127,1,50.0,小新
42379d275bbe,2,2,2,314,19,108.0,156.0,2,2,1.0,157.0,9.5,54.0,78.0,91,223,1,100.0,suyiteng
u8b02a3e75034,2,0,4,212,31,111.0,96.0,2,2,2.0,106.0,15.5,55.5,48.0,79,133,2,0.0,newmars
u8b8636bed8d0,2,0,4,138,22,51.0,52.0,2,2,2.0,69.0,11.0,25.5,26.0,55,83,2,0.0,hanaseikai
uf1066e3f60ab,2,0,4,272,25,117.0,134.0,2,2,2.0,136.0,12.5,58.5,67.0,127,145,2,0.0,超级聪明猫猫
434091a1dfae,2,1,3,508,26,133.0,302.0,2,2,1.5,254.0,13.0,66.5,151.0,220,288,1,50.0,x202310300
4c30e054df22,2,2,2,478,22,135.0,219.0,2,2,1.0,239.0,11.0,67.5,109.5,205,273,1,100.0,ws14159
52e424d63240,2,2,2,203,24,148.0,49.0,2,2,1.0,101.5,12.0,74.0,24.5,99,104,1,100.0,monei
ec04a344b123,2,2,2,482,20,138.0,236.0,2,2,1.0,241.0,10.0,69.0,118.0,230,252,1,100.0,洛克查得
uedd4309cf980,2,1,3,163,26,92.0,60.0,2,2,1.5,81.5,13.0,46.0,30.0,80,83,1,50.0,伟大的小不✌️
u8d39a2740cd6,2,1,3,249,29,81.0,86.0,2,2,1.5,124.5,14.5,40.5,43.0,114,135,1,50.0,不甚
u9363a0b582da,2,1,3,216,22,78.0,92.0,2,2,1.5,108.0,11.0,39.0,46.0,84,132,1,50.0,pete宝
u751ac40b19a2,2,1,3,270,27,73.0,134.0,2,2,1.5,135.0,13.5,36.5,67.0,105,165,1,50.0,吾剑所吟乃白银赞歌
u9392aa08b58a,2,0,4,344,25,89.0,143.0,2,2,2.0,172.0,12.5,44.5,71.5,145,199,2,0.0,bbyhanyc
u5e7b67f52a24,2,2,2,257,26,97.0,108.0,2,2,1.0,128.5,13.0,48.5,54.0,125,132,1,100.0,怨水念梦
ube0d1bc281fd,2,1,3,266,30,109.0,77.0,2,2,1.5,133.0,15.0,54.5,38.5,126,140,1,50.0,phoenix_tt
ubef19d83a007,2,1,3,235,32,82.0,85.0,2,2,1.5,117.5,16.0,41.0,42.5,78,157,1,50.0,文奇
u360011807703,2,1,3,216,23,99.0,119.0,2,2,1.5,108.0,11.5,49.5,59.5,96,120,1,50.0,yongrichard
u34ec03ac964f,2,1,3,190,26,81.0,84.0,2,2,1.5,95.0,13.0,40.5,42.0,81,109,1,50.0,kevin
ua63ac9e24ca9,2,2,2,490,26,154.0,235.0,2,2,1.0,245.0,13.0,77.0,117.5,221,269,1,100.0,周润璞
ua5b1ba7df781,2,0,4,226,22,48.0,134.0,2,2,2.0,113.0,11.0,24.0,67.0,111,115,2,0.0,niki
ua0a444f93744,2,2,2,287,27,113.0,82.0,2,2,1.0,143.5,13.5,56.5,41.0,110,177,1,100.0,zzz111
u51eeaa3de43a,2,2,2,225,23,98.0,84.0,2,2,1.0,112.5,11.5,49.0,42.0,111,114,1,100.0,lpl
uc6eed47e2a4e,2,1,3,208,29,67.0,63.0,2,2,1.5,104.0,14.5,33.5,31.5,85,123,1,50.0,lechi
u846bc35f4dfb,2,0,4,182,23,81.0,69.0,2,2,2.0,91.0,11.5,40.5,34.5,89,93,2,0.0,kot33
u9e99a58f097a,2,0,4,281,28,81.0,128.0,2,2,2.0,140.5,14.0,40.5,64.0,110,171,2,0.0,gman
uc8d3a28825df,2,2,2,266,22,95.0,149.0,2,2,1.0,133.0,11.0,47.5,74.5,129,137,1,100.0,dandan
u6504e21b152d,2,2,2,176,26,101.0,67.0,2,2,1.0,88.0,13.0,50.5,33.5,83,93,1,100.0,资本巨饿小曲子
u2fc2f4b8f5b7,2,2,2,239,22,82.0,107.0,2,2,1.0,119.5,11.0,41.0,53.5,115,124,1,100.0,jifaley
u55bf310e75ee,2,1,3,187,19,86.0,68.0,2,2,1.5,93.5,9.5,43.0,34.0,86,101,1,50.0,zzzsj2
ubc179d2de10f,2,1,3,193,25,94.0,60.0,2,2,1.5,96.5,12.5,47.0,30.0,88,105,1,50.0,loapwm
uddad586b1b7d,2,2,2,211,18,67.0,147.0,2,2,1.0,105.5,9.0,33.5,73.5,101,110,1,100.0,ooc1997
uac997d06e14c,2,0,4,174,27,95.0,68.0,2,2,2.0,87.0,13.5,47.5,34.0,83,91,2,0.0,zzzjjjhhhh
ub1029666653b,2,2,2,341,23,120.0,137.0,2,2,1.0,170.5,11.5,60.0,68.5,127,214,1,100.0,艾蒙中法
ub250099e7242,2,0,4,213,20,90.0,82.0,2,2,2.0,106.5,10.0,45.0,41.0,102,111,2,0.0,k3k
u4b4fe1734c09,2,2,2,224,22,91.0,111.0,2,2,1.0,112.0,11.0,45.5,55.5,111,113,1,100.0,yzxh
ub486488813c3,2,1,3,214,27,106.0,107.0,2,2,1.5,107.0,13.5,53.0,53.5,105,109,1,50.0,sund
u45ab87765090,2,1,3,275,24,92.0,97.0,2,2,1.5,137.5,12.0,46.0,48.5,116,159,1,50.0,r7775088
u4cec29c4f4b1,2,1,3,264,26,140.0,82.0,2,2,1.5,132.0,13.0,70.0,41.0,123,141,1,50.0,雷火剑公主
ub5810544d1ef,2,1,3,321,30,111.0,154.0,2,2,1.5,160.5,15.0,55.5,77.0,153,168,1,50.0,yqhqnyh
ubb95485d7e6a,2,1,3,326,30,101.0,155.0,2,2,1.5,163.0,15.0,50.5,77.5,137,189,1,50.0,vino
uac867f804fc7,2,1,3,608,22,167.0,278.0,2,2,1.5,304.0,11.0,83.5,139.0,118,490,1,50.0,wenxiong622
u425d3a95fbf9,2,2,2,252,22,75.0,97.0,2,2,1.0,126.0,11.0,37.5,48.5,122,130,1,100.0,104728036
ub80d522a5381,2,1,3,250,25,95.0,93.0,2,2,1.5,125.0,12.5,47.5,46.5,122,128,1,50.0,ktozni
ua9cc0967ac17,2,1,3,263,24,98.0,127.0,2,2,1.5,131.5,12.0,49.0,63.5,91,172,1,50.0,autumn
u40b86e13a325,2,0,4,157,20,86.0,67.0,2,2,2.0,78.5,10.0,43.0,33.5,72,85,2,0.0,mjfklaw
u3d7899b44ebf,2,0,4,221,25,97.0,91.0,2,2,2.0,110.5,12.5,48.5,45.5,109,112,2,0.0,书山
u6873975bd9bc,2,1,3,280,25,97.0,119.0,2,2,1.5,140.0,12.5,48.5,59.5,135,145,1,50.0,hulai
u9d3fa104afaa,2,0,4,187,24,82.0,114.0,2,2,2.0,93.5,12.0,41.0,57.0,77,110,2,0.0,鲟鱼369
u2bb2bd90028d,2,1,3,230,20,112.0,96.0,2,2,1.5,115.0,10.0,56.0,48.0,84,146,1,50.0,剑皇
u130fba59dcc2,2,0,4,243,27,104.0,106.0,2,2,2.0,121.5,13.5,52.0,53.0,111,132,2,0.0,汉堡包
u15b997bc1af2,2,1,3,203,25,81.0,75.0,2,2,1.5,101.5,12.5,40.5,37.5,85,118,1,50.0,不是原神玩家
u97223ed2bdc5,2,1,3,250,27,102.0,148.0,2,2,1.5,125.0,13.5,51.0,74.0,74,176,1,50.0,anti
u9635fad030b3,2,1,3,180,22,89.0,37.0,2,2,1.5,90.0,11.0,44.5,18.5,87,93,1,50.0,manglie
u147c3a7e21d2,2,2,2,437,30,136.0,161.0,2,2,1.0,218.5,15.0,68.0,80.5,180,257,1,100.0,sigh
u9634a9411afe,2,1,3,234,23,90.0,89.0,2,2,1.5,117.0,11.5,45.0,44.5,115,119,1,50.0,rocatsin
u13d34b30cd96,2,1,3,261,27,80.0,120.0,2,2,1.5,130.5,13.5,40.0,60.0,75,186,1,50.0,noora
fd9376263b7d,2,0,4,150,19,66.0,77.0,2,2,2.0,75.0,9.5,33.0,38.5,63,87,2,0.0,yaya51995
u2b607d0918fe,2,1,3,289,27,104.0,141.0,2,2,1.5,144.5,13.5,52.0,70.5,140,149,1,50.0,fluorine999
uaf6f34662c40,2,0,4,189,29,94.0,71.0,2,2,2.0,94.5,14.5,47.0,35.5,91,98,2,0.0,sprite
uda0e50671560,2,2,2,228,21,108.0,68.0,2,2,1.0,114.0,10.5,54.0,34.0,109,119,1,100.0,tyr
fa096af21477,2,1,3,198,20,90.0,86.0,2,2,1.5,99.0,10.0,45.0,43.0,97,101,1,50.0,黑兰
f5e2425a1867,2,1,3,253,15,136.0,95.0,2,2,1.5,126.5,7.5,68.0,47.5,123,130,1,50.0,yangswag
ef7646d17bb8,2,2,2,188,19,92.0,96.0,2,2,1.0,94.0,9.5,46.0,48.0,86,102,1,100.0,hoho3332
udda96019b1a6,2,0,4,158,23,72.0,72.0,2,2,2.0,79.0,11.5,36.0,36.0,69,89,2,0.0,sxy
u18b2dfeeb55e,2,0,4,154,17,86.0,64.0,2,2,2.0,77.0,8.5,43.0,32.0,66,88,2,0.0,jbhfpku
ud56fd1f46bd0,2,2,2,542,18,159.0,240.0,2,2,1.0,271.0,9.0,79.5,120.0,182,360,1,100.0,sean4824
u1b1d8e49ad9e,2,0,4,236,19,64.0,160.0,2,2,2.0,118.0,9.5,32.0,80.0,106,130,2,0.0,ruarua
120e418f41ed,2,2,2,215,25,86.0,93.0,2,2,1.0,107.5,12.5,43.0,46.5,104,111,1,100.0,我太帅了
u988f2432707b,2,1,3,194,22,98.0,67.0,2,2,1.5,97.0,11.0,49.0,33.5,89,105,1,50.0,ocfjjkv
ud20e38747b1b,2,0,4,102,26,59.0,69.0,2,2,2.0,51.0,13.0,29.5,34.5,34,68,2,0.0,妖宴
u1c75421c80b2,2,1,3,226,23,107.0,91.0,2,2,1.5,113.0,11.5,53.5,45.5,87,139,1,50.0,qfyyyyyyy
u1cc8c3f8edb9,2,2,2,222,22,93.0,55.0,2,2,1.0,111.0,11.0,46.5,27.5,106,116,1,100.0,leonchokyan
u6fa4182a700b,2,1,3,292,18,126.0,153.0,2,2,1.5,146.0,9.0,63.0,76.5,98,194,1,50.0,芜湖
u1e9db3656ecc,2,1,3,252,27,105.0,92.0,2,2,1.5,126.0,13.5,52.5,46.0,89,163,1,50.0,并肥骑士
u6f6cc22e6880,2,0,4,275,21,104.0,134.0,2,2,2.0,137.5,10.5,52.0,67.0,136,139,2,0.0,绯夜
u20a7e1f67b6c,2,2,2,350,18,132.0,175.0,2,2,1.0,175.0,9.0,66.0,87.5,158,192,1,100.0,歳月
u6b8708255e59,2,1,3,206,20,90.0,86.0,2,2,1.5,103.0,10.0,45.0,43.0,68,138,1,50.0,xianci
u6a0fb535ff89,2,1,3,199,22,90.0,100.0,2,2,1.5,99.5,11.0,45.0,50.0,78,121,1,50.0,junne
u23bd51ea6fb7,2,2,2,219,21,92.0,65.0,2,2,1.0,109.5,10.5,46.0,32.5,100,119,1,100.0,zhutoujie88
ucd7cddbffb58,2,1,3,204,21,99.0,74.0,2,2,1.5,102.0,10.5,49.5,37.0,98,106,1,50.0,fanjiahe
u69f9ee18835e,2,2,2,222,20,80.0,136.0,2,2,1.0,111.0,10.0,40.0,68.0,99,123,1,100.0,jiang.cc
u8355f9813071,2,1,3,269,20,90.0,115.0,2,2,1.5,134.5,10.0,45.0,57.5,128,141,1,50.0,lidamiao
