user_id,generations,game_count,max_score,max_cards_played,avg_score,avg_cards_played,user_name
u1a08ac34c163,9,49,291,144.0,159.31,77.14,comboo
u1a08ac34c163,10,24,310,191.0,179.5,82.58,comboo
u1a08ac34c163,11,2,199,100.0,172.0,78.0,comboo
u1b1d8e49ad9e,8,1,106,65.0,106.0,65.0,ruarua
u1b1d8e49ad9e,11,1,130,95.0,130.0,95.0,ruarua
u1b894f0abe44,11,3,108,50.0,93.67,48.0,lipu
u1b894f0abe44,12,1,82,49.0,82.0,49.0,lipu
u1b894f0abe44,14,1,85,49.0,85.0,49.0,lipu
u1c44d966862f,12,1,81,35.0,81.0,35.0,err
u1c44d966862f,13,1,114,38.0,114.0,38.0,err
u1c44d966862f,14,1,144,58.0,144.0,58.0,err
u1c75421c80b2,11,1,87,37.0,87.0,37.0,qfyyyyyyy
u1c75421c80b2,12,1,139,54.0,139.0,54.0,qfyyyyyyy
u1cc8c3f8edb9,10,1,106,18.0,106.0,18.0,leonchokyan
u1cc8c3f8edb9,12,1,116,37.0,116.0,37.0,leonchokyan
u1d6428ad859d,8,5,188,91.0,145.0,72.0,crosshappy
u1d6428ad859d,9,4,231,106.0,153.25,70.0,crosshappy
u1d6428ad859d,10,7,286,145.0,165.0,81.0,crosshappy
u1d6428ad859d,11,3,207,99.0,164.33,77.0,crosshappy
u1d6428ad859d,12,5,329,149.0,204.6,100.2,crosshappy
u1d6428ad859d,13,1,208,85.0,208.0,85.0,crosshappy
u1d6428ad859d,15,1,210,76.0,210.0,76.0,crosshappy
u1e23dfdbfa69,12,3,138,81.0,118.67,68.0,mkspencer233
u1e23dfdbfa69,13,2,187,82.0,168.5,69.5,mkspencer233
u1e23dfdbfa69,14,2,162,92.0,145.0,75.5,mkspencer233
u1e4d6d75b8fd,8,2,82,62.0,72.5,43.5,peach
u1e4d6d75b8fd,9,11,169,109.0,107.18,63.36,peach
u1e4d6d75b8fd,10,18,172,96.0,122.28,62.67,peach
u1e4d6d75b8fd,11,6,168,83.0,129.17,68.67,peach
u1e4d6d75b8fd,13,1,137,61.0,137.0,61.0,peach
u1e9db3656ecc,11,1,89,38.0,89.0,38.0,并肥骑士
u1e9db3656ecc,16,1,163,54.0,163.0,54.0,并肥骑士
u1ef63d3c8af7,9,4,263,134.0,193.25,91.0,小士
u1f98f5cfa56d,12,1,116,55.0,116.0,55.0,山竹小爪爪
u1f98f5cfa56d,13,1,191,72.0,191.0,72.0,山竹小爪爪
u1f98f5cfa56d,14,1,102,59.0,102.0,59.0,山竹小爪爪
u1f98f5cfa56d,15,1,227,118.0,227.0,118.0,山竹小爪爪
u1f98f5cfa56d,19,1,320,90.0,320.0,90.0,山竹小爪爪
u1fefd9468531,8,1,70,32.0,70.0,32.0,xuyan11
u1fefd9468531,9,1,80,27.0,80.0,27.0,xuyan11
u1fefd9468531,11,1,96,30.0,96.0,30.0,xuyan11
u1fefd9468531,12,2,103,59.0,102.5,50.0,xuyan11
u2085f4d4d25b,8,2,72,51.0,69.5,39.5,wq
u2085f4d4d25b,9,5,126,84.0,114.4,65.2,wq
u2085f4d4d25b,10,11,179,87.0,140.0,72.45,wq
u2085f4d4d25b,11,8,268,139.0,201.0,104.25,wq
u2085f4d4d25b,12,3,237,140.0,182.33,103.67,wq
u2085f4d4d25b,13,2,255,102.0,222.5,91.5,wq
u20a7e1f67b6c,9,2,192,102.0,175.0,87.5,歳月
u215b7ee9562a,12,2,128,68.0,122.5,65.0,aaass12321
u215b7ee9562a,13,1,146,49.0,146.0,49.0,aaass12321
u219a97d27a14,12,1,171,65.0,171.0,65.0,puxi33
u219a97d27a14,13,2,148,74.0,137.0,64.0,puxi33
u23bd51ea6fb7,10,1,100,38.0,100.0,38.0,zhutoujie88
u23bd51ea6fb7,11,1,119,27.0,119.0,27.0,zhutoujie88
u25397e3e6f9c,15,3,120,53.0,112.67,49.0,臭臭一二
u25397e3e6f9c,16,1,111,54.0,111.0,54.0,臭臭一二
u2563c7e57a06,6,1,73,26.0,73.0,26.0,kanna
u2563c7e57a06,7,4,98,46.0,84.25,30.5,kanna
u2563c7e57a06,8,19,136,70.0,94.84,42.26,kanna
u2563c7e57a06,9,64,262,160.0,125.7,67.59,kanna
u2563c7e57a06,10,95,425,300.0,162.2,89.44,kanna
u2563c7e57a06,11,55,338,197.0,204.82,112.09,kanna
u2563c7e57a06,12,16,364,192.0,210.12,110.44,kanna
u2563c7e57a06,13,1,250,149.0,250.0,149.0,kanna
u25d2fdfa8b85,7,1,258,134.0,258.0,134.0,caliloft
u25d2fdfa8b85,8,3,184,96.0,118.33,60.33,caliloft
u25d2fdfa8b85,9,1,124,50.0,124.0,50.0,caliloft
u25d2fdfa8b85,10,1,265,119.0,265.0,119.0,caliloft
u264ae5f51ae5,6,1,83,40.0,83.0,40.0,愿仔wish
u264ae5f51ae5,8,11,137,67.0,111.45,45.73,愿仔wish
u264ae5f51ae5,9,6,163,72.0,116.33,46.83,愿仔wish
u264ae5f51ae5,10,1,106,40.0,106.0,40.0,愿仔wish
u264ae5f51ae5,11,1,159,70.0,159.0,70.0,愿仔wish
u2684610611b0,13,3,136,66.0,102.0,53.67,flhzg
u2684610611b0,14,1,172,91.0,172.0,91.0,flhzg
u2700ee4e6a2b,7,2,213,110.0,133.5,67.5,驱岩之力
u2700ee4e6a2b,8,2,87,47.0,86.5,36.5,驱岩之力
u2700ee4e6a2b,9,6,258,124.0,169.33,84.17,驱岩之力
u2700ee4e6a2b,10,3,170,73.0,138.33,66.67,驱岩之力
u27b7063a5163,6,1,56,13.0,56.0,13.0,zuididi
u27b7063a5163,9,2,111,51.0,88.5,32.0,zuididi
u27b7063a5163,10,1,106,51.0,106.0,51.0,zuididi
u27b7063a5163,12,1,133,68.0,133.0,68.0,zuididi
u27d435e41823,7,1,76,36.0,76.0,36.0,luoxiao
u27d435e41823,8,2,170,74.0,140.0,60.5,luoxiao
u27d435e41823,9,2,236,107.0,178.5,79.5,luoxiao
u27d435e41823,10,2,167,115.0,165.0,92.5,luoxiao
u297294d6dd6d,6,1,75,13.0,75.0,13.0,lolierl
u297294d6dd6d,8,6,124,54.0,99.17,34.33,lolierl
u297294d6dd6d,9,4,132,54.0,115.0,41.0,lolierl
u297294d6dd6d,10,1,113,18.0,113.0,18.0,lolierl
u297294d6dd6d,11,1,118,39.0,118.0,39.0,lolierl
u298507e5cd5d,11,1,96,34.0,96.0,34.0,小拇指
u298507e5cd5d,12,3,139,65.0,132.0,63.33,小拇指
u298507e5cd5d,13,3,127,65.0,121.67,57.33,小拇指
u298507e5cd5d,14,8,233,111.0,179.88,78.62,小拇指
u298507e5cd5d,15,2,171,68.0,168.0,62.0,小拇指
u29a7ca5d509d,11,1,110,59.0,110.0,59.0,麻薯有口臭
u29a7ca5d509d,12,1,137,61.0,137.0,61.0,麻薯有口臭
u29a7ca5d509d,13,1,148,68.0,148.0,68.0,麻薯有口臭
u29a7ca5d509d,14,2,208,90.0,183.5,66.5,麻薯有口臭
u29a7ca5d509d,15,2,343,113.0,233.5,81.0,麻薯有口臭
u29a7ca5d509d,16,2,246,75.0,208.0,65.0,麻薯有口臭
u29a7ca5d509d,19,1,263,105.0,263.0,105.0,麻薯有口臭
u2aa1f797999e,10,1,100,54.0,100.0,54.0,lin_fen
u2aa1f797999e,11,3,124,67.0,94.33,51.5,lin_fen
u2aa1f797999e,12,5,151,85.0,104.0,56.2,lin_fen
u2aa1f797999e,14,1,196,97.0,196.0,97.0,lin_fen
u2b607d0918fe,13,1,149,77.0,149.0,77.0,fluorine999
u2b607d0918fe,14,1,140,64.0,140.0,64.0,fluorine999
u2bb1654f22b4,10,1,155,62.0,155.0,62.0,红领巾青蛙
u2bb1654f22b4,11,1,187,82.0,187.0,82.0,红领巾青蛙
u2bb1654f22b4,12,2,243,145.0,199.0,105.5,红领巾青蛙
u2bb1654f22b4,13,5,330,128.0,225.0,99.25,红领巾青蛙
u2bb2bd90028d,10,2,146,58.0,115.0,48.0,剑皇
u2cf5563922e6,11,1,114,67.0,114.0,67.0,文央仲未
u2cf5563922e6,12,2,203,91.0,183.0,89.5,文央仲未
u2d291963bab3,12,5,112,51.0,98.8,38.6,禾禾
u2d291963bab3,13,7,149,52.0,116.71,42.0,禾禾
u2d291963bab3,14,5,152,55.0,137.2,46.4,禾禾
u2d291963bab3,15,1,133,60.0,133.0,60.0,禾禾
u2d291963bab3,17,1,124,41.0,124.0,41.0,禾禾
u2d99dde04a5b,8,2,77,42.0,71.5,39.0,哈哥
u2d99dde04a5b,10,2,115,61.0,114.0,60.5,哈哥
u2d99e0ec6895,10,1,64,22.0,64.0,22.0,asdall
u2d99e0ec6895,11,1,70,30.0,70.0,30.0,asdall
u2d99e0ec6895,12,3,96,45.0,83.33,40.33,asdall
u2f89fd1cb08b,5,1,46,16.0,46.0,16.0,esddse1
u2f89fd1cb08b,7,3,141,46.0,94.67,29.0,esddse1
u2f89fd1cb08b,8,8,113,58.0,88.88,39.12,esddse1
u2f89fd1cb08b,9,4,165,90.0,118.5,57.0,esddse1
u2f89fd1cb08b,10,2,195,110.0,176.0,92.0,esddse1
u2f89fd1cb08b,11,1,112,69.0,112.0,69.0,esddse1
u2fc2f4b8f5b7,11,2,124,55.0,119.5,53.5,jifaley
u3103258ad832,7,2,120,33.0,99.0,30.5,枫叶
u3103258ad832,8,1,132,76.0,132.0,76.0,枫叶
u3103258ad832,9,2,101,47.0,99.5,39.0,枫叶
u3103258ad832,10,5,135,65.0,117.0,56.4,枫叶
u3103258ad832,11,5,235,100.0,148.8,71.6,枫叶
u3103258ad832,14,1,112,35.0,112.0,35.0,枫叶
u317c726225c8,7,1,92,17.0,92.0,17.0,落雨
u317c726225c8,9,1,113,16.0,113.0,16.0,落雨
u317c726225c8,10,1,135,71.0,135.0,71.0,落雨
u317c726225c8,12,1,235,97.0,235.0,97.0,落雨
u31b9a1310953,10,1,90,30.0,90.0,30.0,ted
u31b9a1310953,12,2,132,54.0,113.0,46.5,ted
u31dcac4947a4,11,2,102,43.0,101.0,41.5,jiejie176635
u31dcac4947a4,12,1,101,35.0,101.0,35.0,jiejie176635
u33e3c066d79c,12,2,117,65.0,113.0,59.0,城南
u33e3c066d79c,15,1,97,40.0,97.0,40.0,城南
u33e3c066d79c,17,1,144,59.0,144.0,59.0,城南
u3407adb2d236,10,2,106,41.0,99.0,38.5,luu3na
u3407adb2d236,11,1,127,36.0,127.0,36.0,luu3na
u3407adb2d236,12,1,106,29.0,106.0,29.0,luu3na
u34a7691b3b5c,11,2,118,59.0,116.0,45.0,zst123
u34a7691b3b5c,12,1,105,38.0,105.0,38.0,zst123
u34ec03ac964f,13,2,109,48.0,95.0,42.0,kevin
u360011807703,11,1,96,61.0,96.0,61.0,yongrichard
u360011807703,12,1,120,58.0,120.0,58.0,yongrichard
u38f2ce624896,8,2,115,53.0,111.5,52.0,duoyu222
u38f2ce624896,9,3,162,89.0,141.67,74.0,duoyu222
u3957354b52bd,14,1,166,64.0,166.0,64.0,mizar
u3957354b52bd,16,2,220,75.0,210.5,75.0,mizar
u3957354b52bd,19,1,151,61.0,151.0,61.0,mizar
u3957354b52bd,20,1,225,101.0,225.0,101.0,mizar
u3a15ccc63655,12,1,107,37.0,107.0,37.0,ying
u3a15ccc63655,14,1,123,71.0,123.0,71.0,ying
u3a15ccc63655,15,1,141,37.0,141.0,37.0,ying
u3bb41fe1b22c,9,3,90,37.0,82.67,29.67,tongtong
u3bb41fe1b22c,11,1,110,34.0,110.0,34.0,tongtong
u3be47ade0bd4,10,3,82,31.0,71.33,27.33,葫芦娃
u3be47ade0bd4,11,4,108,48.0,84.0,36.5,葫芦娃
u3be47ade0bd4,12,5,272,134.0,144.6,59.6,葫芦娃
u3be47ade0bd4,13,5,152,71.0,130.2,49.6,葫芦娃
u3be47ade0bd4,14,4,196,81.0,135.25,58.0,葫芦娃
u3cf5ad36f700,6,2,109,25.0,92.5,20.0,xiang.fan
u3cf5ad36f700,7,4,99,51.0,85.25,37.0,xiang.fan
u3cf5ad36f700,8,6,149,61.0,116.67,48.0,xiang.fan
u3cf5ad36f700,9,5,151,74.0,123.6,56.0,xiang.fan
u3cf5ad36f700,10,8,175,119.0,131.12,64.75,xiang.fan
u3d5f69b51720,8,3,113,33.0,88.67,29.33,beichen
u3d5f69b51720,9,3,143,61.0,122.67,48.0,beichen
u3d5f69b51720,10,1,191,91.0,191.0,91.0,beichen
u3d7899b44ebf,12,1,109,38.0,109.0,38.0,书山
u3d7899b44ebf,13,1,112,53.0,112.0,53.0,书山
u3f9e4d395362,10,1,93,14.0,93.0,14.0,zht
u3f9e4d395362,11,1,132,35.0,132.0,35.0,zht
u3f9e4d395362,13,1,170,82.0,170.0,82.0,zht
u40115117919c,10,1,89,36.0,89.0,36.0,xxddl
u40115117919c,11,2,106,29.0,105.0,29.0,xxddl
u40115117919c,12,2,105,48.0,93.0,47.5,xxddl
u40b86e13a325,10,2,85,43.0,78.5,33.5,mjfklaw
u40c6c9b58f42,12,1,116,57.0,116.0,57.0,yhhe
u40c6c9b58f42,14,2,215,111.0,184.0,90.5,yhhe
u415be6f19fef,7,1,57,37.0,57.0,37.0,shoye
u415be6f19fef,8,8,270,126.0,125.88,63.0,shoye
u415be6f19fef,9,16,284,173.0,134.31,79.38,shoye
u415be6f19fef,10,16,201,97.0,136.69,72.69,shoye
u415be6f19fef,11,5,707,369.0,248.8,137.0,shoye
u425d3a95fbf9,10,1,122,55.0,122.0,55.0,104728036
u425d3a95fbf9,12,1,130,42.0,130.0,42.0,104728036
u4414d96aa37a,10,3,134,59.0,117.0,45.33,huckebein
u4414d96aa37a,11,1,113,34.0,113.0,34.0,huckebein
u4414d96aa37a,14,1,186,51.0,186.0,51.0,huckebein
u44a7b83b09e3,8,5,130,98.0,110.6,70.0,lingdang
u44a7b83b09e3,9,4,450,309.0,241.25,145.0,lingdang
u44a7b83b09e3,10,13,328,116.0,146.46,77.92,lingdang
u44a7b83b09e3,11,19,692,331.0,213.53,117.05,lingdang
u44a7b83b09e3,12,15,502,243.0,218.8,108.33,lingdang
u44a7b83b09e3,13,1,225,104.0,225.0,104.0,lingdang
u44a8dcd78102,11,1,93,46.0,93.0,46.0,no22
u44a8dcd78102,13,1,118,49.0,118.0,49.0,no22
u44a8dcd78102,14,1,101,50.0,101.0,50.0,no22
u45ab87765090,11,1,116,33.0,116.0,33.0,r7775088
u45ab87765090,13,1,159,64.0,159.0,64.0,r7775088
u465e2c50d744,9,2,110,73.0,92.5,60.0,铁头
u465e2c50d744,10,1,161,73.0,161.0,73.0,铁头
u465e2c50d744,11,1,117,58.0,117.0,58.0,铁头
u469909c58a8b,9,4,136,56.0,114.25,45.0,karozz
u469909c58a8b,10,2,112,54.0,109.0,53.5,karozz
u469909c58a8b,11,4,168,71.0,128.0,62.75,karozz
u469909c58a8b,12,1,140,45.0,140.0,45.0,karozz
u469909c58a8b,13,1,107,56.0,107.0,56.0,karozz
u469909c58a8b,16,1,225,71.0,225.0,71.0,karozz
u47a6827e6122,10,1,77,38.0,77.0,38.0,jeff
u47a6827e6122,11,1,108,58.0,108.0,58.0,jeff
u47a6827e6122,13,1,138,68.0,138.0,68.0,jeff
u482a64040b6a,7,1,93,18.0,93.0,18.0,yuqi
u482a64040b6a,10,1,122,52.0,122.0,52.0,yuqi
u482a64040b6a,11,1,143,72.0,143.0,72.0,yuqi
u4aef53cdf749,7,1,51,37.0,51.0,37.0,屈先生
u4aef53cdf749,8,11,261,149.0,116.82,67.0,屈先生
u4aef53cdf749,9,16,333,181.0,145.12,77.5,屈先生
u4aef53cdf749,10,6,337,189.0,181.17,90.17,屈先生
u4aef53cdf749,11,1,137,69.0,137.0,69.0,屈先生
u4aef53cdf749,12,1,161,92.0,161.0,92.0,屈先生
u4b4fe1734c09,11,2,113,59.0,112.0,55.5,yzxh
u4b6b6a4b3918,9,2,94,19.0,87.0,18.5,kanon
u4b6b6a4b3918,10,1,92,21.0,92.0,21.0,kanon
u4b6b6a4b3918,11,5,119,27.0,107.6,23.2,kanon
u4b6b6a4b3918,12,4,178,73.0,138.0,53.0,kanon
u4b6b6a4b3918,13,1,135,53.0,135.0,53.0,kanon
u4c27a48ca949,17,4,161,55.0,143.25,54.0,lxxmama
u4c27a48ca949,18,2,135,52.0,134.5,49.0,lxxmama
u4cec29c4f4b1,13,2,141,42.0,132.0,41.0,雷火剑公主
u4d28fec29b24,12,3,121,57.0,103.0,46.33,罗德岛制药
u4d28fec29b24,16,1,135,55.0,135.0,55.0,罗德岛制药
u4e84c62299ea,10,1,93,18.0,93.0,18.0,shoval
u4e84c62299ea,11,4,122,55.0,114.75,47.5,shoval
u4e84c62299ea,12,10,164,102.0,130.3,60.3,shoval
u4e84c62299ea,13,7,158,82.0,131.71,58.71,shoval
u4e84c62299ea,14,3,216,99.0,171.0,66.33,shoval
u4ec2bbedfc8d,7,1,96,43.0,96.0,43.0,方方丸
u4ec2bbedfc8d,9,2,147,64.0,108.0,39.5,方方丸
u4ed4c52c2a9d,6,2,73,26.0,61.0,20.5,μ!
u4ed4c52c2a9d,7,5,120,36.0,87.2,27.0,μ!
u4ed4c52c2a9d,8,11,122,58.0,100.55,36.27,μ!
u4ed4c52c2a9d,9,12,217,97.0,121.83,50.25,μ!
u4ed4c52c2a9d,10,6,167,73.0,143.33,60.0,μ!
u4ed4c52c2a9d,11,2,193,105.0,172.5,86.0,μ!
u4ed4c52c2a9d,12,1,159,74.0,159.0,74.0,μ!
u4f00de68e1ce,7,1,71,22.0,71.0,22.0,小冉
u4f00de68e1ce,8,2,93,28.0,81.5,21.5,小冉
u4f00de68e1ce,9,5,99,39.0,82.2,32.6,小冉
u4f00de68e1ce,10,11,126,46.0,98.18,33.0,小冉
u4f00de68e1ce,11,9,126,69.0,108.44,48.11,小冉
u4f00de68e1ce,12,8,170,88.0,141.62,65.75,小冉
u4f00de68e1ce,13,1,196,108.0,196.0,108.0,小冉
u4fc80042ae48,11,1,84,51.0,84.0,51.0,清旖
u4fc80042ae48,13,3,261,139.0,175.33,100.33,清旖
u4fc80042ae48,14,1,161,63.0,161.0,63.0,清旖
u509cc5804ecd,11,1,134,45.0,134.0,45.0,硕脑
u509cc5804ecd,13,2,168,58.0,145.0,53.5,硕脑
u50a2c302101d,11,1,102,52.0,102.0,52.0,御守千依
u50a2c302101d,12,2,122,80.0,108.0,77.5,御守千依
u50a2c302101d,13,2,102,64.0,100.5,53.5,御守千依
u50a2c302101d,14,3,157,87.0,126.33,74.33,御守千依
u50a2c302101d,15,3,175,78.0,115.0,63.67,御守千依
u50a2c302101d,16,2,151,120.0,124.0,105.0,御守千依
u50a2c302101d,19,2,259,143.0,230.0,134.5,御守千依
u51519e67a3f6,12,5,131,72.0,112.2,56.4,deemo98
u51519e67a3f6,13,7,157,86.0,138.43,66.0,deemo98
u51519e67a3f6,14,6,199,83.0,153.5,69.67,deemo98
u51519e67a3f6,15,1,167,74.0,167.0,74.0,deemo98
u51519e67a3f6,17,1,187,87.0,187.0,87.0,deemo98
u5197689e1093,8,5,98,32.0,85.2,20.6,hxy
u5197689e1093,9,11,134,74.0,100.73,40.27,hxy
u5197689e1093,10,11,133,67.0,112.0,37.36,hxy
u5197689e1093,11,6,158,63.0,128.17,42.83,hxy
u5197689e1093,12,1,179,99.0,179.0,99.0,hxy
u51e773e1c2a6,7,2,132,51.0,117.5,41.0,tmr
u51e773e1c2a6,8,1,132,70.0,132.0,70.0,tmr
u51eeaa3de43a,11,1,111,51.0,111.0,51.0,lpl
u51eeaa3de43a,12,1,114,33.0,114.0,33.0,lpl
u52ab1f9264d4,9,1,115,54.0,115.0,54.0,yxsu
u52ab1f9264d4,10,2,170,86.0,145.0,63.0,yxsu
u52ab1f9264d4,12,4,261,124.0,190.75,80.25,yxsu
u52ab1f9264d4,13,2,190,74.0,163.0,74.0,yxsu
u52e386dc1253,7,1,41,22.0,41.0,22.0,奥朗德
u52e386dc1253,8,8,105,51.0,65.62,30.88,奥朗德
u52e386dc1253,9,12,123,59.0,92.92,41.17,奥朗德
u52e386dc1253,10,8,112,62.0,81.38,38.62,奥朗德
u52e386dc1253,11,5,123,51.0,95.0,47.6,奥朗德
u52e386dc1253,12,2,120,53.0,116.5,49.0,奥朗德
u52e386dc1253,13,1,149,64.0,149.0,64.0,奥朗德
u52e386dc1253,14,1,162,74.0,162.0,74.0,奥朗德
u5314570ee9eb,8,1,81,32.0,81.0,32.0,maozhuzi
u5314570ee9eb,9,3,104,43.0,84.33,37.67,maozhuzi
u5314570ee9eb,10,6,134,58.0,102.33,40.0,maozhuzi
u5314570ee9eb,11,10,146,58.0,114.7,44.6,maozhuzi
u5314570ee9eb,12,2,167,58.0,152.5,57.5,maozhuzi
u5314570ee9eb,13,2,145,38.0,118.5,34.5,maozhuzi
u532da7a717a4,8,5,160,79.0,122.4,64.0,皮儿利
u532da7a717a4,9,10,202,122.0,144.3,69.0,皮儿利
u532da7a717a4,10,2,240,103.0,211.0,96.0,皮儿利
u533d0a0f88e9,9,2,93,30.0,89.5,29.5,pt
u533d0a0f88e9,10,3,98,33.0,88.67,31.33,pt
u533d0a0f88e9,11,5,121,57.0,109.0,45.2,pt
u533d0a0f88e9,12,1,114,55.0,114.0,55.0,pt
u5583143894aa,9,3,128,47.0,105.67,41.33,icyrock
u5583143894aa,11,1,138,35.0,138.0,35.0,icyrock
u55bf310e75ee,9,1,101,32.0,101.0,32.0,zzzsj2
u55bf310e75ee,10,1,86,36.0,86.0,36.0,zzzsj2
u568efa927ea3,11,1,95,41.0,95.0,41.0,sking1234
u568efa927ea3,13,1,152,58.0,152.0,58.0,sking1234
u568efa927ea3,15,1,111,58.0,111.0,58.0,sking1234
u56947fcdc5c2,8,4,180,101.0,122.5,46.25,echo
u56947fcdc5c2,9,8,247,114.0,148.12,53.75,echo
u56947fcdc5c2,10,4,265,119.0,165.5,59.0,echo
u56947fcdc5c2,11,2,244,83.0,198.5,68.0,echo
u56947fcdc5c2,12,1,164,54.0,164.0,54.0,echo
u57c84f604d7f,7,1,64,38.0,64.0,38.0,薇薇
u57c84f604d7f,9,3,140,83.0,121.67,67.33,薇薇
u57c84f604d7f,10,2,165,61.0,144.0,58.0,薇薇
u57c84f604d7f,11,1,162,73.0,162.0,73.0,薇薇
u57c84f604d7f,12,1,124,63.0,124.0,63.0,薇薇
u593f0681953f,8,1,86,25.0,86.0,25.0,sxxxxxy
u593f0681953f,11,1,111,55.0,111.0,55.0,sxxxxxy
u593f0681953f,12,2,115,54.0,106.0,53.5,sxxxxxy
u593f0681953f,13,1,106,46.0,106.0,46.0,sxxxxxy
u593f0681953f,14,1,132,64.0,132.0,64.0,sxxxxxy
u5957b1292819,6,2,70,37.0,66.5,23.0,winter.violet
u5957b1292819,7,1,121,39.0,121.0,39.0,winter.violet
u5957b1292819,8,1,59,39.0,59.0,39.0,winter.violet
u5957b1292819,9,2,151,99.0,147.5,86.0,winter.violet
u5957b1292819,10,3,146,77.0,138.0,70.0,winter.violet
u59641c274710,13,1,84,40.0,84.0,40.0,孙柏轩
u59641c274710,15,2,101,29.0,86.5,27.0,孙柏轩
u59641c274710,17,1,112,41.0,112.0,41.0,孙柏轩
u59641c274710,18,1,121,71.0,121.0,71.0,孙柏轩
u59cdb7a61e19,9,5,255,158.0,125.8,63.4,9death
u59cdb7a61e19,10,7,190,101.0,125.71,57.71,9death
u59cdb7a61e19,11,6,147,91.0,116.83,59.0,9death
u59cdb7a61e19,12,3,115,58.0,100.33,46.33,9death
u59cdb7a61e19,13,3,146,70.0,108.67,54.0,9death
u59cdb7a61e19,14,1,103,56.0,103.0,56.0,9death
u59cdb7a61e19,15,2,196,80.0,193.5,77.5,9death
u59cdb7a61e19,17,1,290,107.0,290.0,107.0,9death
u5a067660d0da,8,1,68,15.0,68.0,15.0,luzi
u5a067660d0da,9,1,68,10.0,68.0,10.0,luzi
u5a067660d0da,11,1,86,22.0,86.0,22.0,luzi
u5a067660d0da,12,2,92,35.0,91.5,33.0,luzi
u5bef1faa1dca,13,1,205,93.0,205.0,93.0,kelvin
u5bef1faa1dca,14,2,204,111.0,170.0,89.5,kelvin
u5c26fe86db44,15,3,195,81.0,154.33,63.67,香香布布
u5c26fe86db44,16,1,104,51.0,104.0,51.0,香香布布
u5d028c2072d7,10,2,99,42.0,97.0,38.5,tadechurencai
u5d028c2072d7,11,4,97,41.0,88.75,31.0,tadechurencai
u5d028c2072d7,12,2,120,51.0,107.5,47.5,tadechurencai
u5d028c2072d7,13,2,135,45.0,129.0,40.5,tadechurencai
u5d028c2072d7,14,1,149,44.0,149.0,44.0,tadechurencai
u5e7b67f52a24,13,2,132,60.0,128.5,54.0,怨水念梦
u5ea6eb35f683,8,1,76,17.0,76.0,17.0,mjq
u5ea6eb35f683,11,2,107,61.0,98.5,43.0,mjq
u5ea6eb35f683,12,1,107,54.0,107.0,54.0,mjq
u5ea6eb35f683,14,1,131,56.0,131.0,56.0,mjq
u5ea6eb35f683,16,1,124,29.0,124.0,29.0,mjq
u5fa1dc017021,16,3,163,59.0,144.67,41.33,透明
u5fa1dc017021,17,1,201,56.0,201.0,56.0,透明
u5fa1dc017021,20,1,241,74.0,241.0,74.0,透明
u5fe97af5fdf2,11,1,110,37.0,110.0,37.0,杉菜一汤
u5fe97af5fdf2,12,2,151,57.0,146.0,53.0,杉菜一汤
u605ccd3686c6,10,1,106,37.0,106.0,37.0,扭曲怪
u605ccd3686c6,11,11,190,81.0,132.27,58.27,扭曲怪
u605ccd3686c6,12,13,245,135.0,147.77,68.23,扭曲怪
u605ccd3686c6,13,16,223,105.0,159.31,71.12,扭曲怪
u605ccd3686c6,14,4,271,125.0,225.5,96.5,扭曲怪
u606291e201d5,7,5,90,48.0,77.0,39.8,arcticus
u606291e201d5,8,1,84,39.0,84.0,39.0,arcticus
u606291e201d5,9,3,141,70.0,105.0,55.67,arcticus
u606291e201d5,10,1,159,104.0,159.0,104.0,arcticus
u6225ebaf17c3,11,1,96,33.0,96.0,33.0,roxyholmes
u6225ebaf17c3,12,4,130,53.0,119.0,45.5,roxyholmes
u6225ebaf17c3,13,2,167,80.0,154.0,68.0,roxyholmes
u6225ebaf17c3,14,1,139,43.0,139.0,43.0,roxyholmes
u6225ebaf17c3,15,1,214,62.0,214.0,62.0,roxyholmes
u63b186e8c471,8,6,123,59.0,96.83,45.83,木更小姐可爱捏
u63b186e8c471,9,7,151,74.0,134.29,63.0,木更小姐可爱捏
u63b186e8c471,10,2,244,111.0,165.0,80.5,木更小姐可爱捏
u6495fcc0a3eb,9,8,168,86.0,122.38,53.62,_xiaobai_yyds_
u6495fcc0a3eb,10,2,100,49.0,96.0,46.0,_xiaobai_yyds_
u6495fcc0a3eb,11,2,178,122.0,140.0,85.5,_xiaobai_yyds_
u6495fcc0a3eb,12,2,159,66.0,153.0,59.0,_xiaobai_yyds_
u6495fcc0a3eb,13,1,172,105.0,172.0,105.0,_xiaobai_yyds_
u64c0f98e4ec0,8,1,84,24.0,84.0,24.0,zc
u64c0f98e4ec0,12,1,125,52.0,125.0,52.0,zc
u64c0f98e4ec0,16,1,183,71.0,183.0,71.0,zc
u6504e21b152d,13,2,93,34.0,88.0,33.5,资本巨饿小曲子
u65fcd0f41264,8,1,62,33.0,62.0,33.0,jymiao
u65fcd0f41264,11,2,167,80.0,139.0,69.5,jymiao
u66d74bb150f1,8,3,129,52.0,116.33,40.33,番薯企鹅
u66d74bb150f1,9,1,114,45.0,114.0,45.0,番薯企鹅
u66d74bb150f1,13,1,128,29.0,128.0,29.0,番薯企鹅
u6764c839eb92,9,3,89,41.0,66.0,35.67,鱼见
u6764c839eb92,10,6,97,52.0,81.83,40.33,鱼见
u6764c839eb92,11,5,113,60.0,100.2,45.8,鱼见
