combination,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,weighted_avg_score,win_rate,cn_name_plot
Arcadian Communities (breakthrough) + Interplanetary Cinematics (breakthrough),20,8,2.1,79.55,42.0,20,2.2333333333333334,40.0,Arcadian Communities (breakthrough) + Interplanetary Cinematics (breakthrough)
PolderTECH Dutch + Soylent Seedling Systems,24,6,2.125,37.791666666666664,51.0,24,2.235294117647059,25.0,荷兰圩田科技 + 索伦特幼苗系统
PolderTECH Dutch + Void,11,4,2.0,37.18181818181818,22.0,11,2.238095238095238,36.36,荷兰圩田科技 + Void
Vitor + 🌸Green Ring🌸,11,5,2.0,105.81818181818181,22.0,11,2.238095238095238,45.45,Vitor + 🌸绿环🌸
Poseidon + Teractor (breakthrough),15,6,2.066666666666667,93.53333333333333,31.0,15,2.24,40.0,Poseidon + Teractor (breakthrough)
Hecate Speditions + Ringcom,15,4,2.066666666666667,93.66666666666667,31.0,15,2.24,26.67,赫卡忒探险队 + Ringcom
Chaos + Midas,15,6,2.066666666666667,93.86666666666666,31.0,15,2.24,40.0,Chaos + Midas
EcoTec + 🌸Prowler🌸,40,15,2.175,86.525,87.0,40,2.24,37.5,EcoTec + 🌸徘徊者🌸
Hecate Speditions + Teractor (breakthrough),15,5,2.066666666666667,86.13333333333334,31.0,15,2.24,33.33,赫卡忒探险队 + Teractor (breakthrough)
Interplanetary Cinematics (breakthrough) + Splice (breakthrough),19,6,2.1052631578947367,84.63157894736842,40.0,19,2.2413793103448274,31.58,Interplanetary Cinematics (breakthrough) + Splice (breakthrough)
Manutech + Poseidon,10,5,2.0,120.1,20.0,10,2.25,50.0,Manutech + Poseidon
Millennium Falcon + Poseidon,10,5,2.0,102.7,20.0,10,2.25,50.0,千年隼 + Poseidon
Manutech + Ringcom,10,5,2.0,114.6,20.0,10,2.25,50.0,Manutech + Ringcom
Bio-Sol + Splice (breakthrough),14,4,2.0714285714285716,85.35714285714286,29.0,14,2.25,28.57, + Splice (breakthrough)
Interplanetary Cinematics (breakthrough) + 🌸StarlinkDrifter🌸,10,5,2.0,94.1,20.0,10,2.25,50.0,Interplanetary Cinematics (breakthrough) + 🌸星链漂流者🌸
Point Luna + Prism,38,15,2.1842105263157894,135.6315789473684,83.0,38,2.25,39.47,Point Luna + 棱镜光谱研究室
🌸Weyland Yutani🌸 + 🌸双轨跃迁🌸,10,5,2.0,106.8,20.0,10,2.25,50.0,🌸韦兰德-尤坦尼集团🌸 + 🌸双轨跃迁🌸
Terralabs Research (breakthrough) + 雩喵科学探测器,14,5,2.0714285714285716,82.85714285714286,29.0,14,2.25,35.71,Terralabs Research (breakthrough) + 雩喵科学探测器
Splice (breakthrough) + Viron (breakthrough),10,5,2.0,105.2,20.0,10,2.25,50.0,Splice (breakthrough) + Viron (breakthrough)
CrediCor + Labour Union,22,7,2.1363636363636362,39.45454545454545,47.0,22,2.25,31.82,CrediCor + Labour Union
Sagitta Frontier Services + Splice (breakthrough),10,4,2.0,92.6,20.0,10,2.25,40.0,Sagitta Frontier Services + Splice (breakthrough)
Prism + Runciter Associates,10,4,2.0,149.0,20.0,10,2.25,40.0,棱镜光谱研究室 + 朗西斯联合公司
🌸Ark Nova🌸 + 🌸Mining Corp🌸,96,33,2.2291666666666665,87.34375,214.0,96,2.2547169811320753,34.38,🌸方舟动物园🌸 + 🌸钢铁精炼🌸
Point Luna + Valley Trust (breakthrough),90,29,2.2333333333333334,99.0,201.0,90,2.26,32.22,Point Luna + Valley Trust (breakthrough)
🌸Scolex Industries🌸 + 🌸Tyrell🌸,13,6,2.076923076923077,88.61538461538461,27.0,13,2.260869565217391,46.15,🌸星核工业🌸 + 🌸泰瑞尔公司🌸
Teractor (breakthrough) + 🌸Green Ring🌸,13,3,2.076923076923077,98.38461538461539,27.0,13,2.260869565217391,23.08,Teractor (breakthrough) + 🌸绿环🌸
Interplanetary Cinematics (breakthrough) + 🌸SolarPlant🌸,13,3,2.076923076923077,89.6923076923077,27.0,13,2.260869565217391,23.08,Interplanetary Cinematics (breakthrough) + 🌸太阳能公司🌸
Inventrix (breakthrough) + Splice (breakthrough),24,8,2.1666666666666665,85.58333333333333,52.0,24,2.264705882352941,33.33,Inventrix (breakthrough) + Splice (breakthrough)
Interplanetary Cinematics (breakthrough) + Valley Trust (breakthrough),35,11,2.2,93.25714285714285,77.0,35,2.2666666666666666,31.43,Interplanetary Cinematics (breakthrough) + Valley Trust (breakthrough)
Inventrix (breakthrough) + Point Luna,20,8,2.15,179.0,43.0,20,2.2666666666666666,40.0,Inventrix (breakthrough) + Point Luna
Teractor (breakthrough) + Valley Trust (breakthrough),61,19,2.2295081967213113,91.42622950819673,136.0,61,2.267605633802817,31.15,Teractor (breakthrough) + Valley Trust (breakthrough)
Ecoline (breakthrough) + 🌸Buy N Large🌸,27,7,2.185185185185185,81.4074074074074,59.0,27,2.27027027027027,25.93,Ecoline (breakthrough) + 🌸大巨购🌸
Aristarchus + Teractor (breakthrough),12,4,2.0833333333333335,97.25,25.0,12,2.272727272727273,33.33,Aristarchus + Teractor (breakthrough)
Midas + 🌸RDA🌸,12,2,2.0833333333333335,73.5,25.0,12,2.272727272727273,16.67,Midas + 🌸RDA🌸
🌸Buy N Large🌸 + 🌸Protogen🌸,12,4,2.0833333333333335,74.5,25.0,12,2.272727272727273,33.33,🌸大巨购🌸 + 🌸微生物热舞🌸
Spire + Splice (breakthrough),23,7,2.1739130434782608,86.73913043478261,50.0,23,2.272727272727273,30.43,Spire + Splice (breakthrough)
Splice (breakthrough) + 雩喵科学探测器,12,4,2.0833333333333335,89.5,25.0,12,2.272727272727273,33.33,Splice (breakthrough) + 雩喵科学探测器
Ringcom + Saturn Systems,77,23,2.2467532467532467,88.96103896103897,173.0,77,2.2758620689655173,29.87,Ringcom + Saturn Systems
Prism + Teractor (breakthrough),19,5,2.1578947368421053,94.89473684210526,41.0,19,2.2758620689655173,26.32,棱镜光谱研究室 + Teractor (breakthrough)
Aphrodite (breakthrough) + Celestic (breakthrough),15,6,2.1333333333333333,86.93333333333334,32.0,15,2.28,40.0,Aphrodite (breakthrough) + Celestic (breakthrough)
Saturn Systems + StormCraft Incorporated (breakthrough),47,12,2.234042553191489,94.70212765957447,105.0,47,2.280701754385965,25.53,Saturn Systems + StormCraft Incorporated (breakthrough)
Eglogue + 🌸RDA🌸,22,7,2.1818181818181817,70.04545454545455,48.0,22,2.28125,31.82,Eglogue + 🌸RDA🌸
Pobolog (breakthrough) + Vitor,22,10,2.1818181818181817,122.45454545454545,48.0,22,2.28125,45.45,Pobolog (breakthrough) + Vitor
Point Luna + Vitor,61,23,2.2459016393442623,101.55737704918033,137.0,61,2.2816901408450705,37.7,Point Luna + Vitor
Manutech + Tharsis_republic (breakthrough),11,3,2.090909090909091,107.0909090909091,23.0,11,2.2857142857142856,27.27,Manutech + Tharsis_republic (breakthrough)
🌸Scolex Industries🌸 + 🌸Weyland Yutani🌸,25,10,2.2,98.36,55.0,25,2.2857142857142856,40.0,🌸星核工业🌸 + 🌸韦兰德-尤坦尼集团🌸
Prism + 🌸Shinra Tech🌸,11,5,2.090909090909091,117.36363636363636,23.0,11,2.2857142857142856,45.45,棱镜光谱研究室 + 🌸樱花电🌸
Incite Ender + 雩喵科学探测器,11,4,2.090909090909091,79.9090909090909,23.0,11,2.2857142857142856,36.36,Incite Ender + 雩喵科学探测器
Ecoline (breakthrough) + Mining guild (breakthrough),11,4,2.090909090909091,98.0,23.0,11,2.2857142857142856,36.36,Ecoline (breakthrough) + Mining guild (breakthrough)
Ringcom + Splice (breakthrough),11,2,2.090909090909091,98.27272727272727,23.0,11,2.2857142857142856,18.18,Ringcom + Splice (breakthrough)
🌸MirrorCoat🌸 + 🌸Shinra Tech🌸,11,3,2.090909090909091,87.36363636363636,23.0,11,2.2857142857142856,27.27,🌸镜反🌸 + 🌸樱花电🌸
CrediCor + Void,25,6,2.2,46.6,55.0,25,2.2857142857142856,24.0,CrediCor + Void
Pobolog (breakthrough) + Splice (breakthrough),11,2,2.090909090909091,92.81818181818181,23.0,11,2.2857142857142856,18.18,Pobolog (breakthrough) + Splice (breakthrough)
EcoTec + Splice (breakthrough),49,12,2.2448979591836733,82.44897959183673,110.0,49,2.288135593220339,24.49,EcoTec + Splice (breakthrough)
Splice (breakthrough) + 🌸EliteTech🌸,14,6,2.142857142857143,76.07142857142857,30.0,14,2.2916666666666665,42.86,Splice (breakthrough) + 🌸精英回馈🌸
Pobolog (breakthrough) + Viron (breakthrough),14,3,2.142857142857143,91.71428571428571,30.0,14,2.2916666666666665,21.43,Pobolog (breakthrough) + Viron (breakthrough)
Inventrix (breakthrough) + Teractor (breakthrough),24,8,2.2083333333333335,90.91666666666667,53.0,24,2.2941176470588234,33.33,Inventrix (breakthrough) + Teractor (breakthrough)
Spire + Vitor,24,7,2.2083333333333335,101.75,53.0,24,2.2941176470588234,29.17,Spire + Vitor
Viron (breakthrough) + Vitor,17,6,2.176470588235294,103.6470588235294,37.0,17,2.2962962962962963,35.29,Viron (breakthrough) + Vitor
Celestic (breakthrough) + StormCraft Incorporated (breakthrough),64,17,2.265625,89.59375,145.0,64,2.2972972972972974,26.56,Celestic (breakthrough) + StormCraft Incorporated (breakthrough)
Prism + Ringcom,10,4,2.1,90.7,21.0,10,2.3,40.0,棱镜光谱研究室 + Ringcom
CrediCor + Ecoline (breakthrough),10,3,2.1,75.9,21.0,10,2.3,30.0,CrediCor + Ecoline (breakthrough)
🌸Scolex Industries🌸 + 🌸Shinra Tech🌸,70,17,2.2714285714285714,84.9,159.0,70,2.3,24.29,🌸星核工业🌸 + 🌸樱花电🌸
Celestic (breakthrough) + Incite Ender,10,4,2.1,82.2,21.0,10,2.3,40.0,Celestic (breakthrough) + Incite Ender
雩喵科学探测器 + 🌸MirrorCoat🌸,10,3,2.1,105.4,21.0,10,2.3,30.0,雩喵科学探测器 + 🌸镜反🌸
Tycho Magnetics + Valley Trust (breakthrough),10,4,2.1,107.8,21.0,10,2.3,40.0,第谷磁力 + Valley Trust (breakthrough)
United Nations Mission One + 🌸Green Ring🌸,10,4,2.1,106.8,21.0,10,2.3,40.0,United Nations Mission One + 🌸绿环🌸
United Nations Mission One + 🌸Shinra Tech🌸,10,3,2.1,88.0,21.0,10,2.3,30.0,United Nations Mission One + 🌸樱花电🌸
Vitor + 🌸EliteTech🌸,33,13,2.242424242424242,93.0909090909091,74.0,33,2.302325581395349,39.39,Vitor + 🌸精英回馈🌸
MorningStar Inc (breakthrough) + Teractor (breakthrough),23,7,2.217391304347826,99.8695652173913,51.0,23,2.303030303030303,30.43,MorningStar Inc (breakthrough) + Teractor (breakthrough)
Hecate Speditions + Valley Trust (breakthrough),13,5,2.1538461538461537,93.76923076923077,28.0,13,2.3043478260869565,38.46,赫卡忒探险队 + Valley Trust (breakthrough)
MorningStar Inc (breakthrough) + Poseidon,13,4,2.1538461538461537,94.3076923076923,28.0,13,2.3043478260869565,30.77,MorningStar Inc (breakthrough) + Poseidon
Soylent Seedling Systems + Void,16,3,2.1875,36.6875,35.0,16,2.3076923076923075,18.75,索伦特幼苗系统 + Void
Mining guild (breakthrough) + Tharsis_republic (breakthrough),19,7,2.210526315789474,90.78947368421052,42.0,19,2.310344827586207,36.84,Mining guild (breakthrough) + Tharsis_republic (breakthrough)
Celestic (breakthrough) + 🌸Weyland Yutani🌸,19,5,2.210526315789474,82.52631578947368,42.0,19,2.310344827586207,26.32,Celestic (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
Aurorai + Soylent Seedling Systems,19,7,2.210526315789474,45.63157894736842,42.0,19,2.310344827586207,36.84,Aurorai + 索伦特幼苗系统
Pobolog (breakthrough) + Poseidon,22,8,2.227272727272727,87.95454545454545,49.0,22,2.3125,36.36,Pobolog (breakthrough) + Poseidon
Arcadian Communities (breakthrough) + 🌸RDA🌸,22,7,2.227272727272727,79.0909090909091,49.0,22,2.3125,31.82,Arcadian Communities (breakthrough) + 🌸RDA🌸
🌸Mining Corp🌸 + 🌸Weyland Yutani🌸,12,5,2.1666666666666665,101.75,26.0,12,2.3181818181818183,41.67,🌸钢铁精炼🌸 + 🌸韦兰德-尤坦尼集团🌸
Ringcom + Spire,12,5,2.1666666666666665,106.16666666666667,26.0,12,2.3181818181818183,41.67,Ringcom + Spire
Celestic (breakthrough) + 🌸Energy Saving Ecology🌸,12,5,2.1666666666666665,73.5,26.0,12,2.3181818181818183,41.67,Celestic (breakthrough) + 🌸节能生态🌸
Luna Chain + Pobolog (breakthrough),12,4,2.1666666666666665,93.58333333333333,26.0,12,2.3181818181818183,33.33,连月 + Pobolog (breakthrough)
🌸Ark Nova🌸 + 🌸Integrated Microorganisms🌸,12,2,2.1666666666666665,94.91666666666667,26.0,12,2.3181818181818183,16.67,🌸方舟动物园🌸 + 🌸微生物星尘🌸
Luna Chain + Point Luna,40,14,2.275,91.05,91.0,40,2.32,35.0,连月 + Point Luna
Viron (breakthrough) + 🌸StarlinkDrifter🌸,18,6,2.2222222222222223,105.94444444444444,40.0,18,2.3214285714285716,33.33,Viron (breakthrough) + 🌸星链漂流者🌸
Saturn Systems + Valley Trust (breakthrough),18,5,2.2222222222222223,95.0,40.0,18,2.3214285714285716,27.78,Saturn Systems + Valley Trust (breakthrough)
Interplanetary Cinematics (breakthrough) + Playwrights,77,27,2.2987012987012987,78.88311688311688,177.0,77,2.32183908045977,35.06,Interplanetary Cinematics (breakthrough) + Playwrights
Interplanetary Cinematics (breakthrough) + Point Luna,30,12,2.2666666666666666,102.2,68.0,30,2.325,40.0,Interplanetary Cinematics (breakthrough) + Point Luna
Point Luna + Spire,48,17,2.2916666666666665,89.72916666666667,110.0,48,2.3275862068965516,35.42,Point Luna + Spire
Arklight (breakthrough) + Splice (breakthrough),11,1,2.1818181818181817,88.0,24.0,11,2.3333333333333335,9.09,Arklight (breakthrough) + Splice (breakthrough)
Poseidon + Sagitta Frontier Services,11,4,2.1818181818181817,84.18181818181819,24.0,11,2.3333333333333335,36.36,Poseidon + Sagitta Frontier Services
Ringcom + 雩喵科学探测器,14,6,2.2142857142857144,92.21428571428571,31.0,14,2.3333333333333335,42.86,Ringcom + 雩喵科学探测器
Imperial Star Destroyer + Trade Navigator,17,6,2.235294117647059,114.3529411764706,38.0,17,2.3333333333333335,35.29,帝国歼星舰 + 贸易领航者
Spire + Teractor (breakthrough),20,5,2.25,83.55,45.0,20,2.3333333333333335,25.0,Spire + Teractor (breakthrough)
Splice (breakthrough) + 🌸Shinra Tech🌸,11,1,2.1818181818181817,79.27272727272727,24.0,11,2.3333333333333335,9.09,Splice (breakthrough) + 🌸樱花电🌸
Lakefront Resorts + 🌸RDA🌸,20,4,2.25,65.95,45.0,20,2.3333333333333335,20.0,湖畔度假区 + 🌸RDA🌸
Luna Chain + 🌸EliteTech🌸,14,4,2.2142857142857144,76.28571428571429,31.0,14,2.3333333333333335,28.57,连月 + 🌸精英回馈🌸
Pobolog (breakthrough) + 🌸SolarPlant🌸,11,4,2.1818181818181817,104.0,24.0,11,2.3333333333333335,36.36,Pobolog (breakthrough) + 🌸太阳能公司🌸
Point Luna + United Nations Mission One,14,4,2.2142857142857144,92.35714285714286,31.0,14,2.3333333333333335,28.57,Point Luna + United Nations Mission One
Interplanetary Cinematics (breakthrough) + Teractor (breakthrough),46,15,2.3043478260869565,90.1086956521739,106.0,46,2.3392857142857144,32.61,Interplanetary Cinematics (breakthrough) + Teractor (breakthrough)
Point Luna + Teractor (breakthrough),128,41,2.328125,96.609375,298.0,128,2.3405797101449277,32.03,Point Luna + Teractor (breakthrough)
Vitor + 🌸Weyland Yutani🌸,28,10,2.2857142857142856,86.0,64.0,28,2.3421052631578947,35.71,Vitor + 🌸韦兰德-尤坦尼集团🌸
Poseidon + Vitor,25,8,2.28,85.16,57.0,25,2.342857142857143,32.0,Poseidon + Vitor
Celestic (breakthrough) + Inventrix (breakthrough),22,4,2.272727272727273,101.5,50.0,22,2.34375,18.18,Celestic (breakthrough) + Inventrix (breakthrough)
Ringcom + 🌸Weyland Yutani🌸,22,7,2.272727272727273,90.0909090909091,50.0,22,2.34375,31.82,Ringcom + 🌸韦兰德-尤坦尼集团🌸
Vitor + 🌸Scolex Industries🌸,19,7,2.263157894736842,84.10526315789474,43.0,19,2.3448275862068964,36.84,Vitor + 🌸星核工业🌸
Factorum (breakthrough) + 🌸Scolex Industries🌸,19,5,2.263157894736842,102.6842105263158,43.0,19,2.3448275862068964,26.32,Factorum (breakthrough) + 🌸星核工业🌸
Interplanetary Cinematics (breakthrough) + 🌸Shinra Tech🌸,16,6,2.25,88.3125,36.0,16,2.3461538461538463,37.5,Interplanetary Cinematics (breakthrough) + 🌸樱花电🌸
雩喵科学探测器 + 🌸Green Ring🌸,16,7,2.25,99.5625,36.0,16,2.3461538461538463,43.75,雩喵科学探测器 + 🌸绿环🌸
🌸EliteTech🌸 + 🌸Shinra Tech🌸,13,6,2.230769230769231,98.15384615384616,29.0,13,2.347826086956522,46.15,🌸精英回馈🌸 + 🌸樱花电🌸
🌸MirrorCoat🌸 + 🌸StarlinkDrifter🌸,13,3,2.230769230769231,105.6923076923077,29.0,13,2.347826086956522,23.08,🌸镜反🌸 + 🌸星链漂流者🌸
🌸Prowler🌸 + 🌸RDA🌸,36,10,2.3055555555555554,75.5,83.0,36,2.347826086956522,27.78,🌸徘徊者🌸 + 🌸RDA🌸
Ringcom + 🌸PoliticalReform🌸,10,3,2.2,83.6,22.0,10,2.35,30.0,Ringcom + 🌸制度改革🌸
Eglogue + Splice (breakthrough),10,2,2.2,79.8,22.0,10,2.35,20.0,Eglogue + Splice (breakthrough)
Arcadian Communities (breakthrough) + Sagitta Frontier Services,10,3,2.2,90.1,22.0,10,2.35,30.0,Arcadian Communities (breakthrough) + Sagitta Frontier Services
Aurorai + Labour Union,27,11,2.2962962962962963,44.0,62.0,27,2.3513513513513513,40.74,Aurorai + Labour Union
Pobolog (breakthrough) + StormCraft Incorporated (breakthrough),24,9,2.2916666666666665,96.79166666666667,55.0,24,2.3529411764705883,37.5,Pobolog (breakthrough) + StormCraft Incorporated (breakthrough)
🌸Buy N Large🌸 + 🌸Prowler🌸,41,11,2.317073170731707,84.21951219512195,95.0,41,2.3529411764705883,26.83,🌸大巨购🌸 + 🌸徘徊者🌸
🌸Mining Corp🌸 + 🌸MirrorCoat🌸,21,6,2.2857142857142856,88.57142857142857,48.0,21,2.3548387096774195,28.57,🌸钢铁精炼🌸 + 🌸镜反🌸
Factorum (breakthrough) + 🌸Shinra Tech🌸,35,11,2.3142857142857145,100.11428571428571,81.0,35,2.3555555555555556,31.43,Factorum (breakthrough) + 🌸樱花电🌸
Aurorai + PolderTECH Dutch,18,7,2.2777777777777777,35.55555555555556,41.0,18,2.357142857142857,38.89,Aurorai + 荷兰圩田科技
Labour Union + Void,15,5,2.2666666666666666,39.86666666666667,34.0,15,2.36,33.33,Labour Union + Void
🌸EliteTech🌸 + 🌸Integrated Microorganisms🌸,15,6,2.2666666666666666,84.93333333333334,34.0,15,2.36,40.0,🌸精英回馈🌸 + 🌸微生物星尘🌸
Junk Ventures + Viron (breakthrough),12,4,2.25,81.66666666666667,27.0,12,2.3636363636363638,33.33,Junk Ventures + Viron (breakthrough)
Ambient + Valley Trust (breakthrough),12,4,2.25,85.16666666666667,27.0,12,2.3636363636363638,33.33, + Valley Trust (breakthrough)
Celestic (breakthrough) + 🌸Integrated Microorganisms🌸,20,5,2.3,83.8,46.0,20,2.3666666666666667,25.0,Celestic (breakthrough) + 🌸微生物星尘🌸
Point Luna + 🌸Green Ring🌸,36,14,2.3333333333333335,91.61111111111111,84.0,36,2.369565217391304,38.89,Point Luna + 🌸绿环🌸
EcoTec + Ecoline (breakthrough),44,8,2.340909090909091,81.4090909090909,103.0,44,2.3703703703703702,18.18,EcoTec + Ecoline (breakthrough)
Midas + PolderTECH Dutch,17,9,2.2941176470588234,35.470588235294116,39.0,17,2.3703703703703702,52.94,Midas + 荷兰圩田科技
Manutech + Viron (breakthrough),14,4,2.2857142857142856,97.0,32.0,14,2.375,28.57,Manutech + Viron (breakthrough)
Poseidon + 🌸Shinra Tech🌸,22,7,2.3181818181818183,83.18181818181819,51.0,22,2.375,31.82,Poseidon + 🌸樱花电🌸
Ambient + 🌸SolarPlant🌸,14,4,2.2857142857142856,87.78571428571429,32.0,14,2.375,28.57, + 🌸太阳能公司🌸
Manutech + 🌸Shinra Tech🌸,30,10,2.3333333333333335,93.63333333333334,70.0,30,2.375,33.33,Manutech + 🌸樱花电🌸
Pobolog (breakthrough) + 🌸Tyrell🌸,14,6,2.2857142857142856,100.57142857142857,32.0,14,2.375,42.86,Pobolog (breakthrough) + 🌸泰瑞尔公司🌸
Splice (breakthrough) + 🌸Weyland Yutani🌸,22,7,2.3181818181818183,85.18181818181819,51.0,22,2.375,31.82,Splice (breakthrough) + 🌸韦兰德-尤坦尼集团🌸
StormCraft Incorporated (breakthrough) + Teractor (breakthrough),14,6,2.2857142857142856,89.92857142857143,32.0,14,2.375,42.86,StormCraft Incorporated (breakthrough) + Teractor (breakthrough)
Sagitta Frontier Services + 🌸EliteTech🌸,35,9,2.342857142857143,83.25714285714285,82.0,35,2.3777777777777778,25.71,Sagitta Frontier Services + 🌸精英回馈🌸
🌸Mining Corp🌸 + 🌸Shinra Tech🌸,27,8,2.3333333333333335,81.74074074074075,63.0,27,2.3783783783783785,29.63,🌸钢铁精炼🌸 + 🌸樱花电🌸
Pobolog (breakthrough) + 雩喵科学探测器,19,5,2.3157894736842106,82.6842105263158,44.0,19,2.3793103448275863,26.32,Pobolog (breakthrough) + 雩喵科学探测器
MorningStar Inc (breakthrough) + Tycho Magnetics,11,4,2.272727272727273,111.45454545454545,25.0,11,2.380952380952381,36.36,MorningStar Inc (breakthrough) + 第谷磁力
Viron (breakthrough) + 雩喵科学探测器,11,3,2.272727272727273,86.9090909090909,25.0,11,2.380952380952381,27.27,Viron (breakthrough) + 雩喵科学探测器
Poseidon + Viron (breakthrough),11,2,2.272727272727273,92.63636363636364,25.0,11,2.380952380952381,18.18,Poseidon + Viron (breakthrough)
Splice (breakthrough) + 🌸Tyrell🌸,11,2,2.272727272727273,77.36363636363636,25.0,11,2.380952380952381,18.18,Splice (breakthrough) + 🌸泰瑞尔公司🌸
Inventrix (breakthrough) + Saturn Systems,11,3,2.272727272727273,103.18181818181819,25.0,11,2.380952380952381,27.27,Inventrix (breakthrough) + Saturn Systems
Teractor (breakthrough) + Terralabs Research (breakthrough),24,7,2.3333333333333335,83.83333333333333,56.0,24,2.3823529411764706,29.17,Teractor (breakthrough) + Terralabs Research (breakthrough)
Factorum (breakthrough) + Tycho Magnetics,16,3,2.3125,97.3125,37.0,16,2.3846153846153846,18.75,Factorum (breakthrough) + 第谷磁力
Interplanetary Cinematics (breakthrough) + Polaris,16,4,2.3125,68.125,37.0,16,2.3846153846153846,25.0,Interplanetary Cinematics (breakthrough) + 北极星
🌸Integrated Microorganisms🌸 + 🌸Scolex Industries🌸,16,4,2.3125,93.75,37.0,16,2.3846153846153846,25.0,🌸微生物星尘🌸 + 🌸星核工业🌸
Pobolog (breakthrough) + Valley Trust (breakthrough),31,9,2.3548387096774195,83.54838709677419,73.0,31,2.3902439024390243,29.03,Pobolog (breakthrough) + Valley Trust (breakthrough)
Pobolog (breakthrough) + Void,13,4,2.3076923076923075,88.3076923076923,30.0,13,2.391304347826087,30.77,Pobolog (breakthrough) + Void
Prism + 雩喵科学探测器,13,4,2.3076923076923075,97.0,30.0,13,2.391304347826087,30.77,棱镜光谱研究室 + 雩喵科学探测器
Cheung Shing MARS + Factorum (breakthrough),13,3,2.3076923076923075,96.23076923076923,30.0,13,2.391304347826087,23.08,Cheung Shing MARS + Factorum (breakthrough)
🌸EliteTech🌸 + 🌸Scolex Industries🌸,13,3,2.3076923076923075,83.6923076923077,30.0,13,2.391304347826087,23.08,🌸精英回馈🌸 + 🌸星核工业🌸
