card_name,total_games,wins,avg_position,avg_score,total_weighted,count_weighted,avg_resources,weighted_avg_score,win_rate,cn_name,cn_name_plot
Comet Aiming,127,77,1.3937007874015748,256.3622047244094,177.0,127,0.13385826771653545,1.414012738853503,60.63,彗星瞄准,彗星瞄准
Deuterium Export,564,333,1.4095744680851063,189.06560283687944,795.0,564,0.7269503546099291,1.4141414141414141,59.04,输出氘,输出氘
Specialized Settlement,385,228,1.4077922077922078,191.22857142857143,542.0,385,0.0,1.4144578313253011,59.22,专业定居点,专业定居点
New Holland,240,143,1.4041666666666666,196.5,337.0,240,0.0,1.4148148148148147,59.58,新荷兰,新荷兰
Fueled Generators,476,281,1.4096638655462186,179.57983193277312,671.0,476,0.0,1.4150197628458498,59.03,燃料发动机,燃料发动机
Micro-Mills,247,147,1.4048582995951417,207.42105263157896,347.0,247,0.0,1.4151624548736461,59.51,小型风车,小型风车
Trading Colony,589,347,1.4108658743633278,189.06621392190152,831.0,589,0.0,1.4151857835218093,58.91,交易殖民地,交易殖民地
Floating Habs,601,354,1.410981697171381,192.73044925124793,848.0,601,7.207986688851913,1.4152139461172741,58.9,漂浮舱,漂浮舱
Venus Waystation,750,441,1.412,183.98533333333333,1059.0,750,0.0,1.4153846153846155,58.8,金星中转站,金星中转站
Trans-Neptune Probe,646,380,1.411764705882353,186.56501547987617,912.0,646,0.0,1.415680473372781,58.82,海王星探测器,海王星探测器
Imported Hydrogen,617,363,1.4116693679092382,185.29497568881686,871.0,617,0.0,1.4157650695517774,58.83,外部注入氢气,外部注入氢气
Self-replicating Robots,160,96,1.4,225.59375,224.0,160,0.0,1.4157894736842105,60.0,自我复制机器人,自我复制机器人
Early Expedition,184,110,1.4021739130434783,190.55434782608697,258.0,184,0.0,1.4158878504672898,59.78,早期探险,早期探险
Satellites,571,336,1.4115586690017514,184.09632224168126,806.0,571,0.0,1.415973377703827,58.84,卫星,卫星
Eos Chasma National Park,518,305,1.4111969111969112,194.26833976833976,731.0,518,0.0,1.416058394160584,58.88,Eos 峡谷国家公园,Eos 峡谷国家公园
Imported GHG,590,347,1.411864406779661,179.22542372881355,833.0,590,0.0,1.4161290322580644,58.81,引入温室气体,引入温室气体
Mineral Deposit,626,368,1.4121405750798721,182.5,884.0,626,0.0,1.416158536585366,58.79,矿床,矿床
Mars Nomads,287,170,1.4076655052264808,171.47038327526133,404.0,287,0.0,1.416403785488959,59.23,火星游牧者,火星游牧者
Technology Demonstration,750,440,1.4133333333333333,180.14266666666666,1060.0,750,0.0,1.4166666666666667,58.67,科学论证,科学论证
Giant Space Mirror,416,245,1.4110576923076923,196.28846153846155,587.0,416,0.0,1.4170403587443947,58.89,巨型太空镜,巨型太空镜
Sister Planet Sponsors,567,333,1.4126984126984128,192.93121693121694,801.0,567,0.0,1.4170854271356783,58.73,姊妹星球赞助,姊妹星球赞助
Towing A Comet,466,274,1.4120171673819744,180.68669527896995,658.0,466,0.0,1.4173387096774193,58.8,牵引彗星,牵引彗星
Aquifer Pumping,123,74,1.3983739837398375,206.9430894308943,172.0,123,0.0,1.4183006535947713,60.16,含水层抽水,含水层抽水
City Park,166,99,1.4036144578313252,209.6024096385542,233.0,166,0.0,1.4183673469387754,59.64,City Park,City Park
Waste Incinerator,460,270,1.4130434782608696,181.22826086956522,650.0,460,0.0,1.4183673469387754,58.7,垃圾焚烧站,垃圾焚烧站
项目重整,307,181,1.4104234527687296,211.55374592833877,433.0,307,0.0,1.4183976261127595,58.96,项目重整,项目重整
Commercial District,142,85,1.4014084507042253,171.7394366197183,199.0,142,0.0,1.4186046511627908,59.86,商业区,商业区
Small Open Pit Mine,290,171,1.410344827586207,192.57241379310344,409.0,290,0.0,1.41875,58.97,小采矿坑,小采矿坑
Subterranean Reservoir,352,207,1.4119318181818181,181.1875,497.0,352,0.0,1.418848167539267,58.81,地下水库,地下水库
Land Claim,371,218,1.412398921832884,201.6522911051213,524.0,371,0.0,1.4189526184538654,58.76,宣称领土,宣称领土
Research,674,394,1.4154302670623145,184.4080118694362,954.0,674,0.0,1.4190340909090908,58.46,研究,研究
Urbanized Area,366,215,1.4125683060109289,204.7486338797814,517.0,366,0.0,1.4191919191919191,58.74,城市化区域,城市化区域
Ants,485,284,1.4144329896907217,194.99175257731957,686.0,485,12.253608247422681,1.4194174757281552,58.56,蚂蚁,蚂蚁
Extremophiles,763,445,1.416775884665793,181.92005242463958,1081.0,763,5.647444298820446,1.419924337957125,58.32,极端微生物,极端微生物
Livestock,334,196,1.4131736526946108,209.41616766467067,472.0,334,3.5149700598802394,1.4203296703296704,58.68,畜牧,畜牧
Psychrophiles,360,211,1.413888888888889,181.20277777777778,509.0,360,0.9805555555555555,1.4205128205128206,58.61,嗜冷性细菌,嗜冷性细菌
Omnicourt,505,295,1.4158415841584158,192.46534653465346,715.0,505,0.0,1.4205607476635513,58.42,通用法庭,通用法庭
Adapted Lichen,310,182,1.4129032258064516,207.23870967741937,438.0,310,0.0,1.4205882352941177,58.71,自适应地衣,自适应地衣
Asteroid Rights,626,365,1.4169329073482428,186.4073482428115,887.0,626,0.476038338658147,1.420731707317073,58.31,小行星权力,小行星权力
Atalanta Planitia Lab,813,473,1.4182041820418205,181.91512915129152,1153.0,813,0.0,1.4211150652431792,58.18,亚特兰大实验室,亚特兰大实验室
Energy Saving,148,88,1.4054054054054055,227.17567567567568,208.0,148,0.0,1.4213483146067416,59.46,节能减排,节能减排
Cryo-Sleep,601,350,1.4176372712146423,193.0965058236273,852.0,601,0.0,1.421553090332805,58.24,低温睡眠,低温睡眠
Mars University,736,428,1.4184782608695652,186.27309782608697,1044.0,736,0.0,1.4216710182767625,58.15,火星大学,火星大学
Tectonic Stress Power,456,266,1.4166666666666667,195.96271929824562,646.0,456,0.0,1.4218106995884774,58.33,构造应力能源,构造应力能源
Diaspora Movement,126,75,1.4047619047619047,167.18253968253967,177.0,126,0.0,1.4230769230769231,59.52,大流散运动,大流散运动
Orbital Laboratories,374,218,1.4171122994652405,199.42245989304814,530.0,374,0.0,1.4232673267326732,58.29,轨道实验室,轨道实验室
Cryptocurrency,284,166,1.4154929577464788,193.21478873239437,402.0,284,0.4225352112676056,1.4235668789808917,58.45,加密货币,加密货币
Magnetic Field Generators:promo,114,68,1.4035087719298245,175.81578947368422,160.0,114,0.0,1.4236111111111112,59.65,Magnetic Field Generators:promo,Magnetic Field Generators:promo
Ishtar Mining,605,351,1.4198347107438016,184.76363636363635,859.0,605,0.0,1.4236220472440946,58.02,伊什塔尔矿业,伊什塔尔矿业
Trade Envoys,548,318,1.4197080291970803,187.47627737226279,778.0,548,0.0,1.4238754325259515,58.03,贸易特使,贸易特使
Asteroid,543,315,1.419889502762431,178.55248618784532,771.0,543,0.0,1.4240837696335078,58.01,小行星,小行星
16 Psyche,576,334,1.4201388888888888,193.91145833333334,818.0,576,0.0,1.4240924092409242,57.99,灵神星16,灵神星16
Domed Crater,326,190,1.4171779141104295,180.50920245398774,462.0,326,0.0,1.4241573033707866,58.28,圆顶火山口,圆顶火山口
Sister Planet Support,703,407,1.4210526315789473,185.44238975817925,999.0,703,0.0,1.4242837653478855,57.89,姊妹星球支持,姊妹星球支持
Rey ... Skywalker?! (IX),109,65,1.4036697247706422,193.88990825688074,153.0,109,0.0,1.4244604316546763,59.63,Rey ... Skywalker?! (IX),Rey ... Skywalker?! (IX)
Terraforming Contract,533,309,1.4202626641651033,192.90056285178235,757.0,533,0.0,1.4245115452930728,57.97,改造合同,改造合同
Floater Technology,502,291,1.4203187250996017,200.4183266932271,713.0,502,0.0,1.4248120300751879,57.97,漂浮物科技,漂浮物科技
Mine,520,301,1.4211538461538462,185.98076923076923,739.0,520,0.0,1.4254545454545455,57.88,采矿,采矿
Energy Tapping,339,197,1.4188790560471976,181.95870206489676,481.0,339,0.0,1.4254742547425474,58.11,能量开发,能量开发
Space Mirrors,346,201,1.4190751445086704,203.27456647398844,491.0,346,0.0,1.425531914893617,58.09,太空镜,太空镜
Terraforming Robots,306,178,1.4183006535947713,211.49019607843138,434.0,306,4.96078431372549,1.4255952380952381,58.17,改造机器人,改造机器人
Deep Well Heating,482,279,1.4211618257261411,179.5186721991701,685.0,482,0.0,1.42578125,57.88,深井加热,深井加热
Marketing Experts,465,269,1.421505376344086,189.08817204301076,661.0,465,0.0,1.4262626262626263,57.85,营销专家,营销专家
Solar Wind Power,690,398,1.4231884057971014,180.53623188405797,982.0,690,0.0,1.426388888888889,57.68,太阳风,太阳风
Return to Abandoned Technology,380,220,1.4210526315789473,192.87105263157895,540.0,380,0.0,1.4268292682926829,57.89,废稿回收,废稿回收
Heat Trappers,141,83,1.4113475177304964,202.4255319148936,199.0,141,0.0,1.4269005847953216,58.87,热力捕获者,热力捕获者
Wave Power,408,236,1.4215686274509804,202.7156862745098,580.0,408,0.0,1.4269406392694064,57.84,潮汐能源,潮汐能源
Sponsored Academies,681,392,1.4243759177679882,183.93245227606462,970.0,681,0.0,1.4275668073136427,57.56,学术赞助,学术赞助
Industrial Center:ares,372,215,1.4220430107526882,183.51344086021504,529.0,372,0.0,1.427860696517413,57.8,Industrial Center:ares,Industrial Center:ares
Microbiology Patents,372,215,1.4220430107526882,194.56720430107526,529.0,372,0.0,1.427860696517413,57.8,微生物学专利,微生物学专利
Mercurian Alloys,670,385,1.4253731343283582,182.77164179104477,955.0,670,0.0,1.4285714285714286,57.46,水星合金,水星合金
House Printing,497,286,1.4245472837022133,192.10865191146883,708.0,497,0.0,1.4288425047438331,57.55,房屋印刷,房屋印刷
Lava Flows:ares,203,118,1.4187192118226601,154.14285714285714,288.0,203,0.0,1.4291845493562232,58.13,Lava Flows:ares,Lava Flows:ares
Summit Logistics,189,110,1.417989417989418,167.62962962962962,268.0,189,0.0,1.4292237442922375,58.2,峰会后勤,峰会后勤
Peroxide Power,463,266,1.42548596112311,184.86177105831533,660.0,463,0.0,1.4300202839756593,57.45,过氧化氢能源,过氧化氢能源
Sabotage,558,320,1.4265232974910393,168.9390681003584,796.0,558,0.0,1.4302721088435375,57.35,蓄意破坏,蓄意破坏
Meltworks,334,192,1.4251497005988023,205.3682634730539,476.0,334,0.0,1.4313186813186813,57.49,熔融工厂,熔融工厂
Nuclear Power,403,231,1.4267990074441688,188.87593052109182,575.0,403,0.0,1.4318706697459584,57.32,核能,核能
Conscription,632,361,1.4287974683544304,181.1487341772152,903.0,632,0.0,1.43202416918429,57.12,征兵,征兵
Sponsors,588,336,1.4285714285714286,184.1360544217687,840.0,588,0.0,1.4320388349514563,57.14,赞助商,赞助商
Event Analysts,155,90,1.4193548387096775,180.43870967741935,220.0,155,0.0,1.4324324324324325,58.06,事件分析,事件分析
Protected Habitats,414,237,1.4275362318840579,192.21980676328502,591.0,414,0.0,1.4324324324324325,57.25,受保护的栖息地,受保护的栖息地
Fuel Factory,444,254,1.427927927927928,194.91666666666666,634.0,444,0.0,1.4324894514767932,57.21,油脂工厂,油脂工厂
Floater Leasing,231,133,1.4242424242424243,217.3116883116883,329.0,231,0.0,1.4329501915708813,57.58,漂浮物租贷,漂浮物租贷
Lunar Exports,542,309,1.429889298892989,187.14575645756457,775.0,542,0.0,1.4335664335664335,57.01,月球出口,月球出口
Lava Tube Settlement,399,228,1.4285714285714286,187.18546365914787,570.0,399,0.0,1.4335664335664335,57.14,熔岩城,熔岩城
Cupola City,424,242,1.429245283018868,179.91037735849056,606.0,424,0.0,1.433920704845815,57.08,穹顶舱城市,穹顶舱城市
Interplanetary Trade,540,307,1.4314814814814816,191.27407407407406,773.0,540,0.0,1.4350877192982456,56.85,星际贸易,星际贸易
Industrial Microbes,474,269,1.4324894514767932,192.20464135021098,679.0,474,0.0,1.4365079365079365,56.75,工业微生物,工业微生物
Strip Mine,348,198,1.4310344827586208,190.9971264367816,498.0,348,0.0,1.4365079365079365,56.9,露天矿场,露天矿场
Biomass Combustors,169,97,1.4260355029585798,186.5207100591716,241.0,169,0.0,1.4371859296482412,57.4,生物量燃烧,生物量燃烧
Colonial Representation,141,81,1.425531914893617,172.53900709219857,201.0,141,0.0,1.4385964912280702,57.45,殖民代表权,殖民代表权
Rotator Impacts,118,68,1.423728813559322,173.864406779661,168.0,118,0.2288135593220339,1.4391891891891893,57.63,回旋冲撞,回旋冲撞
Casinos,375,212,1.4346666666666668,189.568,538.0,375,0.0,1.4395061728395062,56.53,赌场,赌场
Potatoes,420,237,1.4357142857142857,190.21666666666667,603.0,420,0.0,1.44,56.43,土豆,土豆
Hermetic Order of Mars,288,163,1.4340277777777777,178.38541666666666,413.0,288,0.0,1.440251572327044,56.6,火星秘教,火星秘教
Economic Help,181,103,1.430939226519337,222.56906077348066,259.0,181,0.0,1.4407582938388626,56.91,经济援助,经济援助
Toll Station,514,289,1.4377431906614786,191.1556420233463,739.0,514,0.0,1.4411764705882353,56.23,收费站,收费站
Private Security,242,137,1.4338842975206612,214.21487603305786,347.0,242,0.0,1.4411764705882353,56.61,私人安保服务,私人安保服务
Asteroid Deflection System,430,242,1.4372093023255814,202.42093023255813,618.0,430,1.7651162790697674,1.441304347826087,56.28,小行星防卫系统,小行星防卫系统
Solar Cosmic Rays,149,85,1.429530201342282,247.1744966442953,213.0,149,0.0,1.441340782122905,57.05,太阳射线,太阳射线
Asteroid Mining,570,320,1.4385964912280702,196.31578947368422,820.0,570,0.0,1.4416666666666667,56.14,小行星采矿,小行星采矿
Secret Labs,365,205,1.4383561643835616,197.13150684931506,525.0,365,0.0,1.4430379746835442,56.16,秘密实验室,秘密实验室
Dust Storm,146,83,1.4315068493150684,178.17123287671234,209.0,146,0.0,1.4431818181818181,56.85,沙尘暴,沙尘暴
Industrial Center,112,64,1.4285714285714286,157.53571428571428,160.0,112,0.0,1.443661971830986,57.14,工业中心,工业中心
Last Resort Ingenuity,159,90,1.4339622641509433,218.30188679245282,228.0,159,0.0,1.4444444444444444,56.6,即兴才能,即兴才能
Planetary Alliance,188,106,1.4361702127659575,166.80851063829786,270.0,188,0.0,1.444954128440367,56.38,行星联盟,行星联盟
Search For Life,406,227,1.4408866995073892,177.81034482758622,585.0,406,0.4039408866995074,1.444954128440367,55.91,寻找生命,寻找生命
Business Network,662,369,1.4425981873111782,185.37764350453173,955.0,662,0.0,1.4450867052023122,55.74,商业网络,商业网络
Vital Colony,107,61,1.4299065420560748,153.65420560747663,153.0,107,0.0,1.4452554744525548,57.01,重点殖民地,重点殖民地
Capital,138,78,1.434782608695652,165.2826086956522,198.0,138,0.0,1.4464285714285714,56.52,首都,首都
Atmo Collectors,280,156,1.4428571428571428,198.76071428571427,404.0,280,0.7357142857142858,1.4483870967741936,55.71,大气收藏家,大气收藏家
Mining Rights,186,104,1.4408602150537635,154.05913978494624,268.0,186,0.0,1.4490740740740742,55.91,采矿权,采矿权
Supported Research,183,102,1.4426229508196722,164.98360655737704,264.0,183,0.0,1.4507042253521127,55.74,受扶持的研究,受扶持的研究
Geothermal Power,407,224,1.4496314496314497,189.77149877149878,590.0,407,0.0,1.4530892448512587,55.04,地热能,地热能
Sponsoring Nation,131,73,1.4427480916030535,168.58778625954199,189.0,131,0.0,1.453416149068323,55.73,主办国,主办国
Titanium Mine,534,292,1.453183520599251,178.93632958801498,776.0,534,0.0,1.4556737588652482,54.68,钛合金矿脉,钛合金矿脉
Recruitment,106,59,1.4433962264150944,169.5754716981132,153.0,106,0.0,1.4558823529411764,55.66,雇佣,雇佣
Oumuamua Type Object Survey,404,221,1.452970297029703,192.73019801980197,587.0,404,0.0,1.456221198156682,54.7,奥陌陌天体调查,奥陌陌天体调查
Envoys From Venus,154,85,1.448051948051948,161.53246753246754,223.0,154,0.0,1.4565217391304348,55.19,金星来使,金星来使
Acquired Company,495,270,1.4545454545454546,191.84646464646465,720.0,495,0.0,1.457142857142857,54.55,并购公司,并购公司
Mining Area,160,88,1.45,157.23125,232.0,160,0.0,1.4578947368421054,55.0,采矿区,采矿区
Nobel Prize,149,82,1.4496644295302012,153.80536912751677,216.0,149,0.0,1.458100558659218,55.03,诺贝尔奖,诺贝尔奖
ArchaeBacteria,246,134,1.4552845528455285,159.58943089430895,358.0,246,0.0,1.460144927536232,54.47,古细菌类,古细菌类
Designed Microorganisms,301,161,1.4651162790697674,166.06976744186048,441.0,301,0.0,1.4682779456193353,53.49,创造微生物,创造微生物
Pioneer Settlement,317,169,1.4668769716088328,159.81388012618297,465.0,317,0.0,1.4697406340057637,53.31,定居点,定居点
CO² Reducers,110,59,1.4636363636363636,145.42727272727274,161.0,110,0.0,1.4714285714285715,53.64,CO₂减排器,CO₂减排器
Heliostat Mirror Array,112,60,1.4642857142857142,188.83035714285714,164.0,112,0.0,1.471830985915493,53.57,日镜阵列,日镜阵列
Biolab,115,60,1.4782608695652173,143.18260869565216,170.0,115,0.0,1.4827586206896552,52.17,生物实验室,生物实验室
Hackers,152,79,1.480263157894737,186.42105263157896,225.0,152,0.0,1.4835164835164836,51.97,黑客,黑客
Colonizer Training Camp,380,196,1.4842105263157894,179.23157894736843,564.0,380,0.0,1.4853658536585366,51.58,开拓者训练营,开拓者训练营
Research Grant:Pathfinders,138,71,1.4855072463768115,161.97101449275362,205.0,138,0.0,1.4880952380952381,51.45,研发资助：探路者,研发资助：探路者
Corporate Archives,187,95,1.4919786096256684,149.00534759358288,279.0,187,0.0,1.4930875576036866,50.8,公司档案馆,公司档案馆
Dust Seals,201,101,1.4975124378109452,185.88059701492537,301.0,201,0.0,1.4978354978354977,50.25,垃圾密封,垃圾密封
Frontier Town,104,52,1.5,159.77884615384616,156.0,104,0.0,1.5,50.0,边疆小镇,边疆小镇
Cultural Metropolis,127,62,1.5118110236220472,159.03937007874015,192.0,127,0.0,1.5095541401273886,48.82,多元化都市,多元化都市
Jovian Envoys,115,55,1.5217391304347827,160.0695652173913,175.0,115,0.0,1.5172413793103448,47.83,木星来使,木星来使
Spin-Inducing Asteroid,265,127,1.5207547169811322,159.2377358490566,403.0,265,0.0,1.5186440677966102,47.92,自旋牵引陨石,自旋牵引陨石
Old Mining Colony,168,80,1.5238095238095237,151.13095238095238,256.0,168,0.0,1.52020202020202,47.62,旧采矿殖民地,旧采矿殖民地
Metals Company,138,65,1.5289855072463767,151.09420289855072,211.0,138,0.0,1.5238095238095237,47.1,金属公司,金属公司
Strategic Base Planning,149,68,1.5436241610738255,150.56375838926175,230.0,149,0.0,1.5363128491620113,45.64,战略基础规划,战略基础规划
Accumulated Knowledge,120,54,1.55,154.36666666666667,186.0,120,0.0,1.54,45.0,积累知识,积累知识
Board of Directors,158,70,1.5569620253164558,148.65189873417722,246.0,158,0.47468354430379744,1.547872340425532,44.3,董事会,董事会
Law Suit,296,130,1.5608108108108107,158.09459459459458,462.0,296,0.0,1.5552147239263803,43.92,诉讼,诉讼
